,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
108,1601400951-74,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Hamilton Academical",https://www.betano.pt/odds/hibernian-fc-hamilton-academical/6403491/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Hibernian FC,Hamilton Academical,1.38,4.9,6.5,1.57,1.95,Mais de2.5,1.16,3.5,Mais de1.5,2.5,1.33,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.08,1.1,2.78,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:35",
109,1601401602-150,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Brighton",https://www.betano.pt/odds/crystal-palace-fc-brighton/6458239/,Premier League,"Sábado, 17 Outubro 2020 16:00",Crystal Palace FC,Brighton,2.4,3.2,2.82,2.05,1.55,Mais de2.5,1.33,2.62,Mais de1.5,3.65,1.17,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.38,1.27,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
110,1601401449-132,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Inter de Milão
              
                AC Milão",https://www.betano.pt/odds/inter-de-milao-ac-milao/6650712/,Série A,"Sábado, 17 Outubro 2020 17:00",Inter de Milão,AC Milão,1.83,3.65,3.85,1.65,1.91,Mais de2.5,1.19,3.45,Mais de1.5,2.62,1.33,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.22,1.21,1.88,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
111,1601400601-33,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Borussia Mönchengladbach",https://www.betano.pt/odds/colonia-borussia-monchengladbach/6562364/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Colónia,Borussia Mönchengladbach,3.55,3.5,1.95,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.33,1.42,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.75,1.23,1.25,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
112,1601401579-147,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Fulham",https://www.betano.pt/odds/sheffield-united-fulham/6493472/,Premier League,"Sábado, 17 Outubro 2020 16:00",Sheffield United,Fulham,1.87,3.35,4.05,2.02,1.57,Mais de2.5,1.32,2.68,Mais de1.5,3.5,1.18,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.20,1.25,1.83,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
113,1601401717-164,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Crystal Palace FC",https://www.betano.pt/odds/chelsea-crystal-palace-fc/6458174/,Premier League,"Sábado, 3 Outubro 2020 12:30",Chelsea,Crystal Palace FC,1.42,4.6,6.4,1.53,2.12,Mais de2.5,1.14,3.95,Mais de1.5,2.33,1.42,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.08,1.13,2.67,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
114,1601400762-51,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Blackburn Rovers
              
                Nottingham Forest",https://www.betano.pt/odds/blackburn-rovers-nottingham-forest/6539929/,Championship,"Sábado, 17 Outubro 2020 15:00",Blackburn Rovers,Nottingham Forest,2.25,3.35,2.96,1.30,1.5,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
115,1601400941-73,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Kilmarnock FC
              
                Motherwell FC",https://www.betano.pt/odds/kilmarnock-fc-motherwell-fc/6403492/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Kilmarnock FC,Motherwell FC,2.4,3.2,2.82,1.90,1.61,Mais de2.5,1.28,2.72,Mais de1.5,3.2,1.19,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.38,1.26,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:35",
116,1601401009-80,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Lokomotiv Moscovo
              
                FK Khimki",https://www.betano.pt/odds/lokomotiv-moscovo-fk-khimki/6418891/,Premier Liga,"Domingo, 4 Outubro 2020 12:00",Lokomotiv Moscovo,FK Khimki,1.53,4.0,5.85,1.75,1.7,Mais de2.5,1.22,2.94,Mais de1.5,2.84,1.24,Mais de3.5,1.83,1.63,Ambas Equipas Marcam (Sim/Não),1.10,1.16,2.37,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:36",
117,1601401555-145,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                Spezia",https://www.betano.pt/odds/udinese-spezia/6400676/,Série A,"Quarta-feira, 30 Setembro 2020 17:00",Udinese,Spezia,1.61,3.7,5.25,1.83,1.72,Mais de2.5,1.26,2.98,Mais de1.5,3.05,1.25,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.12,1.21,2.17,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
118,1601400659-39,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Bordéus
              
                Dijon",https://www.betano.pt/odds/bordeus-dijon/6422098/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",Bordéus,Dijon,1.67,3.7,4.75,1.88,1.61,Mais de2.5,1.26,2.8,Mais de1.5,3.15,1.2,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.05,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:30",
119,1601401636-154,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Manchester United",https://www.betano.pt/odds/newcastle-manchester-united/6458215/,Premier League,"Sábado, 17 Outubro 2020 16:00",Newcastle,Manchester United,5.9,3.9,1.53,1.65,1.91,Mais de2.5,1.2,3.4,Mais de1.5,2.56,1.35,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),2.35,1.19,1.09,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
120,1601401676-159,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Southampton
              
                West Brom",https://www.betano.pt/odds/southampton-west-brom/6479799/,Premier League,"Domingo, 4 Outubro 2020 12:00",Southampton,West Brom,1.72,3.7,4.4,1.72,1.83,Mais de2.5,1.22,3.25,Mais de1.5,2.78,1.3,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.18,1.21,2.0,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
121,1601400667-40,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Estrasburgo
              
                Lille",https://www.betano.pt/odds/estrasburgo-lille/6422095/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",Estrasburgo,Lille,3.2,3.2,2.2,2.05,1.5,Mais de2.5,1.33,2.52,Mais de1.5,3.55,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.60,1.26,1.3,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:30",
122,1601401652-156,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester United
              
                Tottenham",https://www.betano.pt/odds/manchester-united-tottenham/6458225/,Premier League,"Domingo, 4 Outubro 2020 16:30",Manchester United,Tottenham,1.88,3.45,3.85,1.70,1.85,Mais de2.5,1.22,3.2,Mais de1.5,2.72,1.31,Mais de3.5,1.61,1.95,Ambas Equipas Marcam (Sim/Não),1.22,1.24,1.8,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
123,1601400902-69,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Norwich City
              
                Derby County",https://www.betano.pt/odds/norwich-city-derby-county/6411301/,Championship,"Sábado, 3 Outubro 2020 12:30",Norwich City,Derby County,1.63,3.85,4.8,1.60,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.5,1.33,Mais de3.5,1.6,1.9,Ambas Equipas Marcam (Sim/Não),1.15,1.18,2.13,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
124,1601400821-59,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Stoke City
              
                Birmingham",https://www.betano.pt/odds/stoke-city-birmingham/6411321/,Championship,"Domingo, 4 Outubro 2020 15:00",Stoke City,Birmingham,2.15,3.1,3.4,2.10,1.47,Mais de2.5,1.35,2.45,Mais de1.5,3.65,1.14,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.27,1.27,1.63,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
125,1601401175-100,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Athletic Bilbao
              
                Cádiz CF",https://www.betano.pt/odds/athletic-bilbao-cadiz-cf/6567449/,LaLiga,"Quinta-feira, 1 Outubro 2020 18:00",Athletic Bilbao,Cádiz CF,1.57,3.65,5.85,1.42,2.33,Mais de1.5,2.35,1.42,Mais de2.5,4.33,1.11,Mais de3.5,2.35,1.42,Ambas Equipas Marcam (Sim/Não),1.10,1.21,2.2,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
126,1601400640-37,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Lyon
              
                Marselha",https://www.betano.pt/odds/lyon-marselha/6422492/,Ligue 1,"Domingo, 4 Outubro 2020 20:00",Lyon,Marselha,1.78,3.55,4.2,1.80,1.67,Mais de2.5,1.24,2.92,Mais de1.5,2.96,1.23,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.19,1.2,1.91,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:30",
127,1601401441-131,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sampdoria
              
                Lázio",https://www.betano.pt/odds/sampdoria-lazio/6650713/,Série A,"Sábado, 17 Outubro 2020 17:00",Sampdoria,Lázio,4.45,3.75,1.7,1.63,1.95,Mais de2.5,1.18,3.5,Mais de1.5,2.52,1.36,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),2.04,1.2,1.17,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
128,1601401277-112,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Boavista FC
              
                Vitória Guimarães",https://www.betano.pt/odds/boavista-fc-vitoria-guimaraes/6644919/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Boavista FC,Vitória Guimarães,3.2,3.2,2.2,2.05,1.5,Mais de2.5,1.33,2.5,Mais de1.5,3.6,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.57,1.26,1.31,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
129,1601401153-97,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Valladolid
              
                Eibar",https://www.betano.pt/odds/real-valladolid-eibar/6641033/,LaLiga,"Sábado, 3 Outubro 2020 12:00",Real Valladolid,Eibar,2.4,2.98,3.05,2.25,1.45,Mais de2.5,1.42,2.35,Mais de1.5,4.15,1.12,Mais de3.5,1.91,1.65,Ambas Equipas Marcam (Sim/Não),1.33,1.31,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
130,1601401349-121,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"FC Porto
              
                CS Marítimo",https://www.betano.pt/odds/fc-porto-cs-maritimo/6568906/,Primeira Liga,"Sábado, 3 Outubro 2020 18:30",FC Porto,CS Marítimo,1.15,7.05,14.25,1.57,1.95,Mais de2.5,1.15,3.55,Mais de1.5,2.45,1.35,Mais de3.5,2.5,1.33,Ambas Equipas Marcam (Sim/Não),1.02,1.07,4.7,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
131,1601400560-28,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayern Munique
              
                Hertha Berlin",https://www.betano.pt/odds/bayern-munique-hertha-berlin/6562368/,Bundesliga,"Domingo, 4 Outubro 2020 17:00",Bayern Munique,Hertha Berlin,1.14,7.95,13.0,1.55,2.05,Mais de3.5,1.03,6.4,Mais de1.5,1.19,3.45,Mais de2.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.02,1.06,4.95,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
132,1601401317-117,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SL Benfica
              
                SC Farense",https://www.betano.pt/odds/sl-benfica-sc-farense/6568911/,Primeira Liga,"Domingo, 4 Outubro 2020 18:30",SL Benfica,SC Farense,1.11,8.0,18.5,1.95,1.57,Mais de3.5,1.08,4.45,Mais de1.5,1.36,2.4,Mais de2.5,2.18,1.45,Ambas Equipas Marcam (Sim/Não),-,1.05,5.65,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
133,1601401404-127,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                Parma",https://www.betano.pt/odds/udinese-parma/6650717/,Série A,"Domingo, 18 Outubro 2020 17:00",Udinese,Parma,2.35,3.25,2.9,1.78,1.75,Mais de2.5,1.25,3.05,Mais de1.5,2.86,1.28,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.36,1.26,1.53,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
134,1601401032-83,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                CSKA Moscovo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-cska-moscovo/6411715/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Ural Sverdlovskaya Oblast,CSKA Moscovo,5.3,3.7,1.61,1.80,1.65,Mais de2.5,1.25,2.78,Mais de1.5,3.0,1.21,Mais de3.5,1.8,1.65,Ambas Equipas Marcam (Sim/Não),2.17,1.19,1.12,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:36",
135,1601401097-90,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Levante
              
                Real Madrid",https://www.betano.pt/odds/levante-real-madrid/6641041/,LaLiga,"Domingo, 4 Outubro 2020 15:00",Levante,Real Madrid,5.7,4.33,1.47,2.14,1.5,Mais de3.5,1.12,4.15,Mais de1.5,1.45,2.25,Mais de2.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),2.45,1.15,1.1,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
136,1601401465-134,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Juventus
              
                Nápoles",https://www.betano.pt/odds/juventus-napoles/6595034/,Série A,"Domingo, 4 Outubro 2020 19:45",Juventus,Nápoles,1.8,3.6,4.05,1.80,1.75,Mais de2.5,1.25,3.05,Mais de1.5,3.0,1.26,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.20,1.22,1.9,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
137,1601401294-114,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"FC Paços Ferreira
              
                CD Santa Clara",https://www.betano.pt/odds/fc-pacos-ferreira-cd-santa-clara/6644915/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",FC Paços Ferreira,CD Santa Clara,2.54,3.3,2.6,2.05,1.5,Mais de2.5,1.32,2.54,Mais de1.5,3.6,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.44,1.23,1.45,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
138,1601400798-56,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Rotherham
              
                Norwich City",https://www.betano.pt/odds/rotherham-norwich-city/6539922/,Championship,"Sábado, 17 Outubro 2020 15:00",Rotherham,Norwich City,3.7,3.35,1.95,1.67,1.19,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
139,1601400878-66,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Nottingham Forest
              
                Bristol City",https://www.betano.pt/odds/nottingham-forest-bristol-city/6411304/,Championship,"Sábado, 3 Outubro 2020 15:00",Nottingham Forest,Bristol City,2.37,3.15,2.92,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.5,1.16,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.36,1.26,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
140,1601400806-57,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Middlesbrough
              
                Reading",https://www.betano.pt/odds/middlesbrough-reading/6539917/,Championship,"Sábado, 17 Outubro 2020 15:00",Middlesbrough,Reading,2.05,3.3,3.45,1.22,1.6,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
141,1601401017-81,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Spartak Moscovo
              
                Zenit São Petersburgo",https://www.betano.pt/odds/spartak-moscovo-zenit-sao-petersburgo/6412164/,Premier Liga,"Sábado, 3 Outubro 2020 17:00",Spartak Moscovo,Zenit São Petersburgo,3.35,3.2,2.13,1.75,1.7,Mais de2.5,1.22,2.92,Mais de1.5,2.78,1.25,Mais de3.5,1.57,1.9,Ambas Equipas Marcam (Sim/Não),1.63,1.25,1.28,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:36",
142,1601400625-36,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Mainz 05",https://www.betano.pt/odds/1-fc-union-berlin-mainz-05/6562361/,Bundesliga,"Sexta-feira, 2 Outubro 2020 19:30",1. FC Union Berlin,Mainz 05,2.25,3.3,3.0,1.72,1.83,Mais de2.5,1.23,3.15,Mais de1.5,2.78,1.3,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.33,1.25,1.57,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
143,1601401325-118,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Famalicão
              
                Rio Ave FC",https://www.betano.pt/odds/famalicao-rio-ave-fc/6568909/,Primeira Liga,"Domingo, 4 Outubro 2020 18:30",Famalicão,Rio Ave FC,2.82,3.15,2.45,1.83,1.65,Mais de2.5,1.27,2.78,Mais de1.5,3.05,1.22,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.50,1.26,1.38,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
144,1601400784-54,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Wycombe
              
                Millwall FC",https://www.betano.pt/odds/wycombe-millwall-fc/6539926/,Championship,"Sábado, 17 Outubro 2020 15:00",Wycombe,Millwall FC,4.7,3.4,1.75,1.87,1.12,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:31",
145,1601401341-120,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Tondela
              
                SC Braga",https://www.betano.pt/odds/cd-tondela-sc-braga/6568908/,Primeira Liga,"Sábado, 3 Outubro 2020 21:00",CD Tondela,SC Braga,5.05,3.7,1.63,1.78,1.7,Mais de2.5,1.24,2.92,Mais de1.5,2.94,1.23,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),2.14,1.19,1.13,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
146,1601400959-75,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                Livingston FC",https://www.betano.pt/odds/dundee-united-livingston-fc/6403489/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Dundee United,Livingston FC,2.4,3.25,2.82,2.04,1.53,Mais de2.5,1.32,2.56,Mais de1.5,3.55,1.15,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.38,1.24,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:35",
147,1601400846-62,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Millwall FC",https://www.betano.pt/odds/swansea-city-millwall-fc/6411322/,Championship,"Sábado, 3 Outubro 2020 15:00",Swansea City,Millwall FC,2.3,3.1,3.1,2.15,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.85,1.65,Ambas Equipas Marcam (Sim/Não),1.31,1.28,1.55,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
148,1601401618-152,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Liverpool",https://www.betano.pt/odds/everton-liverpool/6458217/,Premier League,"Sábado, 17 Outubro 2020 16:00",Everton,Liverpool,4.8,3.75,1.65,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),2.10,1.2,1.15,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
149,1601401538-143,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Lázio
              
                Atalanta",https://www.betano.pt/odds/lazio-atalanta/6400671/,Série A,"Quarta-feira, 30 Setembro 2020 19:45",Lázio,Atalanta,2.5,3.6,2.5,2.10,1.53,Mais de3.5,1.12,4.2,Mais de1.5,1.44,2.3,Mais de2.5,1.38,2.45,Ambas Equipas Marcam (Sim/Não),1.47,1.22,1.47,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
150,1601401129-94,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Elche CF
              
                Huesca",https://www.betano.pt/odds/elche-cf-huesca/6641036/,LaLiga,"Sábado, 3 Outubro 2020 17:30",Elche CF,Huesca,2.74,3.15,2.5,2.17,1.5,Mais de2.5,1.36,2.52,Mais de1.5,3.9,1.14,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.47,1.27,1.4,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
151,1601400609-34,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Eintracht Frankfurt
              
                Hoffenheim",https://www.betano.pt/odds/eintracht-frankfurt-hoffenheim/6562363/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Eintracht Frankfurt,Hoffenheim,2.3,3.4,2.84,2.00,1.6,Mais de3.5,1.11,4.35,Mais de1.5,1.42,2.37,Mais de2.5,1.33,2.62,Ambas Equipas Marcam (Sim/Não),1.36,1.25,1.55,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:27",
152,1601401212-105,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Getafe
              
                Bétis",https://www.betano.pt/odds/getafe-betis/6567508/,LaLiga,"Terça-feira, 29 Setembro 2020 20:30",Getafe,Bétis,2.52,2.92,3.1,1.45,2.25,Mais de1.5,2.4,1.44,Mais de2.5,4.3,1.11,Mais de3.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.33,1.33,1.47,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
153,1601401122-93,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Valência
              
                Bétis",https://www.betano.pt/odds/valencia-betis/6641037/,LaLiga,"Sábado, 3 Outubro 2020 20:00",Valência,Bétis,3.15,3.15,2.25,2.00,1.6,Mais de2.5,1.32,2.67,Mais de1.5,3.45,1.19,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.57,1.28,1.31,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
154,1601401424-129,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Bolonha
              
                Sassuolo",https://www.betano.pt/odds/bolonha-sassuolo/6650715/,Série A,"Domingo, 18 Outubro 2020 11:30",Bolonha,Sassuolo,2.6,3.5,2.45,1.50,2.14,Mais de2.5,1.15,3.85,Mais de1.5,2.25,1.45,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.47,1.23,1.44,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:43",
155,1601400362-4,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Den Haag
              
                Vitesse",https://www.betano.pt/odds/den-haag-vitesse/6548891/,Eredivisie,"Domingo, 18 Outubro 2020 13:30",Den Haag,Vitesse,3.6,3.6,1.91,1.70,1.21,1X,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:25",
156,1601401041-84,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FC Ufa
              
                Rotor Volgograd",https://www.betano.pt/odds/fc-ufa-rotor-volgograd/6411714/,Premier Liga,"Sábado, 3 Outubro 2020 12:00",FC Ufa,Rotor Volgograd,1.9,3.2,4.15,1.40,2.25,Mais de1.5,2.25,1.4,Mais de2.5,4.05,1.1,Mais de3.5,2.02,1.5,Ambas Equipas Marcam (Sim/Não),1.19,1.26,1.8,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:36",
157,1601401056-86,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Terça-feira, 29 Setembro 2020 18:37",
158,1601401586-148,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leeds United
              
                Wolverhampton",https://www.betano.pt/odds/leeds-united-wolverhampton/6493467/,Premier League,"Sábado, 17 Outubro 2020 16:00",Leeds United,Wolverhampton,2.74,3.25,2.45,2.00,1.6,Mais de2.5,1.31,2.72,Mais de1.5,3.45,1.19,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.47,1.27,1.4,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:45",
159,1601401080-88,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Sevilha",https://www.betano.pt/odds/barcelona-sevilha/6641040/,LaLiga,"Domingo, 4 Outubro 2020 20:00",Barcelona,Sevilha,1.55,4.2,5.1,1.47,2.2,Mais de2.5,1.13,4.1,Mais de1.5,2.2,1.47,Mais de3.5,1.53,2.1,Ambas Equipas Marcam (Sim/Não),1.13,1.16,2.3,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:37",
160,1601401242-108,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Rio Ave FC
              
                SL Benfica",https://www.betano.pt/odds/rio-ave-fc-sl-benfica/6644924/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Rio Ave FC,SL Benfica,5.75,4.55,1.45,2.02,1.53,Mais de3.5,1.09,4.25,Mais de1.5,1.38,2.33,Mais de2.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),2.52,1.12,1.1,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:40",
161,1601400862-64,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Rotherham
              
                Huddersfield",https://www.betano.pt/odds/rotherham-huddersfield/6411310/,Championship,"Sábado, 3 Outubro 2020 15:00",Rotherham,Huddersfield,2.4,3.0,3.05,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.55,1.15,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.33,1.3,1.5,1X,12.0,2X,"Terça-feira, 29 Setembro 2020 18:31",
