,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
144,1601466540-47,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Preston
              
                Cardiff",https://www.betano.pt/odds/preston-cardiff/6539920/,Championship,"Domingo, 18 Outubro 2020 12:00",Preston,Cardiff,2.3,3.25,2.96,1.30,1.47,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:48",
145,1601467090-106,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Rio Ave FC
              
                SL Benfica",https://www.betano.pt/odds/rio-ave-fc-sl-benfica/6644924/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Rio Ave FC,SL Benfica,5.75,4.55,1.45,2.02,1.53,Mais de3.5,1.09,4.25,Mais de1.5,1.38,2.33,Mais de2.5,1.5,2.05,Ambas Equipas Marcam (Sim/Não),2.52,1.12,1.1,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:57",
146,1601467305-129,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sampdoria
              
                Lázio",https://www.betano.pt/odds/sampdoria-lazio/6650713/,Série A,"Sábado, 17 Outubro 2020 17:00",Sampdoria,Lázio,4.45,3.75,1.7,1.63,1.95,Mais de2.5,1.18,3.5,Mais de1.5,2.52,1.36,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),2.04,1.2,1.17,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:00",
147,1601466818-77,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Dinamo Moscovo
              
                Krasnodar",https://www.betano.pt/odds/dinamo-moscovo-krasnodar/6421585/,Premier Liga,"Domingo, 4 Outubro 2020 18:00",Dinamo Moscovo,Krasnodar,2.76,3.25,2.45,1.91,1.57,Mais de2.5,1.28,2.64,Mais de1.5,3.2,1.18,Mais de3.5,1.7,1.75,Ambas Equipas Marcam (Sim/Não),1.47,1.26,1.38,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:53",
148,1601466345-27,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hoffenheim
              
                Borussia Dortmund",https://www.betano.pt/odds/hoffenheim-borussia-dortmund/6632977/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Hoffenheim,Borussia Dortmund,3.7,3.8,1.83,1.90,1.65,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.54,Mais de2.5,1.35,2.58,Ambas Equipas Marcam (Sim/Não),1.88,1.19,1.23,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
149,1601466863-82,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                Arsenal Tula",https://www.betano.pt/odds/tambov-arsenal-tula/6411716/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Tambov,Arsenal Tula,3.05,3.05,2.37,2.10,1.47,Mais de2.5,1.35,2.4,Mais de1.5,3.65,1.13,Mais de3.5,1.8,1.65,Ambas Equipas Marcam (Sim/Não),1.50,1.28,1.33,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:53",
150,1601467004-97,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Valladolid
              
                Eibar",https://www.betano.pt/odds/real-valladolid-eibar/6641033/,LaLiga,"Sábado, 3 Outubro 2020 12:00",Real Valladolid,Eibar,2.4,3.0,3.0,2.25,1.45,Mais de2.5,1.42,2.37,Mais de1.5,4.1,1.13,Mais de3.5,1.91,1.65,Ambas Equipas Marcam (Sim/Não),1.33,1.31,1.5,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:55",
151,1601467269-125,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                Parma",https://www.betano.pt/odds/udinese-parma/6650717/,Série A,"Domingo, 18 Outubro 2020 17:00",Udinese,Parma,2.35,3.25,2.9,1.78,1.75,Mais de2.5,1.25,3.05,Mais de1.5,2.86,1.28,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.36,1.26,1.53,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:00",
152,1601467509-151,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Arsenal",https://www.betano.pt/odds/manchester-city-arsenal/6458216/,Premier League,"Sábado, 17 Outubro 2020 16:00",Manchester City,Arsenal,1.38,4.55,7.25,1.91,1.65,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.52,Mais de2.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),1.06,1.13,2.8,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
153,1601466408-34,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Eintracht Frankfurt
              
                Hoffenheim",https://www.betano.pt/odds/eintracht-frankfurt-hoffenheim/6562363/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Eintracht Frankfurt,Hoffenheim,2.3,3.4,2.86,2.00,1.6,Mais de3.5,1.11,4.4,Mais de1.5,1.4,2.4,Mais de2.5,1.33,2.62,Ambas Equipas Marcam (Sim/Não),1.36,1.25,1.55,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:44",
154,1601467446-144,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Brom
              
                Burnley",https://www.betano.pt/odds/west-brom-burnley/6493474/,Premier League,"Sábado, 17 Outubro 2020 16:00",West Brom,Burnley,2.56,3.15,2.68,2.02,1.57,Mais de2.5,1.32,2.68,Mais de1.5,3.45,1.19,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.42,1.28,1.45,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
155,1601466582-52,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Birmingham
              
                Sheffield Wednesday",https://www.betano.pt/odds/birmingham-sheffield-wednesday/6539928/,Championship,"Sábado, 17 Outubro 2020 15:00",Birmingham,Sheffield Wednesday,2.45,3.3,2.72,1.35,1.42,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:48",
156,1601467455-145,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Fulham",https://www.betano.pt/odds/sheffield-united-fulham/6493472/,Premier League,"Sábado, 17 Outubro 2020 16:00",Sheffield United,Fulham,1.87,3.35,4.05,2.02,1.57,Mais de2.5,1.32,2.68,Mais de1.5,3.5,1.18,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.20,1.25,1.83,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
157,1601466607-55,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Swansea City
              
                Huddersfield",https://www.betano.pt/odds/swansea-city-huddersfield/6539925/,Championship,"Sábado, 17 Outubro 2020 15:00",Swansea City,Huddersfield,2.11,3.25,3.35,1.23,1.57,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:48",
158,1601466872-83,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                CSKA Moscovo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-cska-moscovo/6411715/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Ural Sverdlovskaya Oblast,CSKA Moscovo,5.3,3.7,1.61,1.80,1.65,Mais de2.5,1.25,2.78,Mais de1.5,3.0,1.21,Mais de3.5,1.8,1.65,Ambas Equipas Marcam (Sim/Não),2.17,1.19,1.12,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 12:53",
159,1601467518-152,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Manchester United",https://www.betano.pt/odds/newcastle-manchester-united/6458215/,Premier League,"Sábado, 17 Outubro 2020 16:00",Newcastle,Manchester United,5.85,3.9,1.53,1.65,1.91,Mais de2.5,1.2,3.4,Mais de1.5,2.56,1.35,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),2.35,1.18,1.1,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:03",
160,1601466615-56,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Rotherham
              
                Norwich City",https://www.betano.pt/odds/rotherham-norwich-city/6539922/,Championship,"Sábado, 17 Outubro 2020 15:00",Rotherham,Norwich City,3.7,3.35,1.95,1.67,1.19,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 12:48",
161,1601467394-139,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sassuolo
              
                FC Crotone",https://www.betano.pt/odds/sassuolo-fc-crotone/6595026/,Série A,"Sábado, 3 Outubro 2020 14:00",Sassuolo,FC Crotone,1.44,4.4,6.35,1.55,2.05,Mais de2.5,1.15,3.8,Mais de1.5,2.4,1.4,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.08,1.15,2.6,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 13:00",
