,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
110,1601495147-5,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Feyenoord
              
                Sparta Rotterdam",https://www.betano.pt/odds/feyenoord-sparta-rotterdam/6547881/,Eredivisie,"Domingo, 18 Outubro 2020 11:15",Feyenoord,Sparta Rotterdam,1.23,5.9,10.0,-,2.84,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:44",
111,1601496056-102,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"CA Osasuna
              
                Celta de Vigo",https://www.betano.pt/odds/ca-osasuna-celta-de-vigo/6641038/,LaLiga,"Domingo, 4 Outubro 2020 11:00",CA Osasuna,Celta de Vigo,2.62,2.96,2.78,2.05,1.55,Mais de2.5,1.35,2.56,Mais de1.5,3.6,1.17,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.38,1.31,1.44,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
112,1601496135-111,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Eibar
              
                Elche CF
                    AO VIVO",https://www.betano.pt/live/eibar-elche-cf/6567507/,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:59",
113,1601495235-15,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"VVV Venlo
              
                Den Haag",https://www.betano.pt/odds/vvv-venlo-den-haag/6413122/,Eredivisie,"Sábado, 3 Outubro 2020 19:00",VVV Venlo,Den Haag,1.95,3.55,3.5,1.60,1.90,Mais de2.5,1.18,3.3,Mais de1.5,2.5,1.33,Mais de3.5,1.53,2.04,Ambas Equipas Marcam (Sim/Não),1.26,1.21,1.75,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:44",
114,1601496246-123,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SL Benfica
              
                SC Farense",https://www.betano.pt/odds/sl-benfica-sc-farense/6568911/,Primeira Liga,"Domingo, 4 Outubro 2020 18:30",SL Benfica,SC Farense,1.11,8.0,18.0,1.95,1.57,Mais de3.5,1.08,4.45,Mais de1.5,1.35,2.45,Mais de2.5,2.15,1.47,Ambas Equipas Marcam (Sim/Não),-,1.05,5.6,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
115,1601495985-95,https://www.betano.pt/sport/futebol/liga-europa/liga-europa-jogos/182761r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:59",
116,1601496659-167,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Brighton",https://www.betano.pt/odds/everton-brighton/6458184/,Premier League,"Sábado, 3 Outubro 2020 15:00",Everton,Brighton,1.72,3.5,4.75,1.72,1.83,Mais de2.5,1.22,3.2,Mais de1.5,2.76,1.3,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.15,1.23,2.0,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
117,1601495959-92,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                Arsenal Tula",https://www.betano.pt/odds/tambov-arsenal-tula/6411716/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Tambov,Arsenal Tula,3.05,3.05,2.37,2.10,1.47,Mais de2.5,1.35,2.4,Mais de1.5,3.65,1.13,Mais de3.5,1.8,1.65,Ambas Equipas Marcam (Sim/Não),1.50,1.28,1.33,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:58",
118,1601495835-80,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Coventry City
              
                Bournemouth",https://www.betano.pt/odds/coventry-city-bournemouth/6411336/,Championship,"Sexta-feira, 2 Outubro 2020 19:45",Coventry City,Bournemouth,3.45,3.15,2.11,1.87,1.63,Mais de2.5,1.28,2.72,Mais de1.5,3.1,1.21,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.65,1.26,1.26,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:53",
119,1601495290-20,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Eintracht Frankfurt",https://www.betano.pt/odds/colonia-eintracht-frankfurt/6632984/,Bundesliga,"Domingo, 18 Outubro 2020 14:30",Colónia,Eintracht Frankfurt,2.52,3.4,2.58,2.05,1.55,Mais de3.5,1.12,4.2,Mais de1.5,1.44,2.3,Mais de2.5,1.36,2.54,Ambas Equipas Marcam (Sim/Não),1.45,1.24,1.47,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
120,1601496091-106,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Atlético de Madrid
              
                Villarreal",https://www.betano.pt/odds/atletico-de-madrid-villarreal/6641034/,LaLiga,"Sábado, 3 Outubro 2020 15:00",Atlético de Madrid,Villarreal,1.6,3.75,5.4,1.91,1.65,Mais de2.5,1.28,2.84,Mais de1.5,3.3,1.21,Mais de3.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.12,1.2,2.2,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
121,1601496407-140,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Juventus
              
                Nápoles",https://www.betano.pt/odds/juventus-napoles/6595034/,Série A,"Domingo, 4 Outubro 2020 19:45",Juventus,Nápoles,1.95,3.45,3.55,1.83,1.72,Mais de2.5,1.25,3.05,Mais de1.5,3.0,1.26,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.25,1.24,1.72,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
122,1601495727-68,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Derby County
              
                Watford",https://www.betano.pt/odds/derby-county-watford/6539936/,Championship,"Sexta-feira, 16 Outubro 2020 19:45",Derby County,Watford,3.15,3.25,2.2,1.53,1.26,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:53",
123,1601496065-103,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Valência
              
                Bétis",https://www.betano.pt/odds/valencia-betis/6641037/,LaLiga,"Sábado, 3 Outubro 2020 20:00",Valência,Bétis,2.67,3.05,2.64,2.00,1.60,Mais de2.5,1.32,2.68,Mais de1.5,3.35,1.2,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.42,1.3,1.42,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
124,1601495644-58,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Luton Town
              
                Stoke City",https://www.betano.pt/odds/luton-town-stoke-city/6539939/,Championship,"Sábado, 17 Outubro 2020 15:00",Luton Town,Stoke City,2.96,3.25,2.3,1.47,1.30,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:53",
125,1601495425-35,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Dortmund
              
                Friburgo",https://www.betano.pt/odds/borussia-dortmund-friburgo/6562362/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Borussia Dortmund,Friburgo,1.27,5.45,9.0,1.95,1.63,Mais de3.5,1.09,4.65,Mais de1.5,1.36,2.52,Mais de2.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.03,1.13,3.35,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
126,1601496029-99,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Cádiz CF
              
                Granada CF",https://www.betano.pt/odds/cadiz-cf-granada-cf/6641042/,LaLiga,"Domingo, 4 Outubro 2020 17:30",Cádiz CF,Granada CF,2.86,2.84,2.63,1.47,2.20,Mais de1.5,2.4,1.4,Mais de2.5,4.45,1.1,Mais de3.5,2.0,1.6,Ambas Equipas Marcam (Sim/Não),1.42,1.33,1.36,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
127,1601496539-154,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Crystal Palace FC
              
                Brighton",https://www.betano.pt/odds/crystal-palace-fc-brighton/6458239/,Premier League,"Sábado, 17 Outubro 2020 16:00",Crystal Palace FC,Brighton,2.45,3.15,2.82,2.05,1.55,Mais de2.5,1.33,2.62,Mais de1.5,3.6,1.17,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.38,1.28,1.47,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
128,1601495198-11,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Willem II Tilburg
              
                Feyenoord",https://www.betano.pt/odds/willem-ii-tilburg-feyenoord/6419535/,Eredivisie,"Domingo, 4 Outubro 2020 13:30",Willem II Tilburg,Feyenoord,3.75,3.85,1.8,1.47,2.13,Mais de2.5,1.12,3.9,Mais de1.5,2.2,1.44,Mais de3.5,1.45,2.17,Ambas Equipas Marcam (Sim/Não),1.90,1.17,1.23,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:44",
129,1601496479-148,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Fiorentina
              
                Sampdoria",https://www.betano.pt/odds/fiorentina-sampdoria/6595025/,Série A,"Sexta-feira, 2 Outubro 2020 19:45",Fiorentina,Sampdoria,1.72,3.75,4.3,1.65,1.91,Mais de2.5,1.19,3.45,Mais de1.5,2.62,1.33,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.18,1.21,2.0,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
130,1601496513-151,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Sheffield United
              
                Fulham",https://www.betano.pt/odds/sheffield-united-fulham/6493472/,Premier League,"Sábado, 17 Outubro 2020 16:00",Sheffield United,Fulham,1.88,3.3,4.1,2.02,1.57,Mais de2.5,1.33,2.66,Mais de1.5,3.45,1.19,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.20,1.26,1.83,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
131,1601495968-93,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                CSKA Moscovo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-cska-moscovo/6411715/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Ural Sverdlovskaya Oblast,CSKA Moscovo,5.3,3.7,1.61,1.80,1.65,Mais de2.5,1.25,2.78,Mais de1.5,3.0,1.21,Mais de3.5,1.8,1.65,Ambas Equipas Marcam (Sim/Não),2.17,1.19,1.12,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:58",
132,1601496211-119,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Belenenses SAD
              
                Moreirense FC",https://www.betano.pt/odds/belenenses-sad-moreirense-fc/6644918/,Primeira Liga,"Terça-feira, 20 Outubro 2020 20:00",Belenenses SAD,Moreirense FC,2.35,3.2,2.92,2.05,1.50,Mais de2.5,1.33,2.5,Mais de1.5,3.65,1.14,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.36,1.25,1.53,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
133,1601495138-4,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Den Haag
              
                Vitesse",https://www.betano.pt/odds/den-haag-vitesse/6548891/,Eredivisie,"Domingo, 18 Outubro 2020 13:30",Den Haag,Vitesse,3.6,3.6,1.91,1.70,1.21,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:44",
134,1601496362-135,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Bolonha
              
                Sassuolo",https://www.betano.pt/odds/bolonha-sassuolo/6650715/,Série A,"Domingo, 18 Outubro 2020 11:30",Bolonha,Sassuolo,2.62,3.55,2.4,1.53,2.10,Mais de2.5,1.15,3.85,Mais de1.5,2.33,1.42,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.50,1.22,1.44,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
135,1601495343-26,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Friburgo
              
                Werder Bremen",https://www.betano.pt/odds/friburgo-werder-bremen/6632978/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Friburgo,Werder Bremen,2.25,3.3,3.0,1.80,1.75,Mais de2.5,1.25,3.05,Mais de1.5,2.94,1.27,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.33,1.26,1.57,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
136,1601495888-85,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                Livingston FC",https://www.betano.pt/odds/dundee-united-livingston-fc/6403489/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Dundee United,Livingston FC,2.33,3.15,2.98,2.05,1.50,Mais de2.5,1.33,2.52,Mais de1.5,3.55,1.15,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.35,1.26,1.53,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:57",
137,1601496566-157,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Arsenal",https://www.betano.pt/odds/manchester-city-arsenal/6458216/,Premier League,"Sábado, 17 Outubro 2020 16:00",Manchester City,Arsenal,1.38,4.5,7.3,1.91,1.65,Mais de3.5,1.09,4.65,Mais de1.5,1.36,2.5,Mais de2.5,1.5,2.13,Ambas Equipas Marcam (Sim/Não),1.06,1.14,2.78,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
138,1601496300-129,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Vitória Guimarães
              
                FC Paços Ferreira",https://www.betano.pt/odds/vitoria-guimaraes-fc-pacos-ferreira/6568904/,Primeira Liga,"Sexta-feira, 2 Outubro 2020 21:15",Vitória Guimarães,FC Paços Ferreira,1.7,3.4,5.0,2.04,1.53,Mais de2.5,1.33,2.52,Mais de1.5,3.55,1.15,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.13,1.22,2.02,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
139,1601495553-49,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Bordéus
              
                Dijon",https://www.betano.pt/odds/bordeus-dijon/6422098/,Ligue 1,"Domingo, 4 Outubro 2020 14:00",Bordéus,Dijon,1.67,3.7,4.75,1.87,1.63,Mais de2.5,1.26,2.8,Mais de1.5,3.15,1.2,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.05,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:50",
140,1601495352-27,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Hoffenheim
              
                Borussia Dortmund",https://www.betano.pt/odds/hoffenheim-borussia-dortmund/6632977/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Hoffenheim,Borussia Dortmund,3.7,3.8,1.83,1.90,1.65,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.54,Mais de2.5,1.35,2.58,Ambas Equipas Marcam (Sim/Não),1.88,1.19,1.23,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
141,1601496380-137,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sampdoria
              
                Lázio",https://www.betano.pt/odds/sampdoria-lazio/6650713/,Série A,"Sábado, 17 Outubro 2020 17:00",Sampdoria,Lázio,4.35,3.8,1.7,1.61,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.52,1.36,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),2.02,1.19,1.18,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
142,1601495526-46,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Estrasburgo
              
                Lyon",https://www.betano.pt/odds/estrasburgo-lyon/6551748/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Estrasburgo,Lyon,2.72,3.15,2.52,1.40,1.35,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:50",
143,1601495915-87,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Dinamo Moscovo
              
                Krasnodar",https://www.betano.pt/odds/dinamo-moscovo-krasnodar/6421585/,Premier Liga,"Domingo, 4 Outubro 2020 18:00",Dinamo Moscovo,Krasnodar,2.76,3.25,2.45,1.91,1.57,Mais de2.5,1.28,2.64,Mais de1.5,3.2,1.18,Mais de3.5,1.7,1.75,Ambas Equipas Marcam (Sim/Não),1.47,1.26,1.38,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:58",
144,1601496398-139,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Nápoles
              
                Atalanta",https://www.betano.pt/odds/napoles-atalanta/6650711/,Série A,"Sábado, 17 Outubro 2020 14:00",Nápoles,Atalanta,2.37,3.65,2.6,2.15,1.50,Mais de3.5,1.12,4.2,Mais de1.5,1.45,2.25,Mais de2.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),1.44,1.21,1.5,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
145,1601496353-134,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Torino
              
                Cagliari",https://www.betano.pt/odds/torino-cagliari/6650716/,Série A,"Domingo, 18 Outubro 2020 14:00",Torino,Cagliari,2.35,3.15,2.96,1.75,1.80,Mais de2.5,1.23,3.15,Mais de1.5,2.8,1.3,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.35,1.28,1.53,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:05",
146,1601495941-90,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Lokomotiv Moscovo
              
                FK Khimki",https://www.betano.pt/odds/lokomotiv-moscovo-fk-khimki/6418891/,Premier Liga,"Domingo, 4 Outubro 2020 12:00",Lokomotiv Moscovo,FK Khimki,1.5,4.05,6.0,1.72,1.72,Mais de2.5,1.22,2.96,Mais de1.5,2.82,1.24,Mais de3.5,1.83,1.63,Ambas Equipas Marcam (Sim/Não),1.09,1.16,2.4,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:58",
147,1601495263-18,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Utrecht
              
                SC Heerenveen",https://www.betano.pt/odds/fc-utrecht-sc-heerenveen/6403096/,Eredivisie,"Sexta-feira, 2 Outubro 2020 19:00",FC Utrecht,SC Heerenveen,1.78,4.05,3.7,2.02,1.53,Mais de3.5,1.09,4.3,Mais de1.5,1.38,2.33,Mais de2.5,1.4,2.3,Ambas Equipas Marcam (Sim/Não),1.23,1.16,1.91,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:44",
148,1601495808-77,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Middlesbrough
              
                Barnsley FC",https://www.betano.pt/odds/middlesbrough-barnsley-fc/6411298/,Championship,"Sábado, 3 Outubro 2020 15:00",Middlesbrough,Barnsley FC,2.17,3.25,3.2,1.95,1.57,Mais de2.5,1.3,2.65,Mais de1.5,3.3,1.18,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.30,1.25,1.61,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:53",
149,1601495189-10,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"PSV Eindhoven
              
                Fortuna Sittard",https://www.betano.pt/odds/psv-eindhoven-fortuna-sittard/6420453/,Eredivisie,"Domingo, 4 Outubro 2020 15:45",PSV Eindhoven,Fortuna Sittard,1.19,6.5,12.0,1.80,1.67,Mais de3.5,1.06,4.75,Mais de1.5,1.31,2.58,Mais de2.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.02,1.08,4.2,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:44",
150,1601495861-82,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                Celtic",https://www.betano.pt/odds/fc-st-johnstone-celtic/6403494/,Premiership,"Domingo, 4 Outubro 2020 12:00",FC St Johnstone,Celtic,9.75,5.45,1.26,1.57,1.95,Mais de2.5,1.15,3.55,Mais de1.5,2.45,1.35,Mais de3.5,2.05,1.5,Ambas Equipas Marcam (Sim/Não),3.45,1.12,1.03,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:57",
151,1601495852-81,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Rangers
              
                Ross County",https://www.betano.pt/odds/rangers-ross-county/6403493/,Premiership,"Domingo, 4 Outubro 2020 15:00",Rangers,Ross County,1.1,8.0,21.0,2.10,1.47,Mais de3.5,1.1,4.1,Mais de1.5,1.42,2.25,Mais de2.5,2.45,1.35,Ambas Equipas Marcam (Sim/Não),-,1.05,5.8,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:57",
152,1601496117-109,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Sevilha
              
                Levante",https://www.betano.pt/odds/sevilha-levante/6567512/,LaLiga,"Quinta-feira, 1 Outubro 2020 18:00",Sevilha,Levante,1.44,4.3,6.5,1.55,2.05,Mais de2.5,1.16,3.7,Mais de1.5,2.37,1.42,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.07,1.15,2.58,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:59",
153,1601495660-60,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bournemouth
              
                Queens Park Rangers",https://www.betano.pt/odds/bournemouth-queens-park-rangers/6539930/,Championship,"Sábado, 17 Outubro 2020 15:00",Bournemouth,Queens Park Rangers,1.83,3.5,4.05,1.16,1.75,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:53",
154,1601495977-94,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"FC Ufa
              
                Rotor Volgograd",https://www.betano.pt/odds/fc-ufa-rotor-volgograd/6411714/,Premier Liga,"Sábado, 3 Outubro 2020 12:00",FC Ufa,Rotor Volgograd,1.91,3.2,4.1,1.40,2.25,Mais de1.5,2.25,1.4,Mais de2.5,4.05,1.1,Mais de3.5,2.02,1.5,Ambas Equipas Marcam (Sim/Não),1.19,1.26,1.8,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:58",
155,1601495535-47,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Lyon
              
                Marselha",https://www.betano.pt/odds/lyon-marselha/6422492/,Ligue 1,"Domingo, 4 Outubro 2020 20:00",Lyon,Marselha,1.75,3.6,4.25,1.78,1.70,Mais de2.5,1.23,2.94,Mais de1.5,2.96,1.23,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.19,1.2,1.91,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:50",
156,1601495500-43,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Angers
              
                FC Metz",https://www.betano.pt/odds/angers-fc-metz/6551754/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Angers,FC Metz,2.1,3.15,3.5,1.21,1.57,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:50",
157,1601495694-64,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Wycombe
              
                Millwall FC",https://www.betano.pt/odds/wycombe-millwall-fc/6539926/,Championship,"Sábado, 17 Outubro 2020 15:00",Wycombe,Millwall FC,4.7,3.4,1.75,1.87,1.12,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:53",
158,1601496236-122,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Portimonense
              
                Sporting CP",https://www.betano.pt/odds/portimonense-sporting-cp/6568910/,Primeira Liga,"Domingo, 4 Outubro 2020 21:00",Portimonense,Sporting CP,3.9,3.5,1.85,1.72,1.75,Mais de2.5,1.22,3.05,Mais de1.5,2.8,1.26,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.83,1.21,1.21,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:02",
159,1601496557-156,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Liverpool",https://www.betano.pt/odds/everton-liverpool/6458217/,Premier League,"Sábado, 17 Outubro 2020 16:00",Everton,Liverpool,4.9,3.6,1.67,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.57,2.04,Ambas Equipas Marcam (Sim/Não),2.05,1.22,1.14,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
160,1601495950-91,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Spartak Moscovo
              
                Zenit São Petersburgo",https://www.betano.pt/odds/spartak-moscovo-zenit-sao-petersburgo/6412164/,Premier Liga,"Sábado, 3 Outubro 2020 17:00",Spartak Moscovo,Zenit São Petersburgo,3.35,3.2,2.13,1.75,1.70,Mais de2.5,1.22,2.92,Mais de1.5,2.78,1.25,Mais de3.5,1.57,1.9,Ambas Equipas Marcam (Sim/Não),1.63,1.25,1.28,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:58",
161,1601495517-45,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nimes
              
                PSG",https://www.betano.pt/odds/nimes-psg/6551750/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Nimes,PSG,11.5,6.65,1.19,3.00,-,1X,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 20:50",
162,1601495398-32,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Werder Bremen
              
                Arminia Bielefeld",https://www.betano.pt/odds/werder-bremen-arminia-bielefeld/6562365/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Werder Bremen,Arminia Bielefeld,2.16,3.4,3.1,1.67,1.88,Mais de2.5,1.2,3.35,Mais de1.5,2.64,1.33,Mais de3.5,1.55,2.05,Ambas Equipas Marcam (Sim/Não),1.32,1.24,1.63,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
163,1601495389-31,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Estugarda
              
                Bayer Leverkusen",https://www.betano.pt/odds/estugarda-bayer-leverkusen/6562366/,Bundesliga,"Sábado, 3 Outubro 2020 14:30",Estugarda,Bayer Leverkusen,3.8,3.75,1.83,2.10,1.53,Mais de3.5,1.12,4.2,Mais de1.5,1.44,2.3,Mais de2.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.88,1.2,1.23,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 20:47",
164,1601496603-161,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Wolverhampton
              
                Fulham",https://www.betano.pt/odds/wolverhampton-fulham/6479800/,Premier League,"Domingo, 4 Outubro 2020 14:00",Wolverhampton,Fulham,1.5,3.95,6.2,1.95,1.63,Mais de2.5,1.28,2.82,Mais de1.5,3.35,1.2,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.08,1.18,2.4,1X,12.0,2X,"Quarta-feira, 30 Setembro 2020 21:08",
165,1601496318-131,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 30 Setembro 2020 21:05",
