AAD,ABS,ACCC,ACorn,AF,AOff,AP,APass,AR,AS,ASOT,AST,ASaves,AT,ATack,AY,Attendance,Date,FTAG,FTHG,GameID,HAD,HBS,HCCC,HCorn,HF,HOff,HP,HPass,HR,HS,HSOT,HST,HSaves,HT,HTack,HY,League
53.7,2,1,6,18,2,49.6,74.3,0,9,6,1,4,Leganes,59.3,1,"5,630.","7:45pm, Saturday 18th May 2019.",1,2,399679,46.3,3,2,4,18,1,50.4,76.5,0,15,6,6,1,SD Huesca,42.9,0, Spanish La Liga
33.3,4,1,4,9,0,53.6,86.2,1,17,5,8,5,Atletico Madrid,46.7,1,"20,073.","12:00pm, Saturday 18th May 2019.",2,2,399680,66.7,1,5,6,9,0,46.4,84.4,0,17,9,7,6,Levante,59.1,0, Spanish La Liga
44.4,0,3,5,18,4,52.9,85,0,9,2,7,2,Real Betis,45.8,1,"49,879.","11:00am, Sunday 19th May 2019.",2,0,399681,55.6,1,1,1,18,1,47.1,86.1,0,9,6,2,5,Real Madrid,72.7,4, Spanish La Liga
47.4,1,2,2,12,3,50.4,85.8,0,9,2,6,4,Valencia,31.3,4,"21,618.","3:15pm, Saturday 18th May 2019.",2,0,399682,52.6,8,0,8,12,1,49.6,83.8,0,19,7,4,4,Real Valladolid,50,1, Spanish La Liga
52.1,3,1,3,14,0,53.4,74.3,0,10,6,1,2,Athletic Bilbao,63.2,2,"28,134.","3:15pm, Saturday 18th May 2019.",0,2,399683,47.9,1,1,2,14,4,46.6,69.8,0,9,5,3,1,Sevilla,63.2,4, Spanish La Liga
46.4,0,0,4,15,3,42,79.6,0,6,6,0,5,Frosinone,57.1,2,"18,217.","7:30pm, Monday 20th August 2018.",0,4,399831,53.6,1,4,4,15,6,58,86,0,17,7,9,0,Atalanta,63.6,0, Italian Serie A
46,2,0,0,16,0,59.2,81.7,0,13,6,5,3,Spal,57.1,2,"21,158.","7:30pm, Sunday 19th August 2018.",1,0,399832,54,4,1,7,16,4,40.8,73.1,1,13,6,3,4,Bologna,72.7,2, Italian Serie A
66.7,4,4,8,8,3,72.5,90.9,0,27,13,10,0,Juventus,36.4,0,"29,500.","5:00pm, Saturday 18th August 2018.",3,2,399833,33.3,0,1,0,8,1,27.5,76.2,0,6,4,2,8,Chievo,56.5,2, Italian Serie A
47.5,3,0,6,19,0,54.3,80.6,0,15,9,3,2,Cagliari,69.2,3,"7,335.","7:30pm, Sunday 19th August 2018.",0,2,399834,52.5,1,2,6,19,5,45.7,75.2,0,9,4,4,3,Empoli,50,3, Italian Serie A
44.8,2,2,7,8,2,64.7,86,0,10,5,3,0,Napoli,57.9,0,"35,000.","7:30pm, Saturday 18th August 2018.",2,1,399835,55.2,3,1,4,8,4,35.3,79.7,0,10,6,1,1,Lazio,72.2,0, Italian Serie A
42.1,1,0,2,10,0,41.6,80.1,0,9,6,2,7,Genoa,72.2,2,"46,720.","7:30pm, Wednesday 31st October 2018.",1,2,399836,57.9,6,1,7,10,1,58.4,88.8,0,28,13,9,2,AC Milan,76.9,2, Italian Serie A
69,2,1,5,14,0,55.7,87.8,0,17,10,5,2,Udinese,70,2,"13,141.","7:30pm, Sunday 19th August 2018.",2,2,399837,31,4,0,4,14,1,44.3,80.9,0,10,2,4,2,Parma,61.5,2, Italian Serie A
45.8,1,2,6,14,1,39.7,73.8,0,15,5,9,3,Fiorentina,57.1,2,"18,334.","6:00pm, Wednesday 19th September 2018.",1,1,399838,54.2,0,0,4,14,3,60.3,80.9,0,10,6,4,8,Sampdoria,55.6,3, Italian Serie A
68,3,2,4,23,1,62.1,87,0,14,8,3,1,Inter Milan,76.2,2,"19,104.","7:30pm, Sunday 19th August 2018.",0,1,399839,32,5,1,4,23,3,37.9,79.5,0,12,5,2,3,Sassuolo,66.7,3, Italian Serie A
51.2,5,1,5,10,1,57.6,81.2,0,17,6,6,4,Roma,61.5,3,"19,558.","5:00pm, Sunday 19th August 2018.",1,0,399840,48.8,0,0,6,10,2,42.4,73.1,0,10,6,4,4,Torino,84.6,1, Italian Serie A
40.7,2,2,2,14,1,58.8,83.2,1,13,6,5,4,Sassuolo,75,2,"14,432.","7:30pm, Sunday 26th August 2018.",2,2,399841,59.3,3,1,7,14,1,41.2,78.3,0,15,6,6,3,Cagliari,70,4, Italian Serie A
29.6,3,1,3,14,5,53,82.5,0,8,2,3,5,Chievo,71.4,3,"27,790.","7:30pm, Sunday 26th August 2018.",1,6,399842,70.4,4,3,2,14,2,47,82.9,0,22,6,12,3,Fiorentina,53.3,1, Italian Serie A
59.3,8,1,5,16,0,48.5,77.3,0,15,4,3,4,Bologna,45,1,,"7:30pm, Sunday 26th August 2018.",0,0,399843,40.7,2,2,2,16,0,51.5,77.5,0,11,5,4,3,Frosinone,46.2,2, Italian Serie A
35.7,7,1,6,13,3,69.5,85.8,0,18,7,4,1,Empoli,75,2,"19,493.","7:30pm, Sunday 26th August 2018.",1,2,399844,64.3,5,1,3,13,0,30.5,74.9,0,13,5,3,3,Genoa,65,3, Italian Serie A
43.2,3,1,4,14,3,45.6,80,0,13,4,6,3,Torino,85.7,2,"59,135.","7:30pm, Sunday 26th August 2018.",2,2,399845,56.8,4,0,5,14,2,54.4,82.7,0,13,4,5,4,Inter Milan,76.5,1, Italian Serie A
53.6,1,0,2,11,2,44.7,82.2,0,9,6,2,5,Lazio,42.9,2,"40,173.","5:00pm, Saturday 25th August 2018.",0,2,399846,46.4,5,2,6,11,0,55.3,83.4,0,16,4,7,2,Juventus,55,3, Italian Serie A
38.5,2,0,1,11,2,49.5,87.9,0,8,4,2,5,AC Milan,75,2,"34,474.","7:30pm, Saturday 25th August 2018.",2,3,399847,61.5,7,2,5,11,3,50.5,89.6,0,24,9,8,1,Napoli,55,2, Italian Serie A
46.8,10,4,11,9,6,45,73,0,23,7,6,7,Atalanta,50,1,"41,725.","7:30pm, Monday 27th August 2018.",3,3,399848,53.2,5,1,3,9,0,55,81.7,0,25,10,10,2,Roma,54.5,1, Italian Serie A
44.1,1,1,3,13,2,42,74.3,0,4,3,0,4,Parma,54.5,2,"7,000.","5:00pm, Sunday 26th August 2018.",0,1,399849,55.9,3,1,7,13,0,58,83.7,0,18,10,5,0,Spal,75,5, Italian Serie A
60.7,6,0,7,7,0,66.2,82.8,0,15,6,3,5,Sampdoria,52.9,3,"15,770.","7:30pm, Sunday 26th August 2018.",0,1,399850,39.3,3,3,8,7,1,33.8,72.9,0,17,8,6,3,Udinese,69.2,1, Italian Serie A
58.2,1,0,4,15,2,46.9,77.4,0,6,2,3,2,Cagliari,71.4,2,"17,709.","7:30pm, Sunday 2nd September 2018.",1,0,399851,41.8,3,0,5,15,2,53.1,79.8,0,10,5,2,2,Atalanta,54.5,2, Italian Serie A
33.3,3,4,7,8,2,73.4,90.3,0,13,7,3,1,Inter Milan,46.2,1,"26,082.","5:00pm, Saturday 1st September 2018.",3,0,399852,66.7,1,1,3,8,3,26.6,71.8,0,9,7,1,0,Bologna,78.6,1, Italian Serie A
38.2,1,2,6,10,2,65.1,84.8,0,13,10,2,3,Empoli,50,1,"9,000.","7:30pm, Sunday 2nd September 2018.",0,0,399853,61.8,1,2,4,10,3,34.9,72.6,0,9,5,3,2,Chievo,61.1,1, Italian Serie A
57.1,2,0,4,11,0,37.3,68.6,0,6,3,1,2,Udinese,60.9,1,"31,009.","5:00pm, Sunday 2nd September 2018.",0,1,399854,42.9,2,1,11,11,0,62.7,81.8,0,14,9,3,1,Fiorentina,75,3, Italian Serie A
46.2,5,0,7,11,0,35.1,70.8,0,9,2,2,4,Frosinone,64.7,2,"32,000.","7:30pm, Sunday 2nd September 2018.",0,1,399855,53.8,6,5,7,11,4,64.9,87.5,0,23,12,5,2,Lazio,70,1, Italian Serie A
61.5,1,0,3,8,1,49,85.2,0,6,3,2,8,Roma,38.5,2,"57,789.","7:30pm, Friday 31st August 2018.",1,2,399856,38.5,7,2,8,8,7,51,89.3,0,26,9,10,1,AC Milan,60,0, Italian Serie A
60,7,1,7,16,2,66,90.2,0,24,11,6,3,Juventus,57.1,3,"20,814.","7:30pm, Saturday 1st September 2018.",2,1,399857,40,4,2,4,16,1,34,80.1,0,11,3,4,4,Parma,77.8,1, Italian Serie A
62.5,7,2,5,13,2,51.1,87.1,0,18,7,4,0,Napoli,76.5,4,"19,835.","7:30pm, Sunday 2nd September 2018.",0,3,399858,37.5,2,1,4,13,2,48.9,83.4,0,9,4,3,4,Sampdoria,56,2, Italian Serie A
58.8,10,3,10,13,1,56.3,82.1,0,21,6,5,3,Genoa,70,3,"9,740.","7:30pm, Sunday 2nd September 2018.",3,5,399859,41.2,0,2,2,13,3,43.7,76.5,0,10,3,7,2,Sassuolo,61.1,3, Italian Serie A
40.9,2,1,10,16,0,47.7,74.5,0,10,6,2,5,Spal,60.9,2,"17,785.","7:30pm, Sunday 2nd September 2018.",0,1,399860,59.1,2,3,9,16,3,52.3,75.3,0,10,2,6,2,Torino,76.2,1, Italian Serie A
36.4,8,4,8,12,1,63.9,89.9,0,21,7,6,1,AC Milan,37.5,1,"16,201.","7:30pm, Sunday 16th September 2018.",1,1,399861,63.6,1,0,3,12,2,36.1,79,0,6,3,2,5,Cagliari,75,1, Italian Serie A
67.7,7,2,7,13,2,45.5,78.8,0,21,11,3,3,Lazio,46.7,3,"10,832.","5:00pm, Sunday 16th September 2018.",1,0,399862,32.3,3,2,5,13,2,54.5,83.4,0,12,6,3,2,Empoli,100,2, Italian Serie A
72.7,0,2,3,13,4,62.2,90,0,11,4,7,3,Sampdoria,65.2,1,"12,502.","7:30pm, Saturday 15th September 2018.",5,0,399863,27.3,2,2,5,13,4,37.8,83.2,0,9,4,3,2,Frosinone,62.5,3, Italian Serie A
52,7,0,3,14,1,48.6,79.1,1,12,5,0,3,Bologna,63.6,5,"20,032.","2:00pm, Sunday 16th September 2018.",0,1,399864,48,4,0,5,14,0,51.4,81.1,0,13,5,4,0,Genoa,83.3,2, Italian Serie A
45,2,0,1,10,4,26.8,73.9,0,9,2,5,7,Parma,72.7,2,"59,648.","2:00pm, Saturday 15th September 2018.",1,0,399865,55,6,0,10,10,2,73.2,88.2,0,28,14,8,4,Inter Milan,78.6,2, Italian Serie A
46.7,5,1,4,13,0,57.7,89.7,0,15,5,5,3,Sassuolo,70.6,3,"40,563.","2:00pm, Sunday 16th September 2018.",1,2,399866,53.3,5,1,10,13,1,42.3,86.6,1,18,9,4,4,Juventus,69.2,3, Italian Serie A
42.9,4,0,3,15,4,43.1,85.4,0,9,4,1,3,Fiorentina,56.3,4,"20,131.","5:00pm, Saturday 15th September 2018.",0,1,399867,57.1,4,1,10,15,0,56.9,86.8,0,22,14,4,1,Napoli,57.9,1, Italian Serie A
30,3,2,3,10,2,44.2,88,0,13,5,5,7,Chievo,66.7,1,"39,849.","11:30am, Sunday 16th September 2018.",2,2,399868,70,1,4,9,10,3,55.8,90.1,0,16,6,9,4,Roma,77.8,1, Italian Serie A
48.6,3,0,4,16,0,57.3,83.7,0,13,9,1,3,Atalanta,93.8,5,"14,153.","7:30pm, Monday 17th September 2018.",0,2,399869,51.4,3,0,4,16,0,42.7,75,0,17,9,5,1,Spal,59.1,3, Italian Serie A
52.6,3,0,7,16,2,66.6,86.2,0,14,7,4,0,Torino,55,2,"18,813.","2:00pm, Sunday 16th September 2018.",1,1,399870,47.4,0,1,3,16,1,33.4,73.8,0,6,5,1,3,Udinese,70,2, Italian Serie A
71.4,6,5,10,7,0,72.5,88.2,0,26,12,8,0,Roma,63.6,4,"20,067.","2:00pm, Sunday 23rd September 2018.",0,2,399871,28.6,2,3,1,7,3,27.5,67.4,0,11,7,2,8,Bologna,77.8,2, Italian Serie A
54.1,2,1,3,18,4,40.4,80.2,0,11,4,5,5,Udinese,36.4,1,"10,000.","2:00pm, Sunday 23rd September 2018.",2,0,399872,45.9,2,2,7,18,0,59.6,84.1,0,14,7,5,3,Chievo,66.7,1, Italian Serie A
58.3,2,1,1,8,0,47.4,84.3,0,7,3,2,2,Spal,68.4,2,"30,068.","5:00pm, Saturday 22nd September 2018.",0,3,399873,41.7,3,1,11,8,4,52.6,86.2,0,17,9,5,2,Fiorentina,75,1, Italian Serie A
55.6,11,2,5,16,1,72.4,89.9,0,29,10,8,0,Juventus,80,1,"16,310.","7:30pm, Sunday 23rd September 2018.",2,0,399874,44.4,0,0,3,16,1,27.6,75.5,0,3,3,0,5,Frosinone,53.3,3, Italian Serie A
44,3,0,3,10,2,43.6,83.5,0,11,4,4,3,Genoa,59.1,2,"30,000.","2:00pm, Sunday 23rd September 2018.",1,4,399875,56,5,4,5,10,0,56.4,86.7,0,20,8,7,3,Lazio,68.8,1, Italian Serie A
52.4,3,2,3,7,2,44.4,82.5,0,15,6,6,3,Atalanta,68.8,1,"51,684.","5:00pm, Sunday 23rd September 2018.",2,2,399876,47.6,4,4,4,7,5,55.6,85.1,0,17,8,5,3,AC Milan,52.4,2, Italian Serie A
46.2,7,0,11,15,3,72,88.5,0,16,7,2,4,Cagliari,100,1,"14,852.","2:00pm, Saturday 22nd September 2018.",0,2,399877,53.8,4,4,4,15,2,28,75.7,0,18,8,6,2,Parma,68.8,2, Italian Serie A
45.5,5,0,12,15,2,52.2,82.8,0,16,8,3,3,Inter Milan,72.7,2,"22,835.","7:30pm, Saturday 22nd September 2018.",1,0,399878,54.5,2,0,3,15,2,47.8,81.5,0,9,4,3,2,Sampdoria,53.8,3, Italian Serie A
61.5,8,0,4,14,3,39.5,84.2,1,15,5,2,4,Empoli,56.3,2,"10,183.","7:30pm, Friday 21st September 2018.",1,3,399879,38.5,5,3,5,14,0,60.5,91.7,0,23,11,7,1,Sassuolo,50,1, Italian Serie A
63.6,3,3,6,18,2,52.3,84.4,0,16,7,6,1,Napoli,70.6,3,"22,655.","11:30am, Sunday 23rd September 2018.",3,1,399880,36.4,3,0,4,18,2,47.7,85.3,0,10,5,2,3,Torino,70,2, Italian Serie A
37,4,0,1,13,1,42.5,64.1,0,7,3,0,3,Torino,73.7,1,"18,144.","8:00pm, Wednesday 26th September 2018.",0,0,399881,63,3,1,11,13,2,57.5,73.5,0,13,7,3,0,Atalanta,61.1,2, Italian Serie A
46.7,1,3,3,17,2,53.2,75.6,0,13,9,3,1,Sampdoria,62.5,3,"14,038.","8:00pm, Wednesday 26th September 2018.",0,0,399882,53.3,1,1,7,17,5,46.8,74.2,0,14,12,1,3,Cagliari,73.7,1, Italian Serie A
50,7,0,10,13,0,53.2,85.1,0,24,7,10,2,AC Milan,65.4,2,"13,890.","8:00pm, Thursday 27th September 2018.",1,1,399883,50,0,1,3,13,6,46.8,82.4,0,3,0,3,10,Empoli,66.7,2, Italian Serie A
40,1,4,4,13,2,50.8,80.6,0,10,7,2,2,Chievo,37.5,4,"18,969.","8:00pm, Wednesday 26th September 2018.",0,2,399884,60,5,2,7,13,0,49.2,79.6,0,18,9,4,2,Genoa,81.8,4, Italian Serie A
52.9,8,2,3,18,2,50.2,77.1,0,16,4,4,1,Fiorentina,64,3,"55,840.","8:00pm, Tuesday 25th September 2018.",1,2,399885,47.1,3,2,6,18,1,49.8,76.8,0,13,7,3,4,Inter Milan,50,1, Italian Serie A
57.6,0,0,0,12,0,23.1,70.9,0,5,3,2,6,Bologna,70.6,3,"38,472.","8:00pm, Wednesday 26th September 2018.",0,2,399886,42.4,1,0,3,12,2,76.9,92,0,15,6,8,2,Juventus,63.6,2, Italian Serie A
81.3,1,0,2,9,5,33.4,80.5,0,4,3,0,4,Parma,40,3,"29,354.","8:00pm, Wednesday 26th September 2018.",0,3,399887,18.8,4,1,2,9,1,66.6,91.8,0,26,15,7,0,Napoli,66.7,0, Italian Serie A
50,3,0,3,13,0,31.9,79,0,11,7,1,6,Frosinone,80,1,"34,380.","8:00pm, Wednesday 26th September 2018.",0,4,399888,50,4,3,4,13,1,68.1,93.1,0,18,4,10,1,Roma,50,0, Italian Serie A
42.9,1,1,7,15,4,49,84.8,0,12,5,6,2,Sassuolo,50,0,"13,945.","6:00pm, Thursday 27th September 2018.",2,0,399889,57.1,3,1,6,15,5,51,85.3,0,12,7,2,4,Spal,66.7,1, Italian Serie A
53.8,5,3,4,9,1,48.5,83.1,0,10,3,2,5,Lazio,70,6,"19,455.","6:00pm, Wednesday 26th September 2018.",2,1,399890,46.2,1,1,6,9,1,51.5,80,0,12,6,5,0,Udinese,62.5,2, Italian Serie A
52.4,5,2,4,7,0,54.3,86.8,0,14,7,2,4,Udinese,61.5,4,"19,039.","11:30am, Sunday 30th September 2018.",1,2,399891,47.6,7,2,3,7,0,45.7,81.6,0,21,8,6,1,Bologna,57.1,2, Italian Serie A
60.4,7,2,8,15,1,64.5,84,0,19,7,5,1,Torino,56.5,3,"10,500.","2:00pm, Sunday 30th September 2018.",1,0,399892,39.6,2,0,3,15,2,35.5,66.7,0,9,6,1,4,Chievo,76,3, Italian Serie A
41.7,7,0,6,13,1,65.5,83.5,0,17,7,3,2,Atalanta,85.7,3,"30,535.","2:00pm, Sunday 30th September 2018.",0,2,399893,58.3,1,0,5,13,1,34.5,66,0,7,2,4,3,Fiorentina,75,3, Italian Serie A
50,2,2,2,21,1,50.6,79.4,0,10,4,4,3,Genoa,66.7,2,"12,384.","2:00pm, Sunday 30th September 2018.",2,1,399894,50,4,1,5,21,1,49.4,79.3,0,17,8,5,2,Frosinone,77.8,3, Italian Serie A
56.8,2,0,4,13,2,49.9,83,0,6,2,2,4,Cagliari,66.7,4,"55,486.","7:30pm, Saturday 29th September 2018.",0,2,399895,43.2,4,2,9,13,1,50.1,83.9,0,16,6,6,2,Inter Milan,82.4,1, Italian Serie A
31.6,6,2,4,15,0,48.5,83.1,1,14,4,4,6,Napoli,50,3,"39,252.","5:00pm, Saturday 29th September 2018.",1,3,399896,68.4,2,5,7,15,3,51.5,85.2,0,17,6,9,3,Juventus,52.9,3, Italian Serie A
56,9,1,12,13,1,68.4,87.2,0,18,7,2,2,Empoli,43.5,3,"14,584.","5:00pm, Sunday 30th September 2018.",0,1,399897,44,4,1,2,13,2,31.6,72,0,11,4,3,2,Parma,65,2, Italian Serie A
36.8,5,1,9,11,5,55.9,81.2,0,16,7,4,4,Lazio,58.8,1,"47,600.","2:00pm, Saturday 29th September 2018.",1,3,399898,63.2,6,5,8,11,0,44.1,80.6,0,17,4,7,3,Roma,63.6,3, Italian Serie A
61.3,3,0,5,13,1,53.9,81.6,0,9,2,4,7,Spal,84.2,3,"17,885.","7:30pm, Monday 1st October 2018.",1,2,399899,38.7,4,3,6,13,5,46.1,76.7,0,15,2,9,3,Sampdoria,66.7,3, Italian Serie A
37.5,3,2,5,13,1,39.9,83.1,0,12,1,8,1,AC Milan,52.9,1,"16,795.","7:30pm, Sunday 30th September 2018.",4,1,399900,62.5,3,1,9,13,0,60.1,91.1,0,12,7,2,3,Sassuolo,76.9,1, Italian Serie A
37.5,2,0,4,18,0,42.6,78.5,0,9,4,3,2,Sampdoria,89.7,4,"19,164.","2:00pm, Sunday 7th October 2018.",1,0,399901,62.5,7,3,9,18,3,57.4,85.2,0,21,12,2,2,Atalanta,69.6,2, Italian Serie A
46.7,1,0,4,8,1,47.1,77.6,0,12,7,4,3,Bologna,56.3,4,"15,019.","2:00pm, Saturday 6th October 2018.",0,2,399902,53.3,3,3,4,8,0,52.9,81.4,0,11,3,5,4,Cagliari,90.9,2, Italian Serie A
59.1,5,1,3,13,0,56.5,85,0,10,2,3,4,Roma,75,1,"10,670.","7:30pm, Saturday 6th October 2018.",2,0,399903,40.9,6,2,4,13,10,43.5,83.5,0,20,10,4,1,Empoli,68.8,2, Italian Serie A
46.3,1,2,7,9,3,39.5,69.4,0,7,1,5,9,Parma,36.4,1,"20,511.","11:30am, Sunday 7th October 2018.",3,1,399904,53.7,7,1,9,9,2,60.5,81.5,0,29,12,10,2,Genoa,83.3,1, Italian Serie A
56.8,4,0,6,18,2,60.4,79.4,0,15,6,5,5,Fiorentina,70.6,3,"30,000.","2:00pm, Sunday 7th October 2018.",0,1,399905,43.2,1,1,5,18,4,39.6,75.7,0,13,6,6,5,Lazio,68.4,5, Italian Serie A
26.7,8,0,7,9,0,31.8,83.4,0,13,4,1,3,Chievo,70,1,"48,088.","2:00pm, Sunday 7th October 2018.",1,3,399906,73.3,5,3,12,9,3,68.2,91,0,20,9,6,1,AC Milan,50,1, Italian Serie A
55.6,1,2,4,12,1,55.2,87.8,1,12,4,7,5,Sassuolo,55.6,2,"29,647.","5:00pm, Sunday 7th October 2018.",0,2,399907,44.4,1,2,4,12,3,44.8,86.2,0,15,7,7,7,Napoli,45.8,2, Italian Serie A
40,5,2,9,13,2,48.5,83.7,0,13,5,3,4,Inter Milan,76.9,2,"15,750.","7:30pm, Sunday 7th October 2018.",2,1,399908,60,2,2,10,13,0,51.5,86.9,0,14,7,5,1,Spal,80,6, Italian Serie A
48.8,3,3,4,16,1,37.9,70.1,0,12,4,5,6,Frosinone,69.2,3,"16,554.","7:30pm, Friday 5th October 2018.",2,3,399909,51.2,2,1,2,16,2,62.1,83,0,17,6,9,3,Torino,56.3,3, Italian Serie A
42.9,6,3,8,14,0,59.8,89.3,0,21,8,7,2,Juventus,50,1,"25,021.","5:00pm, Saturday 6th October 2018.",2,0,399910,57.1,3,1,4,14,0,40.2,84.6,0,9,3,3,6,Udinese,58.3,3, Italian Serie A
53.2,1,0,4,10,1,52.7,80.4,0,11,4,6,0,Torino,72.7,2,"23,245.","2:00pm, Sunday 21st October 2018.",2,2,399911,46.8,1,1,3,10,1,47.3,73.7,0,7,4,2,4,Bologna,76.5,2, Italian Serie A
40.7,2,2,2,14,1,61.4,88,0,17,8,7,0,Atalanta,69.2,1,"12,000.","2:00pm, Sunday 21st October 2018.",5,1,399912,59.3,0,0,1,14,2,38.6,78.4,1,3,2,1,2,Chievo,61.1,1, Italian Serie A
53.2,2,1,7,13,2,42.7,70,0,9,3,4,2,Cagliari,71.4,2,"31,567.","5:00pm, Sunday 21st October 2018.",1,1,399913,46.8,4,1,6,13,0,57.3,79.7,0,11,5,2,3,Fiorentina,60,0, Italian Serie A
72.2,5,1,8,15,4,60,85.6,0,20,5,10,2,Empoli,66.7,3,"12,287.","11:30am, Sunday 21st October 2018.",3,3,399914,27.8,2,0,6,15,1,40,75.9,0,7,1,4,7,Frosinone,53.3,2, Italian Serie A
63.2,6,0,4,13,1,42.5,83.6,0,15,8,1,3,AC Milan,68.4,5,"78,275.","7:30pm, Sunday 21st October 2018.",0,1,399915,36.8,4,4,9,13,1,57.5,88.4,0,18,10,4,1,Inter Milan,83.3,2, Italian Serie A
60.5,2,1,2,10,2,36,74.6,0,9,5,2,2,Genoa,62.5,3,"37,735.","5:00pm, Saturday 20th October 2018.",1,1,399916,39.5,7,1,8,10,1,64,86.6,0,21,11,3,1,Juventus,63.6,1, Italian Serie A
60.6,3,4,8,6,2,65.3,82.2,0,18,6,9,1,Lazio,73.9,3,"18,969.","2:00pm, Sunday 21st October 2018.",2,0,399917,39.4,1,0,2,6,1,34.7,71.3,0,4,2,1,7,Parma,83.3,2, Italian Serie A
34.4,1,3,9,18,2,37.3,72,1,6,0,5,8,Spal,83.3,3,"39,838.","2:00pm, Saturday 20th October 2018.",2,0,399918,65.6,3,3,8,18,2,62.7,85.4,0,18,7,8,3,Roma,75,3, Italian Serie A
30.8,3,1,3,10,2,46.3,79.4,0,10,7,0,1,Sassuolo,42.1,3,"19,064.","7:30pm, Monday 22nd October 2018.",0,0,399919,69.2,1,3,4,10,2,53.7,84.3,0,9,7,1,0,Sampdoria,65.5,2, Italian Serie A
52,4,2,5,12,2,60.3,84.9,0,14,6,4,5,Napoli,71.4,4,"21,449.","7:30pm, Saturday 20th October 2018.",3,0,399920,48,3,1,3,12,1,39.7,79.2,0,11,3,5,1,Udinese,50,3, Italian Serie A
22.2,5,1,6,7,4,33.5,69.8,0,14,7,2,10,Parma,57.1,2,"18,152.","2:00pm, Saturday 27th October 2018.",0,3,399921,77.8,8,2,6,7,1,66.5,85.1,0,30,10,12,3,Atalanta,55,0, Italian Serie A
42.9,2,2,2,16,1,51.5,84.1,0,12,7,3,1,Chievo,58.3,6,"15,805.","2:00pm, Sunday 28th October 2018.",1,2,399922,57.1,3,1,8,16,0,48.5,81.7,0,15,9,3,2,Cagliari,66.7,1, Italian Serie A
