web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,Teams,Warning,Country
1600882417-249,https://www.oddsportal.com/soccer/england/premier-league/,Fulham - Aston Villa,https://www.oddsportal.com/soccer/england/premier-league/fulham-aston-villa-n9pnlook/,Premier League,"Monday, 28 Sep  2020, 17:00",Fulham - Aston Villa,,England
1600882307-230,https://www.oddsportal.com/soccer/england/championship/,Millwall - Brentford,https://www.oddsportal.com/soccer/england/championship/millwall-brentford-IVJsfKRJ/,Championship,"Saturday, 26 Sep  2020, 14:00",Millwall - Brentford,,England
1600881830-147,https://www.oddsportal.com/soccer/germany/bundesliga/,Werder Bremen - Arminia Bielefeld,https://www.oddsportal.com/soccer/germany/bundesliga/werder-bremen-arminia-bielefeld-GCOtYASH/,Bundesliga,"Saturday, 03 Oct  2020, 13:30",Werder Bremen - Arminia Bielefeld,,Germany
1600881356-65,https://www.oddsportal.com/soccer/spain/laliga/,Getafe - Betis,https://www.oddsportal.com/soccer/spain/laliga/getafe-betis-fc2ZSUIT/,LaLiga,"Wednesday, 30 Sep  2020, 15:00",Getafe - Betis,,Spain
1600881628-112,https://www.oddsportal.com/soccer/usa/mls/,Nashville SC - Houston Dynamo,https://www.oddsportal.com/soccer/usa/mls/nashville-sc-houston-dynamo-WdnxQ7b0/,MLS,"Saturday, 26 Sep  2020, 19:30",Nashville SC - Houston Dynamo,,USA
1600881487-88,https://www.oddsportal.com/soccer/russia/premier-league/,CSKA Moscow - Lokomotiv Moscow,https://www.oddsportal.com/soccer/russia/premier-league/cska-moscow-lokomotiv-moscow-K2zAWzcU/,Premier League,"Sunday, 27 Sep  2020, 16:00",CSKA Moscow - Lokomotiv Moscow,,Russia
1600882269-223,https://www.oddsportal.com/soccer/england/championship/,Blackburn - Cardiff,https://www.oddsportal.com/soccer/england/championship/blackburn-cardiff-IZD4Cpmn/,Championship,"Saturday, 03 Oct  2020, 14:00",Blackburn - Cardiff,,England
1600882124-198,https://www.oddsportal.com/soccer/france/ligue-1/,Brest - Monaco,https://www.oddsportal.com/soccer/france/ligue-1/brest-monaco-OdAr24dE/,Ligue 1,"Sunday, 04 Oct  2020, 13:00",Brest - Monaco,,France
1600881334-61,https://www.oddsportal.com/soccer/spain/laliga/,Real Sociedad - Valencia,https://www.oddsportal.com/soccer/spain/laliga/real-sociedad-valencia-6yWioCYc/,LaLiga,"Wednesday, 30 Sep  2020, 15:00",Real Sociedad - Valencia,,Spain
1600882026-181,https://www.oddsportal.com/soccer/italy/serie-a/,Lazio - Atalanta,https://www.oddsportal.com/soccer/italy/serie-a/lazio-atalanta-jHysaL7f/,Serie A,"Wednesday, 30 Sep  2020, 18:45",Lazio - Atalanta,,Italy
1600881753-134,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Utrecht - Heerenveen,https://www.oddsportal.com/soccer/netherlands/eredivisie/utrecht-heerenveen-8rmWvBA9/,Eredivisie,"Friday, 02 Oct  2020, 18:00",Utrecht - Heerenveen,,Netherlands
1600881742-132,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Waalwijk - Zwolle,https://www.oddsportal.com/soccer/netherlands/eredivisie/waalwijk-zwolle-lhevwkuM/,Eredivisie,"Saturday, 03 Oct  2020, 16:45",Waalwijk - Zwolle,,Netherlands
1600882231-216,https://www.oddsportal.com/soccer/england/championship/,Sheffield Wed - QPR,https://www.oddsportal.com/soccer/england/championship/sheffield-wed-qpr-MwJZCYXb/,Championship,"Saturday, 03 Oct  2020, 14:00",Sheffield Wed - QPR,,England
1600881770-137,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Utrecht - Waalwijk,https://www.oddsportal.com/soccer/netherlands/eredivisie/utrecht-waalwijk-zVlOtXuc/,Eredivisie,"Sunday, 27 Sep  2020, 12:30",Utrecht - Waalwijk,,Netherlands
1600881688-123,https://www.oddsportal.com/soccer/usa/mls/,New York City - Toronto FC,https://www.oddsportal.com/soccer/usa/mls/new-york-city-toronto-fc-84nizw4H/,MLS,"Today, 23 Sep  2020, 23:00",New York City - Toronto FC,,USA
1600881389-71,https://www.oddsportal.com/soccer/spain/laliga/,Valladolid - Celta Vigo,https://www.oddsportal.com/soccer/spain/laliga/valladolid-celta-vigo-KK7AYYlh/,LaLiga,"Sunday, 27 Sep  2020, 16:30",Valladolid - Celta Vigo,,Spain
1600882175-207,https://www.oddsportal.com/soccer/france/ligue-1/,Monaco - Strasbourg,https://www.oddsportal.com/soccer/france/ligue-1/monaco-strasbourg-fHrncfgk/,Ligue 1,"Sunday, 27 Sep  2020, 13:00",Monaco - Strasbourg,,France
1600882208-213,https://www.oddsportal.com/soccer/france/ligue-1/,Lille - Nantes,https://www.oddsportal.com/soccer/france/ligue-1/lille-nantes-6gR9GrfA/,Ligue 1,"Friday, 25 Sep  2020, 19:00",Lille - Nantes,,France
1600881682-122,https://www.oddsportal.com/soccer/usa/mls/,Chicago Fire - Houston Dynamo,https://www.oddsportal.com/soccer/usa/mls/chicago-fire-houston-dynamo-A75TPHXC/,MLS,"Today, 23 Sep  2020, 23:30",Chicago Fire - Houston Dynamo,,USA
1600881470-85,https://www.oddsportal.com/soccer/russia/premier-league/,Tambov - Arsenal Tula,https://www.oddsportal.com/soccer/russia/premier-league/fc-tambov-arsenal-tula-0zBrozCN/,Premier League,"Saturday, 03 Oct  2020, 13:30",Tambov - Arsenal Tula,,Russia
1600881978-172,https://www.oddsportal.com/soccer/italy/serie-a/,AC Milan - Spezia,https://www.oddsportal.com/soccer/italy/serie-a/ac-milan-spezia-fBwDvXW1/,Serie A,"Sunday, 04 Oct  2020, 16:00",AC Milan - Spezia,,Italy
1600882015-179,https://www.oddsportal.com/soccer/italy/serie-a/,Sassuolo - Crotone,https://www.oddsportal.com/soccer/italy/serie-a/sassuolo-crotone-MHVb2zP8/,Serie A,"Saturday, 03 Oct  2020, 13:00",Sassuolo - Crotone,,Italy
1600881530-95,https://www.oddsportal.com/soccer/scotland/premiership/,Celtic - Hibernian,https://www.oddsportal.com/soccer/scotland/premiership/celtic-hibernian-dIGM5m47/,Premiership,"Sunday, 27 Sep  2020, 14:00",Celtic - Hibernian,,Scotland
1600881373-68,https://www.oddsportal.com/soccer/spain/laliga/,Ath Bilbao - Cadiz CF,https://www.oddsportal.com/soccer/spain/laliga/ath-bilbao-cadiz-pSUepWm4/,LaLiga,"Wednesday, 30 Sep  2020, 15:00",Ath Bilbao - Cadiz CF,,Spain
1600882258-221,https://www.oddsportal.com/soccer/england/championship/,Luton - Wycombe,https://www.oddsportal.com/soccer/england/championship/luton-wycombe-U9Pi2HJt/,Championship,"Saturday, 03 Oct  2020, 14:00",Luton - Wycombe,,England
1600881759-135,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Heracles - PSV,https://www.oddsportal.com/soccer/netherlands/eredivisie/heracles-psv-bD5uIm3d/,Eredivisie,"Sunday, 27 Sep  2020, 14:45",Heracles - PSV,,Netherlands
1600881748-133,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Vitesse - Heracles,https://www.oddsportal.com/soccer/netherlands/eredivisie/vitesse-heracles-6T5ZwVPF/,Eredivisie,"Saturday, 03 Oct  2020, 14:30",Vitesse - Heracles,,Netherlands
1600882384-243,https://www.oddsportal.com/soccer/england/premier-league/,Leeds - Manchester City,https://www.oddsportal.com/soccer/england/premier-league/leeds-manchester-city-hz3Xarp1/,Premier League,"Saturday, 03 Oct  2020, 14:00",Leeds - Manchester City,,England
1600881601-107,https://www.oddsportal.com/soccer/usa/mls/,Philadelphia Union - Inter Miami,https://www.oddsportal.com/soccer/usa/mls/philadelphia-union-inter-miami-lGocPz8k/,MLS,"Sunday, 27 Sep  2020, 23:30",Philadelphia Union - Inter Miami,,USA
1600881454-82,https://www.oddsportal.com/soccer/russia/premier-league/,Lokomotiv Moscow - Khimki,https://www.oddsportal.com/soccer/russia/premier-league/lokomotiv-moscow-khimki-nX6vnGdH/,Premier League,"Sunday, 04 Oct  2020, 11:00",Lokomotiv Moscow - Khimki,,Russia
1600881972-171,https://www.oddsportal.com/soccer/italy/serie-a/,Juventus - Napoli,https://www.oddsportal.com/soccer/italy/serie-a/juventus-napoli-z9NBtg2k/,Serie A,"Sunday, 04 Oct  2020, 18:45",Juventus - Napoli,,Italy
1600881698-125,https://www.oddsportal.com/soccer/usa/mls/,New England Revolution - Montreal Impact,https://www.oddsportal.com/soccer/usa/mls/new-england-revolution-montreal-impact-QRHDMJZH/,MLS,"Today, 23 Sep  2020, 21:00",New England Revolution - Montreal Impact,,USA
1600881994-175,https://www.oddsportal.com/soccer/italy/serie-a/,Benevento - Bologna,https://www.oddsportal.com/soccer/italy/serie-a/benevento-bologna-QZXymePL/,Serie A,"Sunday, 04 Oct  2020, 13:00",Benevento - Bologna,,Italy
1600882192-210,https://www.oddsportal.com/soccer/france/ligue-1/,Bordeaux - Nice,https://www.oddsportal.com/soccer/france/ligue-1/bordeaux-nice-CfY0I4Pc/,Ligue 1,"Sunday, 27 Sep  2020, 11:00",Bordeaux - Nice,,France
1600882236-217,https://www.oddsportal.com/soccer/england/championship/,Rotherham - Huddersfield,https://www.oddsportal.com/soccer/england/championship/rotherham-huddersfield-tUAREf3n/,Championship,"Saturday, 03 Oct  2020, 14:00",Rotherham - Huddersfield,,England
1600882159-204,https://www.oddsportal.com/soccer/france/ligue-1/,Reims - Paris SG,https://www.oddsportal.com/soccer/france/ligue-1/reims-paris-sg-6csBesIp/,Ligue 1,"Sunday, 27 Sep  2020, 19:00",Reims - Paris SG,,France
1600882335-235,https://www.oddsportal.com/soccer/england/championship/,Wycombe - Swansea,https://www.oddsportal.com/soccer/england/championship/wycombe-swansea-vqF0DQXu/,Championship,"Saturday, 26 Sep  2020, 11:30",Wycombe - Swansea,,England
1600881819-145,https://www.oddsportal.com/soccer/germany/bundesliga/,Wolfsburg - Augsburg,https://www.oddsportal.com/soccer/germany/bundesliga/wolfsburg-augsburg-nXWPygTh/,Bundesliga,"Sunday, 04 Oct  2020, 13:30",Wolfsburg - Augsburg,,Germany
1600882102-194,https://www.oddsportal.com/soccer/france/ligue-1/,Lyon - Marseille,https://www.oddsportal.com/soccer/france/ligue-1/lyon-marseille-IXOo1OBK/,Ligue 1,"Sunday, 04 Oct  2020, 19:00",Lyon - Marseille,,France
1600882324-233,https://www.oddsportal.com/soccer/england/championship/,Birmingham - Rotherham,https://www.oddsportal.com/soccer/england/championship/birmingham-rotherham-zZOqZIkf/,Championship,"Saturday, 26 Sep  2020, 14:00",Birmingham - Rotherham,,England
1600881590-105,https://www.oddsportal.com/soccer/usa/mls/,Minnesota United - Real Salt Lake,https://www.oddsportal.com/soccer/usa/mls/minnesota-united-real-salt-lake-tfUUVxVL/,MLS,"Monday, 28 Sep  2020, 00:00",Minnesota United - Real Salt Lake,,USA
1600881541-97,https://www.oddsportal.com/soccer/scotland/premiership/,St. Mirren - Kilmarnock,https://www.oddsportal.com/soccer/scotland/premiership/st-mirren-kilmarnock-nmVt7c0s/,Premiership,"Saturday, 26 Sep  2020, 14:00",St. Mirren - Kilmarnock,,Scotland
1600882379-242,https://www.oddsportal.com/soccer/england/premier-league/,Leicester - West Ham,https://www.oddsportal.com/soccer/england/premier-league/leicester-west-ham-ABcxa2a7/,Premier League,"Saturday, 03 Oct  2020, 14:00",Leicester - West Ham,,England
1600882005-177,https://www.oddsportal.com/soccer/italy/serie-a/,Udinese - AS Roma,https://www.oddsportal.com/soccer/italy/serie-a/udinese-as-roma-4tL31fvF/,Serie A,"Saturday, 03 Oct  2020, 18:45",Udinese - AS Roma,,Italy
1600881449-81,https://www.oddsportal.com/soccer/russia/premier-league/,Sochi - FK Rostov,https://www.oddsportal.com/soccer/russia/premier-league/pfc-sochi-fk-rostov-fcAnpfRT/,Premier League,"Sunday, 04 Oct  2020, 13:30",Sochi - FK Rostov,,Russia
1600881378-69,https://www.oddsportal.com/soccer/spain/laliga/,Cadiz CF - Sevilla,https://www.oddsportal.com/soccer/spain/laliga/cadiz-sevilla-YTYiGiZN/,LaLiga,"Monday, 28 Sep  2020, 19:00",Cadiz CF - Sevilla,,Spain
1600881710-126,https://www.oddsportal.com/soccer/netherlands/eredivisie/,PSV - Sittard,https://www.oddsportal.com/soccer/netherlands/eredivisie/psv-sittard-8dS4gAP2/,Eredivisie,"Sunday, 04 Oct  2020, 14:45",PSV - Sittard,,Netherlands
1600882401-246,https://www.oddsportal.com/soccer/england/premier-league/,Aston Villa - Liverpool,https://www.oddsportal.com/soccer/england/premier-league/aston-villa-liverpool-6J0L2p0r/,Premier League,"Saturday, 03 Oct  2020, 14:00",Aston Villa - Liverpool,,England
1600881792-141,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Sittard - AZ Alkmaar,https://www.oddsportal.com/soccer/netherlands/eredivisie/sittard-az-alkmaar-WbkaxIlB/,Eredivisie,"Saturday, 26 Sep  2020, 16:45",Sittard - AZ Alkmaar,,Netherlands
1600882395-245,https://www.oddsportal.com/soccer/england/premier-league/,Chelsea - Crystal Palace,https://www.oddsportal.com/soccer/england/premier-league/chelsea-crystal-palace-KM4P14Fl/,Premier League,"Saturday, 03 Oct  2020, 14:00",Chelsea - Crystal Palace,,England
1600882070-189,https://www.oddsportal.com/soccer/italy/serie-a/,Spezia - Sassuolo,https://www.oddsportal.com/soccer/italy/serie-a/spezia-sassuolo-dftLjwQd/,Serie A,"Sunday, 27 Sep  2020, 10:30",Spezia - Sassuolo,,Italy
1600881339-62,https://www.oddsportal.com/soccer/spain/laliga/,Real Madrid - Valladolid,https://www.oddsportal.com/soccer/spain/laliga/real-madrid-valladolid-CEWmnhJi/,LaLiga,"Wednesday, 30 Sep  2020, 15:00",Real Madrid - Valladolid,,Spain
1600881939-166,https://www.oddsportal.com/soccer/portugal/primeira-liga/,SC Farense - Nacional,https://www.oddsportal.com/soccer/portugal/primeira-liga/sc-farense-nacional-tznjSvwI/,Primeira Liga,"Sunday, 27 Sep  2020, 14:30",SC Farense - Nacional,,Portugal
1600882373-241,https://www.oddsportal.com/soccer/england/premier-league/,Manchester Utd - Tottenham,https://www.oddsportal.com/soccer/england/premier-league/manchester-united-tottenham-l2dtbMED/,Premier League,"Saturday, 03 Oct  2020, 14:00",Manchester Utd - Tottenham,,England
1600882148-202,https://www.oddsportal.com/soccer/france/ligue-1/,Lens - St Etienne,https://www.oddsportal.com/soccer/france/ligue-1/lens-st-etienne-tYpbfhw8/,Ligue 1,"Saturday, 03 Oct  2020, 15:00",Lens - St Etienne,,France
1600882119-197,https://www.oddsportal.com/soccer/france/ligue-1/,Metz - Lorient,https://www.oddsportal.com/soccer/france/ligue-1/metz-lorient-dONk0rRQ/,Ligue 1,"Sunday, 04 Oct  2020, 13:00",Metz - Lorient,,France
1600881465-84,https://www.oddsportal.com/soccer/russia/premier-league/,Ural - CSKA Moscow,https://www.oddsportal.com/soccer/russia/premier-league/ural-cska-moscow-CEv13HRi/,Premier League,"Saturday, 03 Oct  2020, 13:30",Ural - CSKA Moscow,,Russia
1600881721-128,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Sparta Rotterdam - AZ Alkmaar,https://www.oddsportal.com/soccer/netherlands/eredivisie/sparta-rotterdam-az-alkmaar-fgvNUQn2/,Eredivisie,"Sunday, 04 Oct  2020, 12:30",Sparta Rotterdam - AZ Alkmaar,,Netherlands
1600882225-215,https://www.oddsportal.com/soccer/england/championship/,Stoke - Birmingham,https://www.oddsportal.com/soccer/england/championship/stoke-city-birmingham-fiHsBC2B/,Championship,"Saturday, 03 Oct  2020, 14:00",Stoke - Birmingham,,England
1600882043-184,https://www.oddsportal.com/soccer/italy/serie-a/,Bologna - Parma,https://www.oddsportal.com/soccer/italy/serie-a/bologna-parma-zTTllp4b/,Serie A,"Monday, 28 Sep  2020, 18:45",Bologna - Parma,,Italy
1600881929-164,https://www.oddsportal.com/soccer/portugal/primeira-liga/,Ferreira - Sporting,https://www.oddsportal.com/soccer/portugal/primeira-liga/ferreira-sporting-Ie1QXr9t/,Primeira Liga,"Sunday, 27 Sep  2020, 17:30",Ferreira - Sporting,,Portugal
1600882048-185,https://www.oddsportal.com/soccer/italy/serie-a/,AS Roma - Juventus,https://www.oddsportal.com/soccer/italy/serie-a/as-roma-juventus-d4qZSZXk/,Serie A,"Sunday, 27 Sep  2020, 18:45",AS Roma - Juventus,,Italy
1600881814-144,https://www.oddsportal.com/soccer/germany/bundesliga/,Bayern Munich - Hertha Berlin,https://www.oddsportal.com/soccer/germany/bundesliga/bayern-munich-hertha-berlin-4A6lesUD/,Bundesliga,"Sunday, 04 Oct  2020, 16:00",Bayern Munich - Hertha Berlin,,Germany
1600881481-87,https://www.oddsportal.com/soccer/russia/premier-league/,R. Volgograd - Rubin Kazan,https://www.oddsportal.com/soccer/russia/premier-league/r-volgograd-rubin-kazan-hj5Okbch/,Premier League,"Sunday, 27 Sep  2020, 16:00",R. Volgograd - Rubin Kazan,,Russia
1600881525-94,https://www.oddsportal.com/soccer/scotland/premiership/,Ross County - Aberdeen,https://www.oddsportal.com/soccer/scotland/premiership/ross-county-aberdeen-pvqFBwhQ/,Premiership,"Sunday, 27 Sep  2020, 14:00",Ross County - Aberdeen,,Scotland
1600882329-234,https://www.oddsportal.com/soccer/england/championship/,Barnsley - Coventry,https://www.oddsportal.com/soccer/england/championship/barnsley-coventry-drQuzazl/,Championship,"Saturday, 26 Sep  2020, 14:00",Barnsley - Coventry,,England
1600881847-150,https://www.oddsportal.com/soccer/germany/bundesliga/,Dortmund - Freiburg,https://www.oddsportal.com/soccer/germany/bundesliga/dortmund-freiburg-tzUHwFbt/,Bundesliga,"Saturday, 03 Oct  2020, 13:30",Dortmund - Freiburg,,Germany
1600881405-74,https://www.oddsportal.com/soccer/spain/laliga/,Betis - Real Madrid,https://www.oddsportal.com/soccer/spain/laliga/betis-real-madrid-nXbRUjlH/,LaLiga,"Saturday, 26 Sep  2020, 19:00",Betis - Real Madrid,,Spain
1600882253-220,https://www.oddsportal.com/soccer/england/championship/,Middlesbrough - Barnsley,https://www.oddsportal.com/soccer/england/championship/middlesbrough-barnsley-2NNa0elg/,Championship,"Saturday, 03 Oct  2020, 14:00",Middlesbrough - Barnsley,,England
1600882422-250,https://www.oddsportal.com/soccer/england/premier-league/,West Ham - Wolves,https://www.oddsportal.com/soccer/england/premier-league/west-ham-wolves-MoPl86xL/,Premier League,"Sunday, 27 Sep  2020, 18:00",West Ham - Wolves,,England
1600881460-83,https://www.oddsportal.com/soccer/russia/premier-league/,Spartak Moscow - Zenit,https://www.oddsportal.com/soccer/russia/premier-league/spartak-moscow-zenit-st-petersburg-QHIVmxS4/,Premier League,"Saturday, 03 Oct  2020, 16:00",Spartak Moscow - Zenit,,Russia
1600882165-205,https://www.oddsportal.com/soccer/france/ligue-1/,Lorient - Lyon,https://www.oddsportal.com/soccer/france/ligue-1/lorient-lyon-0GQDF29G/,Ligue 1,"Sunday, 27 Sep  2020, 15:00",Lorient - Lyon,,France
1600881497-90,https://www.oddsportal.com/soccer/russia/premier-league/,Arsenal Tula - FK Rostov,https://www.oddsportal.com/soccer/russia/premier-league/arsenal-tula-fk-rostov-ARFJjvrn/,Premier League,"Sunday, 27 Sep  2020, 11:00",Arsenal Tula - FK Rostov,,Russia
1600881476-86,https://www.oddsportal.com/soccer/russia/premier-league/,Khimki - Dynamo Moscow,https://www.oddsportal.com/soccer/russia/premier-league/khimki-dynamo-moscow-Wt4SlICb/,Premier League,"Monday, 28 Sep  2020, 16:00",Khimki - Dynamo Moscow,,Russia
1600882296-228,https://www.oddsportal.com/soccer/england/championship/,QPR - Middlesbrough,https://www.oddsportal.com/soccer/england/championship/qpr-middlesbrough-xG0Elbks/,Championship,"Saturday, 26 Sep  2020, 14:00",QPR - Middlesbrough,,England
1600882433-252,https://www.oddsportal.com/soccer/england/premier-league/,Tottenham - Newcastle,https://www.oddsportal.com/soccer/england/premier-league/tottenham-newcastle-utd-zVQtAS78/,Premier League,"Sunday, 27 Sep  2020, 13:00",Tottenham - Newcastle,,England
1600881503-91,https://www.oddsportal.com/soccer/russia/premier-league/,Sochi - Krasnodar,https://www.oddsportal.com/soccer/russia/premier-league/pfc-sochi-krasnodar-dOBFiKSu/,Premier League,"Saturday, 26 Sep  2020, 17:00",Sochi - Krasnodar,,Russia
1600882406-247,https://www.oddsportal.com/soccer/england/premier-league/,Arsenal - Sheffield Utd,https://www.oddsportal.com/soccer/england/premier-league/arsenal-sheffield-utd-0xOh7QiR/,Premier League,"Saturday, 03 Oct  2020, 14:00",Arsenal - Sheffield Utd,,England
1600881891-158,https://www.oddsportal.com/soccer/germany/bundesliga/,B. Monchengladbach - Union Berlin,https://www.oddsportal.com/soccer/germany/bundesliga/b-monchengladbach-union-berlin-SOeAsOaE/,Bundesliga,"Saturday, 26 Sep  2020, 13:30",B. Monchengladbach - Union Berlin,,Germany
1600881901-160,https://www.oddsportal.com/soccer/germany/bundesliga/,Arminia Bielefeld - FC Koln,https://www.oddsportal.com/soccer/germany/bundesliga/arminia-bielefeld-1-fc-koln-ShN5WciD/,Bundesliga,"Saturday, 26 Sep  2020, 13:30",Arminia Bielefeld - FC Koln,,Germany
1600882197-211,https://www.oddsportal.com/soccer/france/ligue-1/,Marseille - Metz,https://www.oddsportal.com/soccer/france/ligue-1/marseille-metz-xtlsbzvq/,Ligue 1,"Saturday, 26 Sep  2020, 19:00",Marseille - Metz,,France
1600882357-238,https://www.oddsportal.com/soccer/england/premier-league/,Wolves - Fulham,https://www.oddsportal.com/soccer/england/premier-league/wolves-fulham-rFhWKqMQ/,Premier League,"Saturday, 03 Oct  2020, 14:00",Wolves - Fulham,,England
1600882091-193,https://www.oddsportal.com/soccer/italy/serie-a/,Torino - Atalanta,https://www.oddsportal.com/soccer/italy/serie-a/torino-atalanta-zouPkcu3/,Serie A,"Saturday, 26 Sep  2020, 13:00",Torino - Atalanta,,Italy
1600881595-106,https://www.oddsportal.com/soccer/usa/mls/,Toronto FC - Columbus Crew,https://www.oddsportal.com/soccer/usa/mls/toronto-fc-columbus-crew-AshkiaFk/,MLS,"Sunday, 27 Sep  2020, 23:30",Toronto FC - Columbus Crew,,USA
1600882412-248,https://www.oddsportal.com/soccer/england/premier-league/,Liverpool - Arsenal,https://www.oddsportal.com/soccer/england/premier-league/liverpool-arsenal-Qaqjm50e/,Premier League,"Monday, 28 Sep  2020, 19:00",Liverpool - Arsenal,,England
1600881874-155,https://www.oddsportal.com/soccer/germany/bundesliga/,Schalke - Werder Bremen,https://www.oddsportal.com/soccer/germany/bundesliga/schalke-werder-bremen-txLgZa7f/,Bundesliga,"Saturday, 26 Sep  2020, 16:30",Schalke - Werder Bremen,,Germany
1600881585-104,https://www.oddsportal.com/soccer/usa/mls/,FC Dallas - Orlando City,https://www.oddsportal.com/soccer/usa/mls/fc-dallas-orlando-city-ltVmbb9j/,MLS,"Monday, 28 Sep  2020, 00:30",FC Dallas - Orlando City,,USA
1600882010-178,https://www.oddsportal.com/soccer/italy/serie-a/,Genoa - Torino,https://www.oddsportal.com/soccer/italy/serie-a/genoa-torino-dIO7sZnq/,Serie A,"Saturday, 03 Oct  2020, 16:00",Genoa - Torino,,Italy
1600882080-191,https://www.oddsportal.com/soccer/italy/serie-a/,Sampdoria - Benevento,https://www.oddsportal.com/soccer/italy/serie-a/sampdoria-benevento-fk2xSgmd/,Serie A,"Saturday, 26 Sep  2020, 16:00",Sampdoria - Benevento,,Italy
1600881896-159,https://www.oddsportal.com/soccer/germany/bundesliga/,Augsburg - Dortmund,https://www.oddsportal.com/soccer/germany/bundesliga/augsburg-dortmund-l2O1Xwx7/,Bundesliga,"Saturday, 26 Sep  2020, 13:30",Augsburg - Dortmund,,Germany
1600881726-129,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Groningen - Ajax,https://www.oddsportal.com/soccer/netherlands/eredivisie/groningen-ajax-bRpEWnIk/,Eredivisie,"Sunday, 04 Oct  2020, 10:15",Groningen - Ajax,,Netherlands
1600881907-161,https://www.oddsportal.com/soccer/germany/bundesliga/,Hertha Berlin - Eintracht Frankfurt,https://www.oddsportal.com/soccer/germany/bundesliga/hertha-berlin-eintracht-frankfurt-bDVlzthl/,Bundesliga,"Friday, 25 Sep  2020, 18:30",Hertha Berlin - Eintracht Frankfurt,,Germany
1600881983-173,https://www.oddsportal.com/soccer/italy/serie-a/,Parma - Verona,https://www.oddsportal.com/soccer/italy/serie-a/parma-verona-8ERf3G92/,Serie A,"Sunday, 04 Oct  2020, 13:00",Parma - Verona,,Italy
1600881655-117,https://www.oddsportal.com/soccer/usa/mls/,Nashville SC - DC United,https://www.oddsportal.com/soccer/usa/mls/nashville-sc-dc-united-WCMwpvEa/,MLS,"Tomorrow, 24 Sep  2020, 00:30",Nashville SC - DC United,,USA
1600881825-146,https://www.oddsportal.com/soccer/germany/bundesliga/,RB Leipzig - Schalke,https://www.oddsportal.com/soccer/germany/bundesliga/rb-leipzig-schalke-zcTLxZDn/,Bundesliga,"Saturday, 03 Oct  2020, 16:30",RB Leipzig - Schalke,,Germany
