AAD,ABS,ACCC,ACorn,AF,AOff,AP,APass,AR,AS,ASOT,AST,ASaves,AT,ATack,AY,Attendance,Date,FTAG,FTHG,GameID,HAD,HBS,HCCC,HCorn,HF,HOff,HP,HPass,HR,HS,HSOT,HST,HSaves,HT,HTack,HY,League
53.8,4,3,3,9,0,50.6,77.1,0,16,3,9,8,Spartak Moscow,56,2,"25,733.","12:00pm, Saturday 4th May 2019.",1,0,394651,46.2,2,2,4,9,4,49.4,75,0,13,3,8,8,FC Ural,60.9,2, Russia - Premier Liga
54.1,3,0,3,11,3,54.3,76.4,0,9,4,2,3,FC Ufa,81.8,2,"15,836.","12:00pm, Sunday 5th May 2019.",1,1,394652,45.9,8,0,5,11,0,45.7,71.8,0,14,2,4,1,Krylia Sovetov,61.5,2, Russia - Premier Liga
47.6,3,1,7,13,0,57.3,79.6,0,14,7,4,2,Gazovik Orenburg,50,3,"8,107.","2:30pm, Friday 3rd May 2019.",0,2,394653,52.4,5,0,2,13,1,42.7,74.1,0,15,7,3,4,Rubin Kazan,47.1,1, Russia - Premier Liga
47.2,6,1,4,24,0,37,73.2,1,13,6,1,5,Anzhi Makhachkala,70,4,"7,418.","12:00pm, Friday 3rd May 2019.",1,3,394654,52.8,5,2,6,24,1,63,82.4,0,15,2,8,0,Yenisey Krasnoyarsk,51.9,2, Russia - Premier Liga
40,2,3,2,18,1,56.7,85,0,11,4,5,5,Krylia Sovetov,85.7,4,"9,962.","2:30pm, Saturday 11th May 2019.",1,2,394655,60,2,2,7,18,6,43.3,82.2,0,15,6,7,4,Terek Grozny,66.7,2, Russia - Premier Liga
57.6,3,1,3,18,1,58.2,85.1,0,16,9,4,4,FC Arsenal Tula,77.8,2,"2,530.","2:30pm, Friday 10th May 2019.",1,0,394656,42.4,0,0,1,18,2,41.8,78.8,0,6,2,4,3,Anzhi Makhachkala,68.4,2, Russia - Premier Liga
44.7,2,0,3,16,1,43.6,66.4,0,4,0,2,8,FK Rostov,60,0,"5,497.","12:00pm, Friday 10th May 2019.",0,0,394657,55.3,7,1,10,16,2,56.4,78.8,0,25,10,8,2,Dynamo Moscow,88.9,0, Russia - Premier Liga
48.5,2,1,1,19,2,50.9,80.9,0,15,8,5,3,FC Ural,73.3,1,"4,236.","9:30am, Friday 10th May 2019.",2,2,394658,51.5,3,4,4,19,0,49.1,82.2,0,18,10,5,4,Gazovik Orenburg,63.6,5, Russia - Premier Liga
29.6,1,0,2,12,2,30,63.6,0,3,2,0,4,Yenisey Krasnoyarsk,71.4,1,"15,167.","1:00pm, Sunday 11th November 2018.",0,3,394659,70.4,8,1,5,12,1,70,84.3,0,21,6,7,0,Krasnodar,87.5,1, Russia - Premier Liga
42.3,0,0,4,12,0,47.6,79,1,10,8,2,1,Rubin Kazan,50,1,"13,263.","5:00pm, Friday 10th May 2019.",0,4,394660,57.7,4,4,6,12,1,52.4,79.5,0,14,5,5,3,Lokomotiv Moscow,63.2,2, Russia - Premier Liga
41.7,2,1,4,5,4,39.3,71.9,0,13,10,1,4,FC Ufa,66.7,3,"25,538.","2:30pm, Sunday 12th May 2019.",0,1,394661,58.3,5,1,4,5,5,60.7,82.6,0,16,6,5,1,Spartak Moscow,52.6,1, Russia - Premier Liga
44.1,5,0,4,16,2,46.5,77.9,0,17,8,4,2,CSKA Moscow,55,4,"61,494.","5:00pm, Sunday 12th May 2019.",1,3,394662,55.9,1,1,2,16,5,53.5,78.1,0,11,5,5,3,Zenit St. Petersburg,90.9,4, Russia - Premier Liga
52,3,0,6,15,3,49.9,81.2,0,8,3,2,6,Terek Grozny,66.7,4,"15,813.","2:30pm, Saturday 18th May 2019.",0,1,394663,48,1,0,3,15,1,50.1,80.9,0,11,3,7,2,CSKA Moscow,70.8,4, Russia - Premier Liga
66.7,7,3,4,12,0,50.5,77.7,0,21,8,6,3,Krasnodar,75,3,"14,470.","2:30pm, Sunday 19th May 2019.",3,0,394664,33.3,4,1,6,12,2,49.5,79.2,0,14,7,3,3,FC Arsenal Tula,66.7,1, Russia - Premier Liga
61.9,1,0,2,16,0,53.3,81.4,0,3,0,2,3,Zenit St. Petersburg,63.6,3,"35,586.","5:00pm, Sunday 19th May 2019.",0,1,394665,38.1,4,1,7,16,0,46.7,79.9,0,14,6,4,2,FK Rostov,31.3,1, Russia - Premier Liga
61.8,1,2,3,14,2,44.6,74.8,0,9,3,5,2,Gazovik Orenburg,30.8,0,"9,134.","12:00pm, Saturday 18th May 2019.",2,0,394666,38.2,2,0,1,14,1,55.4,78,0,12,8,2,3,FC Ufa,58.3,2, Russia - Premier Liga
54.3,4,0,11,13,1,50.1,73,0,19,6,9,2,Lokomotiv Moscow,38.9,1,"20,647.","9:30am, Sunday 19th May 2019.",2,2,394667,45.7,5,1,4,13,1,49.9,71.1,1,13,5,3,7,FC Ural,56.3,1, Russia - Premier Liga
61.5,3,1,1,14,2,50.5,73.7,0,9,3,3,1,Spartak Moscow,62.5,6,"37,276.","5:00pm, Saturday 18th May 2019.",2,1,394668,38.5,6,2,6,14,1,49.5,71,0,16,8,2,1,Krylia Sovetov,59.3,2, Russia - Premier Liga
62.9,2,1,3,7,2,40.5,78.2,0,4,1,1,3,Anzhi Makhachkala,84.6,1,"5,405.","5:00pm, Monday 20th May 2019.",0,0,394669,37.1,1,1,13,7,1,59.5,81.5,0,9,5,3,1,Rubin Kazan,50,1, Russia - Premier Liga
46.3,5,3,8,8,2,46.8,77.2,0,22,8,9,2,Dynamo Moscow,62.5,1,"7,658.","12:00pm, Sunday 19th May 2019.",2,2,394670,53.7,1,0,1,8,1,53.2,78.2,0,6,1,4,6,Yenisey Krasnoyarsk,72.7,1, Russia - Premier Liga
38.7,2,1,8,10,3,49.6,78.9,0,8,5,1,0,FK Rostov,76.9,6,"8,630.","12:00pm, Sunday 26th May 2019.",0,1,394671,61.3,3,0,4,10,3,50.4,83.5,0,9,5,1,1,Terek Grozny,76.9,1, Russia - Premier Liga
30.4,2,2,4,7,0,55.9,81.5,0,12,5,5,5,FC Ural,83.3,1,"2,250.","12:00pm, Sunday 26th May 2019.",2,0,394672,69.6,5,1,3,7,1,44.1,76.5,0,14,4,5,3,Anzhi Makhachkala,93.8,1, Russia - Premier Liga
50,3,1,4,16,0,48.7,79.6,0,10,6,1,4,Krylia Sovetov,69.2,0,"22,053.","12:00pm, Sunday 26th May 2019.",0,6,394673,50,2,3,6,16,5,51.3,80.8,0,20,7,11,1,CSKA Moscow,63.6,0, Russia - Premier Liga
52.4,4,0,4,17,0,42.6,78.1,0,12,5,3,6,FC Arsenal Tula,41.7,3,"23,340.","12:00pm, Sunday 26th May 2019.",3,3,394674,47.6,4,2,5,17,2,57.4,81.4,0,20,7,9,0,Dynamo Moscow,83.3,3, Russia - Premier Liga
48.5,8,1,5,13,0,60.7,83.1,0,18,3,7,7,Spartak Moscow,81.3,2,"6,927.","12:00pm, Sunday 26th May 2019.",0,2,394675,51.5,1,1,5,13,4,39.3,72.7,0,14,4,9,6,Gazovik Orenburg,80.8,5, Russia - Premier Liga
34.4,3,0,1,9,2,41.4,69.5,0,10,3,4,5,Rubin Kazan,90.9,3,"34,897.","12:00pm, Sunday 26th May 2019.",0,1,394676,65.6,4,2,4,9,2,58.6,77.9,0,24,13,7,4,Krasnodar,52.9,2, Russia - Premier Liga
39.6,1,0,3,17,5,51.5,71.5,0,3,1,1,6,FC Ufa,73.3,1,"18,183.","12:00pm, Sunday 26th May 2019.",0,1,394677,60.4,3,0,2,17,2,48.5,72.1,0,14,4,7,1,Lokomotiv Moscow,80,1, Russia - Premier Liga
56.3,2,0,6,10,2,41.4,82.9,0,15,9,4,1,Yenisey Krasnoyarsk,60,1,"50,073.","12:00pm, Sunday 26th May 2019.",1,4,394678,43.8,5,3,11,10,3,58.6,86.6,0,17,7,5,3,Zenit St. Petersburg,64.7,1, Russia - Premier Liga
62.5,2,1,2,5,2,32.9,75.1,0,8,1,5,2,Hoffenheim,76.9,4,"75,000.","7:30pm, Friday 24th August 2018.",1,3,394956,37.5,6,4,7,5,4,67.1,86,0,16,5,5,4,Bayern Munich,54.5,1, German Bundesliga
43.5,3,0,3,16,1,52.2,75.9,0,12,6,3,2,Stuttgart,52.6,2,"28,705.","2:30pm, Sunday 26th August 2018.",0,1,394957,56.5,2,2,6,16,3,47.8,74.7,0,10,5,3,3,Mainz,21.4,1, German Bundesliga
67.6,1,2,9,9,4,54,79.9,0,11,3,7,2,RB Leipzig,81.8,2,"80,365.","5:00pm, Sunday 26th August 2018.",1,4,394958,32.4,3,4,7,9,4,46,77,0,10,2,5,6,Borussia Dortmund,46.2,2, German Bundesliga
44.8,3,1,5,13,1,50.9,85.7,0,14,8,3,5,Bayer Leverkusen,68.4,2,"53,087.","5:30pm, Saturday 25th August 2018.",0,2,394959,55.2,6,2,9,13,1,49.1,85.6,0,18,5,7,3,M'gladbach,61.9,1, German Bundesliga
53.7,3,0,5,12,3,48.9,76.3,0,14,4,7,4,FC Augsburg,86.7,0,"40,996.","2:30pm, Saturday 25th August 2018.",2,1,394960,46.3,1,2,7,12,1,51.1,77.9,0,8,2,5,4,Fortuna Dusseldorf,59.3,1, German Bundesliga
50,2,1,4,15,0,50.8,77.8,0,11,6,3,2,FC Nurnberg,50,2,"52,729.","2:30pm, Saturday 25th August 2018.",0,1,394961,50,4,1,8,15,0,49.2,79.6,0,10,3,3,3,Hertha Berlin,41.7,2, German Bundesliga
41.9,4,1,3,8,1,44.8,80.2,0,13,5,4,2,Hannover 96,88.2,0,"42,100.","2:30pm, Saturday 25th August 2018.",1,1,394962,58.1,1,4,4,8,0,55.2,82.4,0,14,10,3,3,Werder Bremen,58.8,0, German Bundesliga
53.6,1,1,4,7,1,47.6,71.4,0,10,7,2,6,Eintracht Frankfurt,42.9,2,"24,000.","2:30pm, Saturday 25th August 2018.",2,0,394963,46.4,6,2,6,7,4,52.4,74.1,0,22,10,6,0,SC Freiburg,42.9,1, German Bundesliga
66.7,3,1,2,15,2,40.8,65.1,1,9,2,4,5,Schalke,38.5,3,"26,621.","2:30pm, Saturday 25th August 2018.",1,2,394964,33.3,1,2,7,15,2,59.2,75.9,0,11,3,7,3,Wolfsburg,61.1,5, German Bundesliga
41.7,0,0,1,10,1,42.6,77.8,0,6,5,1,3,Mainz,66.7,2,"37,781.","2:30pm, Saturday 1st September 2018.",1,1,394965,58.3,4,2,5,10,0,57.4,81.9,0,19,11,4,0,FC Nurnberg,81,2, German Bundesliga
47.2,3,4,3,14,1,50.2,78.8,0,13,5,5,2,Wolfsburg,68.2,3,"26,247.","2:30pm, Saturday 1st September 2018.",3,1,394966,52.8,6,0,5,14,1,49.8,78.6,0,17,8,3,3,Bayer Leverkusen,78.6,3, German Bundesliga
48.6,2,2,3,8,3,56.5,80.7,0,11,2,7,0,Werder Bremen,75,2,"50,000.","2:30pm, Saturday 1st September 2018.",2,1,394967,51.4,1,1,8,8,2,43.5,71.8,1,5,3,1,4,Eintracht Frankfurt,78.6,1, German Bundesliga
45.2,4,2,4,13,1,60.8,78.6,0,7,1,2,6,M'gladbach,50,2,"29,580.","2:30pm, Saturday 1st September 2018.",1,1,394968,54.8,6,1,9,13,3,39.2,69.6,0,18,5,7,0,FC Augsburg,64.3,1, German Bundesliga
45.1,0,0,0,18,2,42.4,70.3,0,5,2,3,4,Hertha Berlin,65,1,"60,181.","5:00pm, Sunday 2nd September 2018.",2,0,394969,54.9,7,1,9,18,1,57.6,78.2,1,16,5,4,1,Schalke,72.7,1, German Bundesliga
56,3,1,1,12,4,43.6,76.2,0,9,3,3,0,Borussia Dortmund,60,0,"49,000.","7:30pm, Friday 31st August 2018.",0,0,394970,44,4,0,4,12,2,56.4,80.2,0,7,3,0,3,Hannover 96,57.1,0, German Bundesliga
50,2,2,3,11,3,31.5,58.1,0,14,4,8,7,Fortuna Dusseldorf,66.7,4,"34,975.","2:30pm, Sunday 2nd September 2018.",1,1,394971,50,1,1,3,11,2,68.5,83.4,0,24,16,7,7,RB Leipzig,58.3,1, German Bundesliga
40.5,2,2,4,13,2,41.2,69.2,0,11,5,4,5,SC Freiburg,70,2,"28,619.","2:30pm, Saturday 1st September 2018.",1,3,394972,59.5,5,4,6,13,3,58.8,81.7,0,22,9,8,3,Hoffenheim,66.7,1, German Bundesliga
36.4,6,0,12,3,2,67.8,90,0,24,11,7,0,Bayern Munich,73.7,0,"58,680.","5:30pm, Saturday 1st September 2018.",3,0,394973,63.6,2,0,0,3,1,32.2,76.8,0,4,2,0,4,Stuttgart,60.9,0, German Bundesliga
44,2,1,4,9,4,46.3,72.9,0,14,8,4,4,FC Augsburg,75,2,"21,105.","2:30pm, Saturday 15th September 2018.",1,2,394974,56,3,4,5,9,1,53.7,77.8,0,21,11,7,3,Mainz,76.9,1, German Bundesliga
55.2,1,0,1,11,4,39.9,73.6,0,5,2,2,3,Eintracht Frankfurt,73.7,1,"81,000.","7:30pm, Friday 14th September 2018.",1,3,394975,44.8,1,1,7,11,2,60.1,82.5,0,10,3,6,1,Borussia Dortmund,60,0, German Bundesliga
67.4,5,0,6,5,4,49.5,75,0,16,5,6,2,Schalke,68.4,4,"54,022.","5:30pm, Saturday 15th September 2018.",1,2,394976,32.6,5,2,6,5,1,50.5,76.1,0,15,6,4,5,M'gladbach,52.6,0, German Bundesliga
18.8,0,0,1,6,1,23.9,71.8,1,3,2,1,3,Bayer Leverkusen,75,1,"75,000.","2:30pm, Saturday 15th September 2018.",1,3,394977,81.3,2,1,9,6,3,76.1,89.2,0,15,7,6,0,Bayern Munich,66.7,0, German Bundesliga
49,5,2,9,11,1,67.4,84.8,0,19,9,5,2,Hoffenheim,71.4,2,"40,111.","2:30pm, Saturday 15th September 2018.",1,2,394978,51,2,1,0,11,2,32.6,65.8,0,8,2,4,4,Fortuna Dusseldorf,71.4,1, German Bundesliga
34.1,7,1,12,12,2,67.8,83.2,0,16,1,8,3,Hannover 96,40,4,"38,937.","2:30pm, Saturday 15th September 2018.",2,3,394979,65.9,4,3,4,12,3,32.2,69.2,0,14,4,6,5,RB Leipzig,55.6,4, German Bundesliga
46.9,3,0,7,17,2,43.7,80.5,0,11,6,2,1,FC Nurnberg,61.1,0,"40,700.","2:30pm, Sunday 16th September 2018.",1,1,394980,53.1,5,0,4,17,0,56.3,85.1,0,14,7,2,1,Werder Bremen,55.6,2, German Bundesliga
50,3,1,8,15,0,57.5,79.9,0,12,3,6,2,Stuttgart,78.9,4,"24,000.","5:00pm, Sunday 16th September 2018.",3,3,394981,50,3,2,5,15,1,42.5,77.6,1,12,4,5,3,SC Freiburg,50,1, German Bundesliga
39.4,2,0,2,12,0,38.5,71.7,0,10,3,5,5,Hertha Berlin,73.3,2,"25,090.","2:30pm, Saturday 15th September 2018.",2,2,394982,60.6,2,2,7,12,2,61.5,78.5,0,15,7,6,3,Wolfsburg,62.5,1, German Bundesliga
45.9,2,1,3,15,1,44.9,81.1,1,8,4,2,5,Hannover 96,50,1,"36,736.","2:30pm, Saturday 22nd September 2018.",0,2,394983,54.1,3,2,9,15,2,55.1,84.7,0,15,6,6,2,FC Nurnberg,50,3, German Bundesliga
53.5,2,0,4,12,1,48.7,83.2,0,12,5,5,4,Mainz,43.8,2,"27,473.","2:30pm, Sunday 23rd September 2018.",0,1,394984,46.5,7,1,7,12,4,51.3,81.8,0,19,7,5,5,Bayer Leverkusen,73.1,2, German Bundesliga
52.8,2,2,2,16,5,53.7,73.1,0,9,5,2,4,RB Leipzig,52.9,1,"43,800.","5:00pm, Sunday 23rd September 2018.",1,1,394985,47.2,1,3,4,16,5,46.3,65.1,0,8,2,5,1,Eintracht Frankfurt,65,1, German Bundesliga
40.5,2,1,4,10,0,50.2,77.1,0,13,4,7,5,Werder Bremen,64.3,2,"28,434.","2:30pm, Saturday 22nd September 2018.",3,2,394986,59.5,6,3,7,10,5,49.8,71.7,0,21,8,7,4,FC Augsburg,73.7,2, German Bundesliga
63,0,3,8,12,1,69.5,85.9,0,14,7,7,2,Bayern Munich,66.7,1,"62,271.","5:30pm, Saturday 22nd September 2018.",2,0,394987,37,3,0,0,12,1,30.5,70.9,0,10,5,2,5,Schalke,52.9,2, German Bundesliga
37.5,6,2,7,9,1,50.7,82.7,0,17,7,4,3,M'gladbach,50,2,"51,852.","2:30pm, Saturday 22nd September 2018.",2,4,394988,62.5,2,8,8,9,1,49.3,84.6,0,16,7,7,2,Hertha Berlin,61.5,2, German Bundesliga
60,2,2,4,12,3,59.6,90.4,1,8,4,2,4,Borussia Dortmund,52.6,1,"30,150.","2:30pm, Saturday 22nd September 2018.",1,1,394989,40,4,2,4,12,6,40.4,84.1,0,17,8,5,1,Hoffenheim,71.4,2, German Bundesliga
51,7,2,9,9,0,45.9,74.5,0,19,5,7,1,Fortuna Dusseldorf,61.1,2,"54,410.","7:30pm, Friday 21st September 2018.",0,0,394990,49,2,3,2,9,1,54.1,81.7,0,10,7,1,7,Stuttgart,53.8,0, German Bundesliga
28.9,1,3,7,12,0,27.1,59.1,0,11,2,8,8,SC Freiburg,57.1,3,"23,011.","2:30pm, Saturday 22nd September 2018.",3,1,394991,71.1,4,0,7,12,3,72.9,84.1,0,19,6,9,5,Wolfsburg,72.7,0, German Bundesliga
47.4,2,1,11,16,3,53.2,74.2,0,12,6,4,2,Wolfsburg,69.2,2,"19,205.","7:30pm, Wednesday 26th September 2018.",0,0,394992,52.6,1,0,5,16,3,46.8,74.9,0,12,9,2,4,Mainz,54.5,1, German Bundesliga
42.9,2,0,5,6,4,27.3,78.6,0,4,1,1,3,FC Nurnberg,64.7,2,"75,700.","7:30pm, Wednesday 26th September 2018.",0,7,394993,57.1,5,3,4,6,1,72.7,92.8,0,19,4,10,1,Borussia Dortmund,50,0, German Bundesliga
54.5,4,1,6,7,4,44.9,76.9,0,12,6,2,6,Eintracht Frankfurt,52.9,0,"41,257.","7:30pm, Wednesday 26th September 2018.",1,3,394994,45.5,8,1,9,7,6,55.1,82.2,0,21,4,9,1,M'gladbach,61.1,0, German Bundesliga
40,1,1,4,6,4,35.6,66,0,12,7,4,7,FC Augsburg,76.5,2,"75,000.","7:30pm, Tuesday 25th September 2018.",1,1,394995,60,1,1,8,6,3,64.4,82.3,0,15,6,8,3,Bayern Munich,62.5,3, German Bundesliga
54.1,0,2,5,8,1,55.9,79.4,0,6,3,3,3,Bayer Leverkusen,76.9,2,"40,046.","5:30pm, Wednesday 26th September 2018.",2,1,394996,45.9,7,1,7,8,3,44.1,76,0,16,5,4,1,Fortuna Dusseldorf,76.9,2, German Bundesliga
58.6,5,1,5,13,1,41.7,73.7,0,19,5,9,6,Hoffenheim,76.5,2,"33,500.","7:30pm, Tuesday 25th September 2018.",3,1,394997,41.4,1,0,8,13,1,58.3,82.5,0,17,8,8,6,Hannover 96,52.9,2, German Bundesliga
44.1,4,1,2,12,4,55.4,79.5,0,9,5,0,6,Stuttgart,77.3,3,"32,187.","7:30pm, Wednesday 26th September 2018.",0,2,394998,55.9,4,3,4,12,1,44.6,77.2,0,18,6,8,0,RB Leipzig,52.2,2, German Bundesliga
51.2,1,1,3,13,5,46,78.6,0,11,8,2,3,Hertha Berlin,62.5,3,"39,100.","5:30pm, Tuesday 25th September 2018.",1,3,394999,48.8,4,0,2,13,2,54,79.5,0,14,3,7,1,Werder Bremen,53.8,1, German Bundesliga
60.5,4,0,3,13,4,58,78.5,0,15,8,3,3,Schalke,88.9,4,"24,000.","7:30pm, Tuesday 25th September 2018.",0,1,395000,39.5,5,2,3,13,0,42,68,0,15,6,4,3,SC Freiburg,57.1,2, German Bundesliga
64.7,2,1,4,10,1,61.5,84.3,0,13,7,4,3,Fortuna Dusseldorf,50,2,"36,102.","2:30pm, Saturday 29th September 2018.",0,3,395001,35.3,2,1,4,10,2,38.5,76.8,0,10,2,6,4,FC Nurnberg,50,0, German Bundesliga
61.9,4,2,8,11,1,57.3,85.2,0,16,2,10,4,Borussia Dortmund,50,1,"30,210.","5:30pm, Saturday 29th September 2018.",4,2,395002,38.1,5,1,6,11,0,42.7,80,0,14,3,6,6,Bayer Leverkusen,57.7,1, German Bundesliga
41.7,1,1,4,16,3,59.3,75.5,0,4,2,1,3,Hannover 96,63.6,2,"46,300.","2:30pm, Sunday 30th September 2018.",1,4,395003,58.3,5,5,3,16,1,40.7,65.6,0,16,4,7,0,Eintracht Frankfurt,53.3,1, German Bundesliga
34.1,4,1,3,14,0,49.7,78.9,0,13,3,6,6,SC Freiburg,50,1,"26,488.","5:00pm, Sunday 30th September 2018.",1,4,395004,65.9,3,2,5,14,2,50.3,77.2,0,22,9,10,5,FC Augsburg,55.6,0, German Bundesliga
56.9,5,0,5,22,2,56.7,80.6,0,15,5,5,2,Mainz,47.1,2,"61,810.","2:30pm, Saturday 29th September 2018.",0,1,395005,43.1,3,1,4,22,3,43.3,72.6,0,15,10,2,5,Schalke,47.8,2, German Bundesliga
52.9,8,3,14,14,2,69.4,84.4,0,25,12,5,2,Bayern Munich,62.5,1,"74,669.","7:30pm, Friday 28th September 2018.",0,2,395006,47.1,0,2,1,14,2,30.6,72.5,0,6,2,4,4,Hertha Berlin,66.7,3, German Bundesliga
57.5,6,1,8,4,2,44.5,80.9,0,18,5,7,5,RB Leipzig,57.9,3,"28,115.","2:30pm, Saturday 29th September 2018.",2,1,395007,42.5,2,1,4,4,3,55.5,80.5,0,13,5,6,5,Hoffenheim,51.6,1, German Bundesliga
46.2,1,1,8,15,0,61.8,81.4,1,14,10,3,3,Werder Bremen,66.7,2,"58,569.","2:30pm, Saturday 29th September 2018.",1,2,395008,53.8,3,5,6,15,5,38.2,73.9,0,18,10,5,3,Stuttgart,44.4,3, German Bundesliga
35.1,3,2,3,6,0,43.8,78.9,0,10,4,3,1,M'gladbach,70.6,2,"24,100.","2:30pm, Saturday 29th September 2018.",2,2,395009,64.9,4,0,6,6,0,56.2,83,0,13,6,3,1,Wolfsburg,63.6,2, German Bundesliga
46.5,5,2,7,12,0,46.1,78,0,11,5,1,3,Hertha Berlin,83.3,2,"22,405.","2:30pm, Saturday 6th October 2018.",0,0,395010,53.5,4,2,5,12,2,53.9,83.2,0,23,16,3,1,Mainz,58.3,0, German Bundesliga
57.6,2,5,6,4,0,34.6,66.4,0,12,4,6,3,FC Augsburg,75,7,"81,365.","2:30pm, Saturday 6th October 2018.",3,4,395011,42.4,5,4,9,4,2,65.4,84.7,0,20,7,8,3,Borussia Dortmund,85.7,1, German Bundesliga
25.9,0,1,3,7,2,28,69.5,0,7,4,3,3,M'gladbach,66.7,2,"75,000.","5:30pm, Saturday 6th October 2018.",3,0,395012,74.1,4,0,1,7,10,72,90.6,0,14,7,3,0,Bayern Munich,68.8,2, German Bundesliga
47.5,3,1,6,15,2,51.1,75.6,0,15,7,5,3,Schalke,70,1,"52,000.","2:30pm, Saturday 6th October 2018.",2,0,395013,52.5,3,1,4,15,1,48.9,70.8,0,9,3,3,3,Fortuna Dusseldorf,66.7,3, German Bundesliga
46.9,2,1,7,16,1,50.7,72.9,0,11,4,5,3,Stuttgart,55.6,2,"40,800.","2:30pm, Saturday 6th October 2018.",1,3,395014,53.1,2,3,5,16,3,49.3,72.3,0,15,7,6,4,Hannover 96,46.7,1, German Bundesliga
39.1,2,1,1,11,0,40.7,78,1,3,1,0,2,FC Nurnberg,66.7,1,"37,389.","5:00pm, Sunday 7th October 2018.",0,6,395015,60.9,6,1,6,11,4,59.3,86.6,0,19,5,8,0,RB Leipzig,50,0, German Bundesliga
44.4,2,0,5,15,2,51.1,70.9,0,10,4,4,3,Wolfsburg,90,2,"42,100.","7:30pm, Friday 5th October 2018.",0,2,395016,55.6,5,1,7,15,0,48.9,75.2,0,15,5,5,4,Werder Bremen,58.3,1, German Bundesliga
41.3,6,0,4,13,2,57,80.8,0,14,8,0,1,Bayer Leverkusen,58.8,1,"23,800.","12:30pm, Sunday 7th October 2018.",0,0,395017,58.7,2,1,3,13,5,43,76.6,0,7,4,1,0,SC Freiburg,68.4,3, German Bundesliga
39.3,1,1,0,16,1,30.7,67.6,1,6,1,4,4,Eintracht Frankfurt,63.2,2,"29,785.","2:30pm, Sunday 7th October 2018.",2,1,395018,60.7,8,3,6,16,0,69.3,85,0,21,9,4,2,Hoffenheim,64.7,2, German Bundesliga
55.2,1,3,7,8,1,70.9,87.1,0,19,6,12,1,Hoffenheim,78.9,2,"36,472.","2:30pm, Saturday 20th October 2018.",3,1,395019,44.8,2,0,1,8,0,29.1,67,0,7,3,2,9,FC Nurnberg,55.6,4, German Bundesliga
52.3,3,0,5,14,2,34.8,67.7,1,11,1,7,5,Hannover 96,69.2,3,"26,435.","2:30pm, Saturday 20th October 2018.",2,2,395020,47.7,4,2,9,14,2,65.2,81.6,0,20,9,7,4,Bayer Leverkusen,69.2,1, German Bundesliga
45.5,2,0,6,4,1,46,83.5,0,14,8,4,4,Mainz,90.9,2,"51,123.","5:00pm, Sunday 21st October 2018.",0,4,395021,54.5,2,5,4,4,1,54,85,0,16,6,8,4,M'gladbach,44.4,0, German Bundesliga
41.7,1,1,1,14,2,46,80.3,0,9,4,4,6,Fortuna Dusseldorf,61.5,2,"51,000.","7:30pm, Friday 19th October 2018.",1,7,395022,58.3,2,3,5,14,1,54,83.1,0,21,6,13,3,Eintracht Frankfurt,76.9,0, German Bundesliga
55.1,6,1,2,20,2,48.1,62.8,0,18,8,4,0,RB Leipzig,68.4,5,"28,703.","2:30pm, Saturday 20th October 2018.",0,0,395023,44.9,1,0,2,20,1,51.9,66.4,0,6,5,0,3,FC Augsburg,58.3,2, German Bundesliga
54.8,1,1,1,13,0,53.9,78.1,0,8,4,3,4,Werder Bremen,42.9,4,"62,271.","5:30pm, Saturday 20th October 2018.",2,0,395024,45.2,1,1,3,13,9,46.1,77.2,0,12,7,4,1,Schalke,76.9,1, German Bundesliga
52.5,2,0,3,13,0,38.6,75.3,0,8,3,3,4,SC Freiburg,57.1,0,"53,716.","2:30pm, Sunday 21st October 2018.",1,1,395025,47.5,3,1,8,13,4,61.4,85.3,0,13,5,5,2,Hertha Berlin,73.7,2, German Bundesliga
50,1,1,2,7,2,50,83.9,0,12,7,4,5,Borussia Dortmund,87.5,0,"58,549.","2:30pm, Saturday 20th October 2018.",4,0,395026,50,4,0,10,7,1,50,81.2,0,14,5,5,0,Stuttgart,63.6,0, German Bundesliga
50,1,3,9,9,2,54.4,83.1,1,13,1,11,0,Bayern Munich,88.9,2,"30,000.","2:30pm, Saturday 20th October 2018.",3,1,395027,50,3,1,2,9,2,45.6,80.2,0,9,5,1,8,Wolfsburg,70.6,2, German Bundesliga
58.3,4,2,6,11,2,55.6,77,0,10,4,2,2,Eintracht Frankfurt,64.7,3,"42,154.","12:30pm, Sunday 28th October 2018.",1,1,395028,41.7,4,1,8,11,2,44.4,76.9,0,10,3,3,1,FC Nurnberg,57.1,2, German Bundesliga
58.6,9,2,7,13,3,65.5,87,0,23,9,5,0,Bayern Munich,92.3,1,"33,305.","2:30pm, Saturday 27th October 2018.",2,1,395029,41.4,1,1,2,13,1,34.5,72.6,0,6,4,1,3,Mainz,42.9,3, German Bundesliga
54.1,3,2,1,7,1,42.4,75.6,0,11,4,4,2,Hertha Berlin,81,3,"81,000.","2:30pm, Saturday 27th October 2018.",2,2,395030,45.9,8,6,8,7,4,57.6,81.5,0,19,6,5,2,Borussia Dortmund,64.3,2, German Bundesliga
57.8,3,0,9,15,0,58.5,82.3,0,18,9,6,1,Wolfsburg,37.5,6,"38,043.","2:30pm, Saturday 27th October 2018.",3,0,395031,42.2,1,0,4,15,0,41.5,70.5,0,5,3,1,3,Fortuna Dusseldorf,59.1,3, German Bundesliga
