web-scraper-order,web-scraper-start-url,Games,Games-href,Date,Teams,ODDH,ODDD,ODDA,Warning
"1600972874-469","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-huddersfield-ObaWEITF/","Saturday, 01 Feb  2020, 14:00","Fulham - Huddersfield","1.61","4.01","5.72","Final result"
"1600973247-618","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-luton-K4LwhPdq/","Friday, 10 Jul  2020, 17:00","Huddersfield - Luton","1.73","3.70","5.01","Final result"
"1600972052-141","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-derby-GSbMzMMO/","Saturday, 17 Aug  2019, 14:00","Stoke - Derby","2.15","3.22","3.77","Final result"
"1600972190-196","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-sheffield-wed-fFNBClZr/","Sunday, 15 Sep  2019, 11:00","Huddersfield - Sheffield Wed","2.88","3.21","2.62","Final result"
"1600972276-230","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Charlton - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/charlton-swansea-EDVtZH43/","Wednesday, 02 Oct  2019, 18:45","Charlton - Swansea","3.50","3.38","2.16","Final result"
"1600972896-477","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-derby-ELP7qb9m/","Saturday, 08 Feb  2020, 14:00","Swansea - Derby","2.07","3.48","3.62","Final result"
"1600972165-186","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-cardiff-2BTAWOr5/","Friday, 13 Sep  2019, 18:45","Derby - Cardiff","2.52","3.45","2.84","Final result"
"1600972398-279","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-wigan-lA4u0i8Q/","Sunday, 27 Oct  2019, 12:30","Bristol City - Wigan","1.99","3.38","4.08","Final result"
"1600972371-268","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Wigan","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-wigan-QVZytWGf/","Wednesday, 23 Oct  2019, 18:45","Derby - Wigan","2.06","3.36","3.88","Final result"
"1600972805-442","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-reading-CluJlMFA/","Saturday, 18 Jan  2020, 14:00","Millwall - Reading","2.24","3.09","3.63","Final result"
"1600972991-515","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-hull-city-rTN4ahnJ/","Saturday, 22 Feb  2020, 14:00","Preston - Hull","1.65","3.95","5.39","Final result"
"1600973164-585","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-blackburn-E1kWvtNP/","Tuesday, 30 Jun  2020, 17:00","Barnsley - Blackburn","2.58","3.27","2.85","Final result"
"1600972153-181","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-hull-city-GKQ53BdS/","Saturday, 31 Aug  2019, 14:00","Millwall - Hull","2.13","3.35","3.64","Final result"
"1600972673-389","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-derby-A9lh9gd1/","Thursday, 26 Dec  2019, 14:00","Wigan - Derby","2.45","3.26","3.03","Final result"
"1600972005-122","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-fulham-2LCDLkHK/","Saturday, 03 Aug  2019, 14:00","Barnsley - Fulham","3.46","3.58","2.12","Final result"
"1600972818-447","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-luton-OOrNmtVG/","Sunday, 19 Jan  2020, 11:00","Nottingham - Luton","1.56","4.31","5.81","Final result"
"1600972770-428","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-nottingham-ALImZtGN/","Saturday, 11 Jan  2020, 14:00","Reading - Nottingham","2.42","3.25","3.08","Final result"
"1600973004-520","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-middlesbrough-dlsAAIfK/","Saturday, 22 Feb  2020, 14:00","Barnsley - Middlesbrough","2.54","3.31","2.86","Final result"
"1600972891-475","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-preston-d8wlnrC2/","Saturday, 08 Feb  2020, 11:30","Wigan - Preston","2.81","3.14","2.70","Final result"
"1600973157-582","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-swansea-0bmzzTic/","Tuesday, 30 Jun  2020, 16:00","Millwall - Swansea","2.65","3.08","2.92","Final result"
"1600972246-218","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-birmingham-Qe1O97za/","Saturday, 28 Sep  2019, 14:00","Derby - Birmingham","2.39","3.10","3.33","Final result"
"1600972631-372","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-middlesbrough-SIhxK4BC/","Saturday, 14 Dec  2019, 14:00","Swansea - Middlesbrough","1.85","3.69","4.32","Final result"
"1600973031-531","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-swansea-EwyroBph/","Wednesday, 26 Feb  2020, 18:45","Fulham - Swansea","1.75","3.80","4.64","Final result"
"1600972488-315","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-barnsley-QNPV4PnP/","Saturday, 23 Nov  2019, 14:00","Blackburn - Barnsley","1.77","3.89","4.56","Final result"
"1600972376-270","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-leeds-2DUEEjNJ/","Saturday, 26 Oct  2019, 11:30","Sheffield Wed - Leeds","3.46","3.29","2.23","Final result"
"1600973281-632","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Middlesbrough","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-middlesbrough-2mwU2tB1/","Tuesday, 14 Jul  2020, 17:00","Reading - Middlesbrough","3.31","3.26","2.28","Final result"
"1600972636-374","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-millwall-vwpj7C9G/","Saturday, 14 Dec  2019, 14:00","Derby - Millwall","2.52","3.19","2.99","Final result"
"1600973309-643","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-brentford-rHc1xs2K/","Saturday, 18 Jul  2020, 11:30","Stoke - Brentford","6.05","4.15","1.55","Final result"
"1600972088-155","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-swansea-Ye5mFNDU/","Wednesday, 21 Aug  2019, 18:45","QPR - Swansea","2.69","3.40","2.65","Final result"
"1600973117-566","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-charlton-K60Su1jM/","Saturday, 20 Jun  2020, 14:00","Hull - Charlton","2.42","3.26","3.09","Final result"
"1600972780-432","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-fulham-GvHXxPGb/","Saturday, 11 Jan  2020, 14:00","Hull - Fulham","2.41","3.59","2.83","Final result"
"1600972163-185","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-stoke-city-CSTl7gc3/","Saturday, 31 Aug  2019, 14:00","Birmingham - Stoke","3.02","3.11","2.57","Final result"
"1600972391-276","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-barnsley-QVe7eBGs/","Saturday, 26 Oct  2019, 14:00","Huddersfield - Barnsley","2.19","3.34","3.52","Final result"
"1600972454-301","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-west-brom-G67k0Owq/","Saturday, 09 Nov  2019, 14:00","Hull - West Brom","3.13","3.64","2.23","Final result"
"1600973324-649","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-luton-vm7BFJf7/","Saturday, 18 Jul  2020, 14:00","Hull - Luton","2.57","3.49","2.68","Final result"
"1600973294-637","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-stoke-city-AkbkAOIR/","Wednesday, 15 Jul  2020, 16:00","Bristol City - Stoke","2.77","3.16","2.68","Final result"
"1600972030-132","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Hull - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/hull-city-reading-I7gJS6Om/","Saturday, 10 Aug  2019, 14:00","Hull - Reading","2.01","3.58","3.81","Final result"
"1600972308-243","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Huddersfield - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/huddersfield-hull-city-QZiiYsJG/","Saturday, 05 Oct  2019, 14:00","Huddersfield - Hull","2.79","3.33","2.62","Final result"
"1600972057-143","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Sheffield Wed","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-sheffield-wed-K05DxrhC/","Saturday, 17 Aug  2019, 14:00","Millwall - Sheffield Wed","2.67","3.05","2.96","Final result"
"1600972228-211","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-nottingham-rXXlQSKu/","Friday, 27 Sep  2019, 19:00","Stoke - Nottingham","2.27","3.15","3.49","Final result"
"1600972611-364","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Reading","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-reading-pr7J6uJ5/","Wednesday, 11 Dec  2019, 18:45","Barnsley - Reading","2.50","3.42","2.86","Final result"
"1600972123-169","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-cardiff-YVyfz7qt/","Saturday, 24 Aug  2019, 14:00","Blackburn - Cardiff","2.28","3.40","3.26","Final result"
"1600972701-400","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-qpr-xdjpBFRl/","Thursday, 26 Dec  2019, 18:30","Reading - QPR","2.43","3.55","2.84","Final result"
"1600973368-667","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Cardiff - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/cardiff-fulham-UepExwZt/","Monday, 27 Jul  2020, 18:45","Cardiff - Fulham","2.97","3.00","2.65","Final result"
"1600972731-412","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-charlton-ljprWG3E/","Monday, 30 Dec  2019, 18:45","Derby - Charlton","1.82","3.58","4.54","Final result"
"1600972986-513","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-huddersfield-MqldN7ho/","Saturday, 22 Feb  2020, 14:00","Swansea - Huddersfield","2.14","3.31","3.62","Final result"
"1600972506-322","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-leeds-bBGvKehT/","Tuesday, 26 Nov  2019, 19:00","Reading - Leeds","4.75","3.85","1.74","Final result"
"1600973132-572","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-cardiff-AT8ZzRMp/","Saturday, 27 Jun  2020, 11:30","Preston - Cardiff","2.47","3.12","3.12","Final result"
"1600972659-383","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Swansea","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-swansea-0WjpIrtP/","Saturday, 21 Dec  2019, 14:00","Luton - Swansea","3.17","3.62","2.21","Final result"
"1600972879-471","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-millwall-pzFGg8c7/","Saturday, 01 Feb  2020, 14:00","Sheffield Wed - Millwall","2.24","3.08","3.64","Final result"
"1600973058-542","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Preston","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-preston-rRhbJnwh/","Saturday, 29 Feb  2020, 14:00","Fulham - Preston","1.83","3.66","4.41","Final result"
"1600972915-484","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-leeds-nwdcPK4k/","Saturday, 08 Feb  2020, 16:30","Nottingham - Leeds","4.19","3.71","1.86","Final result"
"1600972743-417","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Blackburn","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-blackburn-2yibOP15/","Wednesday, 01 Jan  2020, 14:00","Nottingham - Blackburn","2.05","3.36","3.83","Final result"
"1600972208-203","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-qpr-St1hPRIl/","Saturday, 21 Sep  2019, 14:00","Millwall - QPR","2.89","3.30","2.54","Final result"
"1600972198-199","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-charlton-bsorUyMD/","Saturday, 21 Sep  2019, 14:00","Wigan - Charlton","2.35","3.24","3.25","Final result"
"1600972768-427","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-millwall-hp8hY0VT/","Saturday, 11 Jan  2020, 14:00","Stoke - Millwall","2.14","3.10","3.91","Final result"
"1600972549-339","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-hull-city-EalpylTK/","Saturday, 30 Nov  2019, 14:00","Barnsley - Hull","2.89","3.73","2.32","Final result"
"1600972416-286","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Fulham - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/fulham-hull-city-tSB546aC/","Saturday, 02 Nov  2019, 14:00","Fulham - Hull","1.54","4.47","5.88","Final result"
"1600972085-154","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-barnsley-4OwWfP7t/","Tuesday, 20 Aug  2019, 18:45","Birmingham - Barnsley","2.30","3.33","3.24","Final result"
"1600972656-382","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-barnsley-jyjW3bKL/","Saturday, 21 Dec  2019, 14:00","Millwall - Barnsley","1.95","3.55","4.01","Final result"
"1600972301-240","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-barnsley-vsYRRudp/","Saturday, 05 Oct  2019, 14:00","Preston - Barnsley","1.63","4.05","5.51","Final result"
"1600973021-527","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-charlton-jX5Ceqoo/","Wednesday, 26 Feb  2020, 18:45","Sheffield Wed - Charlton","1.72","3.61","5.27","Final result"
"1600973023-528","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-birmingham-EBEp0PxU/","Wednesday, 26 Feb  2020, 18:45","Millwall - Birmingham","2.20","3.15","3.63","Final result"
"1600973191-596","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Stoke - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/stoke-city-barnsley-0MBF1xUu/","Saturday, 04 Jul  2020, 14:00","Stoke - Barnsley","2.41","3.12","3.19","Final result"
"1600972205-202","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Nottingham - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/nottingham-barnsley-8hIkOoYf/","Saturday, 21 Sep  2019, 14:00","Nottingham - Barnsley","1.70","3.92","5.01","Final result"
"1600972110-164","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Middlesbrough - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/middlesbrough-millwall-QZmfoCzp/","Saturday, 24 Aug  2019, 14:00","Middlesbrough - Millwall","2.01","3.41","4.00","Final result"
"1600972394-277","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Luton","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-luton-6oFz1XhK/","Saturday, 26 Oct  2019, 14:00","Birmingham - Luton","1.92","3.55","4.15","Final result"
"1600972579-351","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-derby-CUQAwskJ/","Saturday, 07 Dec  2019, 14:00","Blackburn - Derby","1.96","3.58","3.93","Final result"
"1600972070-148","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Barnsley - Charlton","https://www.oddsportal.com/soccer/england/championship-2019-2020/barnsley-charlton-tnSQonVP/","Saturday, 17 Aug  2019, 14:00","Barnsley - Charlton","2.21","3.50","3.30","Final result"
"1600972856-462","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-stoke-city-QDtTFbE9/","Friday, 31 Jan  2020, 18:45","Derby - Stoke","3.03","3.09","2.55","Final result"
"1600973231-612","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-derby-MkucEFDo/","Wednesday, 08 Jul  2020, 16:00","West Brom - Derby","1.71","3.91","4.78","Final result"
"1600972584-353","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Preston - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/preston-fulham-OSIA81lg/","Tuesday, 10 Dec  2019, 18:45","Preston - Fulham","2.84","3.48","2.48","Final result"
"1600973267-626","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Blackburn - West Brom","https://www.oddsportal.com/soccer/england/championship-2019-2020/blackburn-west-brom-86s9BDc4/","Saturday, 11 Jul  2020, 14:00","Blackburn - West Brom","4.58","3.75","1.78","Final result"
"1600972765-426","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Wigan - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/wigan-bristol-city-U5aKTKwo/","Saturday, 11 Jan  2020, 14:00","Wigan - Bristol City","2.16","3.33","3.55","Final result"
"1600973107-562","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-nottingham-OvqBXxb2/","Saturday, 20 Jun  2020, 14:00","Sheffield Wed - Nottingham","2.71","3.20","2.76","Final result"
"1600972020-128","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Sheffield Wed - Barnsley","https://www.oddsportal.com/soccer/england/championship-2019-2020/sheffield-wed-barnsley-0jkvOrwJ/","Saturday, 10 Aug  2019, 14:00","Sheffield Wed - Barnsley","2.13","3.42","3.63","Final result"
"1600972904-480","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-cardiff-0IL3pvfs/","Saturday, 08 Feb  2020, 14:00","Luton - Cardiff","3.11","3.49","2.29","Final result"
"1600972901-479","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Reading - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/reading-hull-city-U1o2OvKe/","Saturday, 08 Feb  2020, 14:00","Reading - Hull","1.82","3.74","4.34","Final result"
"1600972093-157","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-brentford-MRnPXh6p/","Wednesday, 21 Aug  2019, 18:45","Leeds - Brentford","1.63","4.08","5.45","Final result"
"1600973289-635","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - QPR","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-qpr-UZvM42tk/","Tuesday, 14 Jul  2020, 18:45","Luton - QPR","2.18","3.53","3.28","Final result"
"1600973363-665","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Birmingham - Derby","https://www.oddsportal.com/soccer/england/championship-2019-2020/birmingham-derby-Qum6y1HQ/","Wednesday, 22 Jul  2020, 18:30","Birmingham - Derby","2.22","3.46","3.25","Final result"
"1600972554-341","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Millwall - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/millwall-nottingham-APhyf2Za/","Friday, 06 Dec  2019, 18:45","Millwall - Nottingham","2.49","3.02","3.23","Final result"
"1600972589-355","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Hull","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-hull-city-IVF2ANJt/","Tuesday, 10 Dec  2019, 18:45","Leeds - Hull","1.40","4.92","7.89","Final result"
"1600973271-628","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Swansea - Leeds","https://www.oddsportal.com/soccer/england/championship-2019-2020/swansea-leeds-bgVMQOEq/","Sunday, 12 Jul  2020, 12:30","Swansea - Leeds","5.39","4.20","1.60","Final result"
"1600973048-538","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Birmingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-birmingham-W80GDr7T/","Saturday, 29 Feb  2020, 14:00","QPR - Birmingham","2.22","3.43","3.29","Final result"
"1600972969-506","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Derby - Huddersfield","https://www.oddsportal.com/soccer/england/championship-2019-2020/derby-huddersfield-roHzdJuR/","Saturday, 15 Feb  2020, 14:00","Derby - Huddersfield","2.06","3.30","3.86","Final result"
"1600972273-229","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Luton - Millwall","https://www.oddsportal.com/soccer/england/championship-2019-2020/luton-millwall-KW1Wx64o/","Wednesday, 02 Oct  2019, 18:45","Luton - Millwall","2.56","3.33","2.85","Final result"
"1600973202-600","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Bristol City - Cardiff","https://www.oddsportal.com/soccer/england/championship-2019-2020/bristol-city-cardiff-fLnvZn73/","Saturday, 04 Jul  2020, 14:00","Bristol City - Cardiff","3.11","3.32","2.36","Final result"
"1600973276-630","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Fulham","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-fulham-IeLGQq38/","Tuesday, 14 Jul  2020, 16:00","West Brom - Fulham","2.01","3.47","3.85","Final result"
"1600972952-499","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","West Brom - Nottingham","https://www.oddsportal.com/soccer/england/championship-2019-2020/west-brom-nottingham-row6BbuE/","Saturday, 15 Feb  2020, 11:30","West Brom - Nottingham","1.69","3.87","5.07","Final result"
"1600972882-472","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Bristol City","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-bristol-city-jDFCflr1/","Saturday, 01 Feb  2020, 14:00","QPR - Bristol City","2.05","3.61","3.55","Final result"
"1600973244-617","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","Leeds - Stoke","https://www.oddsportal.com/soccer/england/championship-2019-2020/leeds-stoke-city-U13WcfT4/","Thursday, 09 Jul  2020, 16:00","Leeds - Stoke","1.40","4.69","8.15","Final result"
"1600972401-280","https://www.oddsportal.com/soccer/england/championship-2019-2020/results/","QPR - Brentford","https://www.oddsportal.com/soccer/england/championship-2019-2020/qpr-brentford-08jWk7pJ/","Monday, 28 Oct  2019, 18:45","QPR - Brentford","2.97","3.51","2.38","Final result"
