web-scraper-order,web-scraper-start-url,Games,Games-href,Date,Teams,ODDH,ODDD,ODDA,Warning
"1600979411-1408","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - St. Mirren","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-st-mirren-fHrFQGoS/","Saturday, 06 Oct  2018, 14:00","Aberdeen - St. Mirren","1.51","3.91","7.34","Final result"
"1600979409-1407","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Kilmarnock","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-kilmarnock-QaVtMzfq/","Saturday, 06 Oct  2018, 14:00","Dundee FC - Kilmarnock","3.91","3.64","1.91","Final result"
"1600979678-1504","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - Aberdeen","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-aberdeen-bPTTrDJn/","Saturday, 02 Feb  2019, 14:00","Hibernian - Aberdeen","2.81","3.27","2.56","Final result"
"1600979888-1588","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee Utd - Inverness","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-utd-inverness-WxSVq4FL/","Friday, 17 May  2019, 18:45","Dundee Utd - Inverness","2.01","3.31","3.79","Final result"
"1600979814-1558","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Aberdeen","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-aberdeen-pKtzD6zC/","Saturday, 06 Apr  2019, 14:00","Dundee FC - Aberdeen","6.26","3.96","1.56","Final result"
"1600979652-1494","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-motherwell-IBe7RBlC/","Saturday, 26 Jan  2019, 14:00","Dundee FC - Motherwell","3.62","3.36","2.08","Final result"
"1600979588-1469","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Celtic - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/celtic-motherwell-8rmXWi81/","Wednesday, 19 Dec  2018, 18:45","Celtic - Motherwell","1.19","6.57","15.53","Final result"
"1600979324-1373","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-hibernian-bizA2kcg/","Sunday, 12 Aug  2018, 14:00","St Johnstone - Hibernian","3.06","3.21","2.43","Final result"
"1600979603-1475","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - Rangers","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-rangers-hUsn3y6f/","Sunday, 23 Dec  2018, 11:15","St Johnstone - Rangers","5.86","3.90","1.59","Final result"
"1600979640-1489","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-hibernian-QesbVgkm/","Wednesday, 23 Jan  2019, 18:45","Motherwell - Hibernian","3.18","3.23","2.33","Final result"
"1600979542-1460","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-livingston-v9rTXXhe/","Tuesday, 11 Dec  2018, 18:45","Aberdeen - Livingston","1.88","3.18","4.81","Final result"
"1600979449-1423","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-hibernian-vsMeZpUa/","Wednesday, 31 Oct  2018, 18:45","Hearts - Hibernian","2.59","3.27","2.76","Final result"
"1600979373-1393","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-livingston-GC4xDcHS/","Saturday, 22 Sep  2018, 14:00","Hearts - Livingston","1.68","3.69","5.40","Final result"
"1600979434-1417","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-hearts-nZoyWBN7/","Tuesday, 23 Oct  2018, 18:45","Dundee FC - Hearts","5.40","3.87","1.63","Final result"
"1600979751-1533","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-st-johnstone-EDox6bNR/","Saturday, 09 Mar  2019, 14:00","Livingston - St Johnstone","2.51","3.05","3.09","Final result"
"1600979838-1568","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-st-johnstone-EFty1ArA/","Saturday, 27 Apr  2019, 14:00","St. Mirren - St Johnstone","2.55","3.17","2.90","Final result"
"1600979368-1391","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - Hamilton","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-hamilton-bBWQfbep/","Saturday, 15 Sep  2018, 14:00","Livingston - Hamilton","1.98","3.28","4.21","Final result"
"1600979846-1571","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-hearts-KzARpbhC/","Sunday, 28 Apr  2019, 11:15","Hibernian - Hearts","2.16","3.31","3.47","Final result"
"1600979691-1509","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hamilton - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hamilton-st-johnstone-bsu4pQfi/","Wednesday, 06 Feb  2019, 18:45","Hamilton - St Johnstone","3.69","3.25","2.11","Final result"
"1600979472-1432","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-hibernian-QcpwnOD5/","Friday, 09 Nov  2018, 18:45","Aberdeen - Hibernian","2.18","3.39","3.29","Final result"
"1600979819-1560","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Rangers","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-rangers-r9BkFdHu/","Sunday, 07 Apr  2019, 11:30","Motherwell - Rangers","5.93","4.10","1.56","Final result"
"1600979600-1474","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-hearts-re82BabE/","Saturday, 22 Dec  2018, 14:00","Aberdeen - Hearts","1.95","3.44","3.99","Final result"
"1600979843-1570","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hamilton - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hamilton-livingston-6kwT2WDc/","Saturday, 27 Apr  2019, 14:00","Hamilton - Livingston","2.97","3.22","2.45","Final result"
"1600979547-1462","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Aberdeen","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-aberdeen-449bCuq8/","Saturday, 15 Dec  2018, 14:00","St. Mirren - Aberdeen","5.21","3.62","1.71","Final result"
"1600979309-1367","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - Rangers","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-rangers-EogpnUCC/","Sunday, 05 Aug  2018, 12:00","Aberdeen - Rangers","3.51","3.46","2.09","Final result"
"1600979512-1448","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-hearts-2LIx5xKp/","Wednesday, 05 Dec  2018, 18:45","St Johnstone - Hearts","2.51","3.46","2.73","Final result"
"1600979763-1538","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-motherwell-MJ83MJ78/","Saturday, 16 Mar  2019, 14:00","Hibernian - Motherwell","2.05","3.33","3.81","Final result"
"1600979366-1390","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-hearts-x2VUgIAj/","Saturday, 15 Sep  2018, 14:00","Motherwell - Hearts","2.73","3.33","2.61","Final result"
"1600979482-1436","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - Celtic","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-celtic-GnwjqMcO/","Sunday, 11 Nov  2018, 11:00","Livingston - Celtic","12.52","5.75","1.25","Final result"
"1600979311-1368","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-motherwell-Od0XlWSg/","Sunday, 05 Aug  2018, 14:00","Hibernian - Motherwell","1.73","3.85","4.70","Final result"
"1600979821-1561","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - Rangers","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-rangers-GrDAltgm/","Saturday, 20 Apr  2019, 11:00","Hearts - Rangers","5.10","3.88","1.66","Final result"
"1600979793-1550","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-dundee-fc-fVmNF8jg/","Wednesday, 03 Apr  2019, 18:45","St Johnstone - Dundee FC","1.95","3.25","4.27","Final result"
"1600979534-1457","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Celtic - Kilmarnock","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/celtic-kilmarnock-rX9FClwi/","Saturday, 08 Dec  2018, 14:00","Celtic - Kilmarnock","1.29","5.36","11.02","Final result"
"1600979396-1402","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hamilton - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hamilton-dundee-fc-nohfVvXd/","Saturday, 29 Sep  2018, 14:00","Hamilton - Dundee FC","2.47","3.27","2.92","Final result"
"1600979858-1576","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Hamilton","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-hamilton-dvWu0UcG/","Saturday, 04 May  2019, 14:00","Dundee FC - Hamilton","2.18","3.43","3.31","Final result"
"1600979383-1397","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Kilmarnock - Celtic","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-celtic-xGA38HPq/","Sunday, 23 Sep  2018, 11:30","Kilmarnock - Celtic","7.41","4.17","1.48","Final result"
"1600979470-1431","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Kilmarnock - Aberdeen","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-aberdeen-tArRlQTn/","Sunday, 04 Nov  2018, 11:15","Kilmarnock - Aberdeen","2.87","3.13","2.59","Final result"
"1600979461-1428","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-st-johnstone-bogMk6Et/","Saturday, 03 Nov  2018, 14:00","Hibernian - St Johnstone","1.66","4.00","4.96","Final result"
"1600979593-1471","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-livingston-d2lw5cyr/","Saturday, 22 Dec  2018, 14:00","Hibernian - Livingston","1.88","3.34","4.50","Final result"
"1600979834-1566","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - Celtic","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-celtic-CA6JnKNa/","Sunday, 21 Apr  2019, 11:30","Hibernian - Celtic","7.80","4.49","1.42","Final result"
"1600979783-1546","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - Aberdeen","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-aberdeen-n1hrFy0r/","Saturday, 30 Mar  2019, 14:00","Hearts - Aberdeen","2.93","3.17","2.52","Final result"
"1600979484-1437","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Rangers - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-motherwell-UksfrtDU/","Sunday, 11 Nov  2018, 14:00","Rangers - Motherwell","1.43","4.50","7.41","Final result"
"1600979703-1514","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-dundee-fc-2uLTvMOS/","Saturday, 16 Feb  2019, 14:00","Livingston - Dundee FC","1.83","3.50","4.52","Final result"
"1600979560-1467","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-dundee-fc-l0cTduSN/","Tuesday, 18 Dec  2018, 18:45","Aberdeen - Dundee FC","1.53","3.98","6.65","Final result"
"1600979555-1465","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - Celtic","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-celtic-lxPaiv7r/","Sunday, 16 Dec  2018, 11:30","Hibernian - Celtic","6.84","4.38","1.47","Final result"
"1600979657-1496","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - Kilmarnock","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-kilmarnock-b9u6TXJa/","Saturday, 26 Jan  2019, 14:00","Aberdeen - Kilmarnock","1.93","3.38","4.14","Final result"
"1600979524-1453","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Hamilton","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-hamilton-tlZgD0C4/","Wednesday, 05 Dec  2018, 18:45","Dundee FC - Hamilton","2.18","3.34","3.39","Final result"
"1600979436-1418","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - St. Mirren","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-st-mirren-fwhixmps/","Saturday, 27 Oct  2018, 14:00","St Johnstone - St. Mirren","1.94","3.59","3.84","Final result"
"1600979517-1450","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Celtic","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-celtic-WxS6AbdN/","Wednesday, 05 Dec  2018, 18:45","Motherwell - Celtic","11.12","5.56","1.27","Final result"
"1600979773-1542","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - St. Mirren","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-st-mirren-SGBBKcxL/","Wednesday, 27 Mar  2019, 18:45","St Johnstone - St. Mirren","1.83","3.39","4.65","Final result"
"1600979537-1458","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-st-johnstone-tCHt4dZj/","Saturday, 08 Dec  2018, 14:00","Aberdeen - St Johnstone","1.97","3.40","3.98","Final result"
"1600979492-1440","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - Kilmarnock","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-kilmarnock-GnaLb1cB/","Saturday, 24 Nov  2018, 14:00","St Johnstone - Kilmarnock","2.51","3.09","3.02","Final result"
"1600979388-1399","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-hibernian-GQqBRdWL/","Saturday, 29 Sep  2018, 14:00","St. Mirren - Hibernian","4.79","3.66","1.75","Final result"
"1600979903-1594","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Celtic - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/celtic-hearts-0CG1nBTG/","Sunday, 19 May  2019, 14:00","Celtic - Hearts","1.22","6.49","12.02","Final result"
"1600979306-1366","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Celtic - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/celtic-livingston-SU6Ojhbs/","Saturday, 04 Aug  2018, 14:00","Celtic - Livingston","1.14","8.25","19.96","Final result"
"1600979829-1564","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hamilton - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hamilton-motherwell-EJdxt96p/","Saturday, 20 Apr  2019, 14:00","Hamilton - Motherwell","3.60","3.29","2.12","Final result"
"1600979698-1512","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - Rangers","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-rangers-jwZmvkYH/","Wednesday, 06 Feb  2019, 18:45","Aberdeen - Rangers","3.82","3.40","2.02","Final result"
"1600979399-1403","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Celtic - Aberdeen","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/celtic-aberdeen-AT8B6efd/","Saturday, 29 Sep  2018, 14:00","Celtic - Aberdeen","1.36","4.79","8.82","Final result"
"1600979618-1481","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-livingston-Qeeg1Fz7/","Wednesday, 26 Dec  2018, 14:00","Dundee FC - Livingston","3.55","3.28","2.14","Final result"
"1600979499-1443","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-dundee-fc-tU6813Dh/","Saturday, 24 Nov  2018, 14:00","Hibernian - Dundee FC","1.39","5.00","7.43","Final result"
"1600979552-1464","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Kilmarnock - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-dundee-fc-IBT3jbMl/","Saturday, 15 Dec  2018, 14:00","Kilmarnock - Dundee FC","1.60","3.84","5.85","Final result"
"1600979316-1370","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Hamilton","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-hamilton-jRW14BSt/","Saturday, 11 Aug  2018, 14:00","Motherwell - Hamilton","1.60","3.86","6.05","Final result"
"1600979660-1497","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-st-johnstone-CYfBQV3I/","Saturday, 26 Jan  2019, 14:00","Hearts - St Johnstone","2.19","3.18","3.56","Final result"
"1600979905-1595","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee Utd - St. Mirren","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-utd-st-mirren-8QwSv03H/","Thursday, 23 May  2019, 18:45","Dundee Utd - St. Mirren","2.10","3.18","3.76","Final result"
"1600979733-1526","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Rangers - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-dundee-fc-8tQsnwWe/","Wednesday, 27 Feb  2019, 18:45","Rangers - Dundee FC","1.12","9.51","17.00","Final result"
"1600979519-1451","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Kilmarnock - Livingston","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/kilmarnock-livingston-lEx2BvsH/","Wednesday, 05 Dec  2018, 18:45","Kilmarnock - Livingston","1.97","3.14","4.40","Final result"
"1600979414-1409","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Rangers - Hearts","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-hearts-0INgJYw2/","Sunday, 07 Oct  2018, 14:00","Rangers - Hearts","1.62","4.19","5.13","Final result"
"1600979785-1547","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-dundee-fc-GtpaBga7/","Saturday, 30 Mar  2019, 14:00","St. Mirren - Dundee FC","2.35","3.27","3.10","Final result"
"1600979908-1596","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Dundee Utd","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-dundee-utd-pj1eNXXq/","Sunday, 26 May  2019, 14:00","St. Mirren - Dundee Utd","2.66","3.05","2.79","Final result"
"1600979550-1463","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-motherwell-j1LGmd67/","Saturday, 15 Dec  2018, 14:00","St Johnstone - Motherwell","2.01","3.42","3.78","Final result"
"1600979701-1513","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Rangers - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-st-johnstone-YNBaZanj/","Saturday, 16 Feb  2019, 14:00","Rangers - St Johnstone","1.30","5.49","9.62","Final result"
"1600979522-1452","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hibernian - St. Mirren","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hibernian-st-mirren-ANwbCKRA/","Wednesday, 05 Dec  2018, 18:45","Hibernian - St. Mirren","1.43","4.57","7.47","Final result"
"1600979457-1426","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Rangers","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-rangers-n7oZn4ba/","Saturday, 03 Nov  2018, 11:30","St. Mirren - Rangers","11.29","5.87","1.26","Final result"
"1600979791-1549","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Celtic","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-celtic-lhmRES5a/","Wednesday, 03 Apr  2019, 18:45","St. Mirren - Celtic","10.42","5.59","1.29","Final result"
"1600979662-1498","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-hibernian-StwblZeP/","Sunday, 27 Jan  2019, 12:30","St. Mirren - Hibernian","4.28","3.32","1.93","Final result"
"1600979479-1435","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - St. Mirren","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-st-mirren-rZvrorTB/","Saturday, 10 Nov  2018, 14:00","Dundee FC - St. Mirren","2.29","3.31","3.16","Final result"
"1600979557-1466","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Rangers - Hamilton","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-hamilton-vRHClxi1/","Sunday, 16 Dec  2018, 14:00","Rangers - Hamilton","1.17","7.26","15.25","Final result"
"1600979504-1445","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - Motherwell","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-motherwell-KYpoFMsh/","Saturday, 01 Dec  2018, 14:00","Livingston - Motherwell","2.34","3.03","3.38","Final result"
"1600979693-1510","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Kilmarnock","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-kilmarnock-pviMLtIj/","Wednesday, 06 Feb  2019, 18:45","Dundee FC - Kilmarnock","4.32","3.45","1.88","Final result"
"1600979299-1363","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St. Mirren - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-mirren-dundee-fc-WM3umAc6/","Saturday, 04 Aug  2018, 14:00","St. Mirren - Dundee FC","2.53","3.28","2.86","Final result"
"1600979363-1389","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Rangers - Dundee FC","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-dundee-fc-j5JCI1mi/","Saturday, 15 Sep  2018, 14:00","Rangers - Dundee FC","1.21","6.75","13.03","Final result"
"1600979731-1525","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","St Johnstone - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/st-johnstone-hibernian-MqUooco2/","Wednesday, 27 Feb  2019, 18:45","St Johnstone - Hibernian","2.94","3.12","2.55","Final result"
"1600979447-1422","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - St Johnstone","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-st-johnstone-Y3LaY4q6/","Wednesday, 31 Oct  2018, 18:45","Livingston - St Johnstone","2.31","3.11","3.37","Final result"
"1600979487-1438","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hamilton - Celtic","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hamilton-celtic-Y3742qbn/","Saturday, 24 Nov  2018, 11:30","Hamilton - Celtic","17.59","7.44","1.15","Final result"
"1600979748-1532","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Motherwell - Hamilton","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/motherwell-hamilton-jZx41IVr/","Saturday, 09 Mar  2019, 14:00","Motherwell - Hamilton","1.78","3.49","4.87","Final result"
"1600979454-1425","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Aberdeen - Hamilton","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/aberdeen-hamilton-YTjey7am/","Wednesday, 31 Oct  2018, 18:45","Aberdeen - Hamilton","1.45","4.05","8.46","Final result"
"1600979761-1537","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Rangers - Kilmarnock","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/rangers-kilmarnock-YgC7LwNE/","Saturday, 16 Mar  2019, 14:00","Rangers - Kilmarnock","1.41","4.50","8.08","Final result"
"1600979314-1369","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Hearts - Celtic","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/hearts-celtic-6geV9X4J/","Saturday, 11 Aug  2018, 11:30","Hearts - Celtic","5.17","3.87","1.67","Final result"
"1600979776-1543","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Livingston - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/livingston-hibernian-KEjjDFUf/","Friday, 29 Mar  2019, 18:45","Livingston - Hibernian","3.01","3.25","2.41","Final result"
"1600979378-1395","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/results/","Dundee FC - Hibernian","https://www.oddsportal.com/soccer/scotland/premiership-2018-2019/dundee-fc-hibernian-fcGTEJnG/","Saturday, 22 Sep  2018, 14:00","Dundee FC - Hibernian","4.27","3.78","1.82","Final result"
