,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date
52,1599607589-37,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Saint-Étienne
              
                Estrasburgo",https://www.betano.pt/odds/saint-etienne-estrasburgo/6374127/,Ligue 1,"Sábado, 12 Setembro 2020 20:00",Saint-Étienne,Estrasburgo,2.15,3.15,3.35,2.14,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.75,1.13,Mais de3.5,1.88,1.61,Ambas Equipas Marcam (Sim/Não),1.28,1.26,1.63,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:23"
53,1599608362-117,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"West Ham
              
                Newcastle",https://www.betano.pt/odds/west-ham-newcastle/6282784/,Premier League,"Sábado, 12 Setembro 2020 20:00",West Ham,Newcastle,2.11,3.35,3.25,1.85,1.7,Mais de2.5,1.26,2.96,Mais de1.5,3.1,1.24,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.28,1.25,1.65,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:37"
54,1599607475-24,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Montpellier
              
                Angers",https://www.betano.pt/odds/montpellier-angers/6374153/,Ligue 1,"Domingo, 20 Setembro 2020 14:00",Montpellier,Angers,2.05,3.25,3.5,2.05,1.5,Mais de2.5,1.33,2.5,Mais de1.5,3.65,1.14,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.26,1.25,1.67,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:23"
55,1599607944-73,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Celta de Vigo
              
                Valência",https://www.betano.pt/odds/celta-de-vigo-valencia/6444107/,LaLiga,"Sábado, 19 Setembro 2020 20:00",Celta de Vigo,Valência,2.54,3.35,2.58,1.8,1.75,Mais de2.5,1.25,3.05,Mais de1.5,3.0,1.26,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.45,1.25,1.45,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:31"
56,1599607536-31,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Mónaco
              
                Nantes",https://www.betano.pt/odds/monaco-nantes/6374138/,Ligue 1,"Domingo, 13 Setembro 2020 16:00",Mónaco,Nantes,1.91,3.45,3.75,1.67,1.8,Mais de2.5,1.21,3.1,Mais de1.5,2.65,1.3,Mais de3.5,1.57,1.95,Ambas Equipas Marcam (Sim/Não),1.23,1.22,1.80,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:23"
57,1599608112-91,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Famalicão
              
                SL Benfica",https://www.betano.pt/odds/famalicao-sl-benfica/6361732/,Primeira Liga,"Sexta-feira, 18 Setembro 2020 19:00",Famalicão,SL Benfica,7.5,4.4,1.4,1.63,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.5,1.36,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),2.76,1.15,1.05,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:33"
58,1599607322-8,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Colónia",https://www.betano.pt/odds/arminia-bielefeld-colonia/6172669/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Arminia Bielefeld,Colónia,2.7,3.4,2.4,1.53,2.12,Mais de2.5,1.15,3.85,Mais de1.5,2.25,1.45,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.50,1.24,1.40,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:20"
59,1599608050-84,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Tondela
              
                Rio Ave FC",https://www.betano.pt/odds/cd-tondela-rio-ave-fc/6361751/,Primeira Liga,"Domingo, 20 Setembro 2020 21:00",CD Tondela,Rio Ave FC,3.55,2.98,2.17,2.14,1.5,Mais de2.5,1.36,2.5,Mais de1.5,3.75,1.16,Mais de3.5,1.85,1.7,Ambas Equipas Marcam (Sim/Não),1.61,1.31,1.25,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:33"
60,1599607641-42,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Preston
              
                Swansea City",https://www.betano.pt/odds/preston-swansea-city/6292090/,Championship,"Sábado, 12 Setembro 2020 15:00",Preston,Swansea City,2.25,3.15,3.15,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.32,1.27,1.55,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:26"
61,1599607908-69,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Bétis
              
                Real Valladolid",https://www.betano.pt/odds/betis-real-valladolid/6444111/,LaLiga,"Segunda-feira, 21 Setembro 2020 20:00",Bétis,Real Valladolid,1.88,3.5,3.8,1.8,1.75,Mais de2.5,1.25,3.05,Mais de1.5,3.0,1.26,Mais de3.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),1.22,1.23,1.83,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:31"
62,1599608121-92,https://www.betano.pt/sport/futebol/eua/mls/195161/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 9 Setembro 2020 00:35"
63,1599607439-20,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nantes
              
                Saint-Étienne",https://www.betano.pt/odds/nantes-saint-etienne/6374158/,Ligue 1,"Domingo, 20 Setembro 2020 16:00",Nantes,Saint-Étienne,2.3,3.0,3.25,2.1,1.47,Mais de2.5,1.36,2.4,Mais de1.5,3.65,1.14,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.30,1.3,1.55,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:23"
64,1599607598-38,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Montpellier
              
                Nice",https://www.betano.pt/odds/montpellier-nice/6374125/,Ligue 1,"Sábado, 12 Setembro 2020 16:00",Montpellier,Nice,2.18,3.15,3.3,1.95,1.57,Mais de2.5,1.31,2.6,Mais de1.5,3.3,1.18,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.28,1.26,1.61,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:23"
65,1599607314-7,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Augsburgo
              
                Borussia Dortmund",https://www.betano.pt/odds/augsburgo-borussia-dortmund/6172670/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Augsburgo,Borussia Dortmund,5.35,4.4,1.5,2.02,1.57,Mais de3.5,1.1,4.45,Mais de1.5,1.4,2.4,Mais de2.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),2.40,1.15,1.12,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:20"
66,1599607632-41,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Queens Park Rangers
              
                Nottingham Forest",https://www.betano.pt/odds/queens-park-rangers-nottingham-forest/6292091/,Championship,"Sábado, 12 Setembro 2020 15:00",Queens Park Rangers,Nottingham Forest,2.94,3.15,2.37,1.9,1.61,Mais de2.5,1.28,2.7,Mais de1.5,3.15,1.2,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.50,1.26,1.35,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:26"
67,1599608200-100,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Parma
              
                Nápoles",https://www.betano.pt/odds/parma-napoles/6400674/,Série A,"Domingo, 20 Setembro 2020 11:30",Parma,Nápoles,4.9,3.8,1.63,1.5,2.14,Mais de2.5,1.14,3.9,Mais de1.5,2.25,1.45,Mais de3.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),2.14,1.19,1.14,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:35"
68,1599608164-96,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"AC Milão
              
                Bolonha",https://www.betano.pt/odds/ac-milao-bolonha/6400672/,Série A,"Segunda-feira, 21 Setembro 2020 19:45",AC Milão,Bolonha,1.53,4.25,5.15,1.5,2.16,Mais de2.5,1.14,4.0,Mais de1.5,2.25,1.45,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.13,1.16,2.33,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:35"
69,1599607935-72,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Huesca
              
                Cádiz CF",https://www.betano.pt/odds/huesca-cadiz-cf/6444108/,LaLiga,"Domingo, 20 Setembro 2020 15:00",Huesca,Cádiz CF,2.25,3.1,3.2,2.33,1.42,Mais de2.5,1.42,2.35,Mais de1.5,4.25,1.12,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.30,1.28,1.57,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:31"
70,1599607829-61,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rotor Volgograd
              
                Krasnodar",https://www.betano.pt/odds/rotor-volgograd-krasnodar/6232018/,Premier Liga,"Domingo, 13 Setembro 2020 17:00",Rotor Volgograd,Krasnodar,6.0,4.05,1.5,1.83,1.63,Mais de2.5,1.24,2.82,Mais de1.5,3.05,1.2,Mais de3.5,1.95,1.55,Ambas Equipas Marcam (Sim/Não),2.40,1.16,1.09,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:29"
71,1599607696-48,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bournemouth
              
                Blackburn Rovers",https://www.betano.pt/odds/bournemouth-blackburn-rovers/6292084/,Championship,"Sábado, 12 Setembro 2020 15:00",Bournemouth,Blackburn Rovers,1.95,3.35,3.65,1.83,1.65,Mais de2.5,1.26,2.8,Mais de1.5,3.05,1.22,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.24,1.23,1.75,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:26"
72,1599607847-63,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Dinamo Moscovo
              
                Rubin Kazan",https://www.betano.pt/odds/dinamo-moscovo-rubin-kazan/6232016/,Premier Liga,"Domingo, 13 Setembro 2020 14:30",Dinamo Moscovo,Rubin Kazan,2.05,3.15,3.65,2.14,1.44,Mais de2.5,1.36,2.35,Mais de1.5,3.75,1.12,Mais de3.5,1.9,1.57,Ambas Equipas Marcam (Sim/Não),1.24,1.26,1.70,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:29"
73,1599607749-53,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Aberdeen FC
              
                Kilmarnock FC",https://www.betano.pt/odds/aberdeen-fc-kilmarnock-fc/6222972/,Premiership,"Sábado, 12 Setembro 2020 15:00",Aberdeen FC,Kilmarnock FC,1.8,3.45,4.25,2.0,1.55,Mais de2.5,1.3,2.62,Mais de1.5,3.45,1.16,Mais de3.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),1.18,1.22,1.91,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:28"
74,1599608104-90,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Vitória Guimarães
              
                Belenenses SAD",https://www.betano.pt/odds/vitoria-guimaraes-belenenses-sad/6361737/,Primeira Liga,"Sexta-feira, 18 Setembro 2020 21:15",Vitória Guimarães,Belenenses SAD,1.36,4.9,7.15,1.55,2.05,Mais de2.5,1.15,3.85,Mais de1.5,2.4,1.4,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.06,1.12,2.90,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:33"
75,1599607457-22,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Brestois 29
              
                FC Lorient",https://www.betano.pt/odds/stade-brestois-29-fc-lorient/6374156/,Ligue 1,"Domingo, 20 Setembro 2020 14:00",Stade Brestois 29,FC Lorient,2.4,3.0,3.05,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.55,1.15,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.33,1.28,1.50,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:23"
76,1599607659-44,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Huddersfield
              
                Norwich City",https://www.betano.pt/odds/huddersfield-norwich-city/6292088/,Championship,"Sábado, 12 Setembro 2020 15:00",Huddersfield,Norwich City,3.35,3.2,2.13,1.83,1.65,Mais de2.5,1.27,2.78,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.63,1.26,1.28,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:26"
77,1599607340-10,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Wolfsburgo
              
                Bayer Leverkusen",https://www.betano.pt/odds/wolfsburgo-bayer-leverkusen/6170715/,Bundesliga,"Domingo, 20 Setembro 2020 17:00",Wolfsburgo,Bayer Leverkusen,2.76,3.4,2.37,1.63,1.95,Mais de2.5,1.19,3.45,Mais de1.5,2.54,1.36,Mais de3.5,1.5,2.16,Ambas Equipas Marcam (Sim/Não),1.50,1.24,1.38,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:20"
78,1599608155-95,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Benevento Calcio
              
                Inter de Milão",https://www.betano.pt/odds/benevento-calcio-inter-de-milao/6400665/,Série A,"Quarta-feira, 30 Setembro 2020 14:00",Benevento Calcio,Inter de Milão,7.9,5.05,1.32,2.13,1.5,Mais de3.5,1.12,4.25,Mais de1.5,1.45,2.25,Mais de2.5,1.7,1.85,Ambas Equipas Marcam (Sim/Não),3.10,1.11,1.04,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:35"
79,1599608015-81,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Eibar
              
                Celta de Vigo",https://www.betano.pt/odds/eibar-celta-de-vigo/6384934/,LaLiga,"Sábado, 12 Setembro 2020 15:00",Eibar,Celta de Vigo,2.4,3.1,2.92,2.1,1.53,Mais de2.5,1.35,2.56,Mais de1.5,3.7,1.16,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.36,1.28,1.50,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:31"
80,1599608271-107,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Newcastle
              
                Brighton",https://www.betano.pt/odds/newcastle-brighton/6283430/,Premier League,"Domingo, 20 Setembro 2020 14:00",Newcastle,Brighton,2.52,3.15,2.74,2.16,1.5,Mais de2.5,1.36,2.52,Mais de1.5,3.85,1.15,Mais de3.5,1.87,1.67,Ambas Equipas Marcam (Sim/Não),1.40,1.28,1.45,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:37"
81,1599608280-108,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Southampton
              
                Tottenham",https://www.betano.pt/odds/southampton-tottenham/6283449/,Premier League,"Domingo, 20 Setembro 2020 12:00",Southampton,Tottenham,3.05,3.35,2.2,1.83,1.72,Mais de2.5,1.26,2.98,Mais de1.5,3.05,1.25,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.60,1.25,1.32,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:37"
82,1599608262-106,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Liverpool",https://www.betano.pt/odds/chelsea-liverpool/6283412/,Premier League,"Domingo, 20 Setembro 2020 16:30",Chelsea,Liverpool,3.1,3.35,2.18,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.37,1.42,Mais de3.5,1.45,2.25,Ambas Equipas Marcam (Sim/Não),1.61,1.25,1.32,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:37"
83,1599608086-88,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Sporting CP
              
                Gil Vicente FC",https://www.betano.pt/odds/sporting-cp-gil-vicente-fc/6361748/,Primeira Liga,"Sábado, 19 Setembro 2020 18:30",Sporting CP,Gil Vicente FC,1.42,4.4,6.85,1.75,1.8,Mais de2.5,1.22,3.2,Mais de1.5,2.86,1.28,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.07,1.14,2.68,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:33"
84,1599607865-65,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                FK Khimki",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-fk-khimki/6232021/,Premier Liga,"Sábado, 12 Setembro 2020 14:30",Ural Sverdlovskaya Oblast,FK Khimki,2.3,3.15,3.05,2.2,1.42,Mais de2.5,1.38,2.3,Mais de1.5,3.95,1.1,Mais de3.5,1.91,1.57,Ambas Equipas Marcam (Sim/Não),1.32,1.27,1.55,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:29"
85,1599607572-35,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"FC Lorient
              
                RC Lens",https://www.betano.pt/odds/fc-lorient-rc-lens/6374129/,Ligue 1,"Domingo, 13 Setembro 2020 14:00",FC Lorient,RC Lens,2.1,3.2,3.5,2.05,1.5,Mais de2.5,1.33,2.5,Mais de1.5,3.6,1.15,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),1.26,1.26,1.67,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:23"
86,1599607722-51,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Birmingham
              
                Brentford FC",https://www.betano.pt/odds/birmingham-brentford-fc/6292083/,Championship,"Sábado, 12 Setembro 2020 12:30",Birmingham,Brentford FC,4.1,3.4,1.85,1.8,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.98,1.23,Mais de3.5,1.7,1.78,Ambas Equipas Marcam (Sim/Não),1.85,1.22,1.20,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:26"
87,1599607687-47,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Bristol City
              
                Coventry City",https://www.betano.pt/odds/bristol-city-coventry-city/6292085/,Championship,"Sábado, 12 Setembro 2020 15:00",Bristol City,Coventry City,2.12,3.25,3.35,1.83,1.65,Mais de2.5,1.26,2.8,Mais de1.5,3.05,1.22,Mais de3.5,1.65,1.83,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.65,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:26"
88,1599608173-97,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Juventus
              
                Sampdoria",https://www.betano.pt/odds/juventus-sampdoria/6400670/,Série A,"Domingo, 20 Setembro 2020 19:45",Juventus,Sampdoria,1.27,5.65,8.5,2.05,1.55,Mais de3.5,1.1,4.55,Mais de1.5,1.42,2.37,Mais de2.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.03,1.12,3.45,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:35"
89,1599607705-49,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Barnsley FC
              
                Luton Town",https://www.betano.pt/odds/barnsley-fc-luton-town/6292082/,Championship,"Sábado, 12 Setembro 2020 15:00",Barnsley FC,Luton Town,2.1,3.3,3.3,1.8,1.67,Mais de2.5,1.24,2.9,Mais de1.5,2.94,1.23,Mais de3.5,1.63,1.87,Ambas Equipas Marcam (Sim/Não),1.28,1.24,1.65,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:26"
90,1599608235-103,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Wolverhampton
              
                Manchester City",https://www.betano.pt/odds/wolverhampton-manchester-city/6283450/,Premier League,"Segunda-feira, 21 Setembro 2020 20:15",Wolverhampton,Manchester City,5.8,4.35,1.47,1.55,2.05,Mais de2.5,1.15,3.85,Mais de1.5,2.37,1.42,Mais de3.5,1.65,1.9,Ambas Equipas Marcam (Sim/Não),2.45,1.15,1.10,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:37"
91,1599607961-75,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Getafe
              
                CA Osasuna",https://www.betano.pt/odds/getafe-ca-osasuna/6444105/,LaLiga,"Sexta-feira, 18 Setembro 2020 20:00",Getafe,CA Osasuna,1.95,3.2,3.95,2.33,1.42,Mais de2.5,1.42,2.35,Mais de1.5,4.25,1.12,Mais de3.5,2.05,1.55,Ambas Equipas Marcam (Sim/Não),1.21,1.28,1.75,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:31"
92,1599608182-98,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sassuolo
              
                Cagliari",https://www.betano.pt/odds/sassuolo-cagliari/6400675/,Série A,"Domingo, 20 Setembro 2020 17:00",Sassuolo,Cagliari,1.95,3.7,3.35,1.47,2.2,Mais de2.5,1.14,4.0,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.33,Ambas Equipas Marcam (Sim/Não),1.28,1.21,1.75,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:35"
93,1599607811-59,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rostov
              
                Lokomotiv Moscovo",https://www.betano.pt/odds/rostov-lokomotiv-moscovo/6232013/,Premier Liga,"Segunda-feira, 14 Setembro 2020 18:30",Rostov,Lokomotiv Moscovo,2.45,3.05,2.94,2.0,1.53,Mais de2.5,1.31,2.52,Mais de1.5,3.35,1.16,Mais de3.5,1.72,1.72,Ambas Equipas Marcam (Sim/Não),1.35,1.28,1.50,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:29"
94,1599607394-16,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Colónia
              
                Hoffenheim",https://www.betano.pt/odds/colonia-hoffenheim/6170601/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Colónia,Hoffenheim,2.5,3.5,2.54,1.5,2.15,Mais de2.5,1.14,3.9,Mais de1.5,2.25,1.45,Mais de3.5,1.42,2.35,Ambas Equipas Marcam (Sim/Não),1.45,1.23,1.47,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:20"
95,1599608307-111,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leeds United
              
                Fulham",https://www.betano.pt/odds/leeds-united-fulham/6283414/,Premier League,"Sábado, 19 Setembro 2020 15:00",Leeds United,Fulham,1.75,3.5,4.4,1.88,1.67,Mais de2.5,1.28,2.86,Mais de1.5,3.2,1.22,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.17,1.23,1.95,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:37"
96,1599608024-82,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Granada CF
              
                Athletic Bilbao",https://www.betano.pt/odds/granada-cf-athletic-bilbao/6384931/,LaLiga,"Sexta-feira, 11 Setembro 2020 20:00",Granada CF,Athletic Bilbao,2.7,3.0,2.65,1.42,2.33,Mais de1.5,2.33,1.42,Mais de2.5,4.25,1.12,Mais de3.5,1.95,1.63,Ambas Equipas Marcam (Sim/Não),1.42,1.31,1.40,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:31"
97,1599608289-109,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Arsenal
              
                West Ham",https://www.betano.pt/odds/arsenal-west-ham/6283410/,Premier League,"Sábado, 19 Setembro 2020 20:00",Arsenal,West Ham,1.53,4.05,5.5,1.53,2.1,Mais de2.5,1.15,3.8,Mais de1.5,2.3,1.44,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.11,1.17,2.33,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:37"
98,1599607376-14,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Werder Bremen
              
                Hertha Berlin",https://www.betano.pt/odds/werder-bremen-hertha-berlin/6170719/,Bundesliga,"Sábado, 19 Setembro 2020 14:30",Werder Bremen,Hertha Berlin,2.66,3.4,2.45,1.65,1.91,Mais de2.5,1.2,3.4,Mais de1.5,2.56,1.35,Mais de3.5,1.5,2.14,Ambas Equipas Marcam (Sim/Não),1.47,1.25,1.42,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:20"
99,1599607997-79,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Valladolid
              
                Real Sociedad",https://www.betano.pt/odds/real-valladolid-real-sociedad/6384932/,LaLiga,"Domingo, 13 Setembro 2020 15:00",Real Valladolid,Real Sociedad,2.84,3.15,2.45,2.05,1.55,Mais de2.5,1.35,2.6,Mais de1.5,3.65,1.17,Mais de3.5,1.8,1.75,Ambas Equipas Marcam (Sim/Não),1.47,1.28,1.38,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:31"
100,1599607874-66,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                FC Ufa",https://www.betano.pt/odds/tambov-fc-ufa/6232017/,Premier Liga,"Sábado, 12 Setembro 2020 11:45",Tambov,FC Ufa,3.1,2.78,2.5,1.47,2.1,Mais de1.5,2.45,1.33,Mais de2.5,4.4,1.07,Mais de3.5,2.0,1.53,Ambas Equipas Marcam (Sim/Não),1.47,1.33,1.32,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:29"
101,1599607890-68,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Quarta-feira, 9 Setembro 2020 00:31"
102,1599608077-87,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"FC Porto
              
                SC Braga",https://www.betano.pt/odds/fc-porto-sc-braga/6361743/,Primeira Liga,"Sábado, 19 Setembro 2020 21:00",FC Porto,SC Braga,1.63,3.7,5.15,1.65,1.91,Mais de2.5,1.2,3.4,Mais de1.5,2.58,1.35,Mais de3.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),1.13,1.2,2.15,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:33"
103,1599607305-6,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayer Leverkusen
              
                RB Leipzig",https://www.betano.pt/odds/bayer-leverkusen-rb-leipzig/6172671/,Bundesliga,"Sábado, 26 Setembro 2020 14:30",Bayer Leverkusen,RB Leipzig,2.68,3.45,2.4,1.5,2.15,Mais de2.5,1.14,3.9,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.50,1.24,1.42,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:20"
104,1599608209-101,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Hellas Verona
              
                AS Roma",https://www.betano.pt/odds/hellas-verona-as-roma/6400678/,Série A,"Sábado, 19 Setembro 2020 19:45",Hellas Verona,AS Roma,3.6,3.45,1.95,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.84,1.28,Mais de3.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.75,1.24,1.24,1X,12.0,2X,"Quarta-feira, 9 Setembro 2020 00:35"
