,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
130,1601641075-157,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leicester
              
                West Ham",https://www.betano.pt/odds/leicester-west-ham/6458222/,Premier League,"Domingo, 4 Outubro 2020 12:00",Leicester,West Ham,1.65,3.9,4.55,1.55,2.05,Mais de2.5,1.16,3.75,Mais de1.5,2.4,1.4,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.16,1.18,2.1,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:15",
131,1601640871-132,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Inter de Milão
              
                AC Milão",https://www.betano.pt/odds/inter-de-milao-ac-milao/6650712/,Série A,"Sábado, 17 Outubro 2020 17:00",Inter de Milão,AC Milão,2.05,3.55,3.2,1.63,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.52,1.36,Mais de3.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),1.30,1.22,1.7,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:13",
132,1601640172-48,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Stade Reims",https://www.betano.pt/odds/rennes-stade-reims/6422094/,Ligue 1,"Domingo, 4 Outubro 2020 16:00",Rennes,Stade Reims,1.63,3.6,5.35,2.00,1.55,Mais de2.5,1.31,2.6,Mais de1.5,3.4,1.17,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.11,1.21,2.14,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:01",
133,1601639821-5,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Feyenoord
              
                Sparta Rotterdam",https://www.betano.pt/odds/feyenoord-sparta-rotterdam/6547881/,Eredivisie,"Domingo, 18 Outubro 2020 11:15",Feyenoord,Sparta Rotterdam,1.22,6.3,10.0,-,2.92,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 12:56",
134,1601640331-68,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Derby County
              
                Watford",https://www.betano.pt/odds/derby-county-watford/6539936/,Championship,"Sexta-feira, 16 Outubro 2020 19:45",Derby County,Watford,3.15,3.25,2.2,1.53,1.26,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 13:03",
135,1601640770-120,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Tondela
              
                SC Braga",https://www.betano.pt/odds/cd-tondela-sc-braga/6568908/,Primeira Liga,"Sábado, 3 Outubro 2020 21:00",CD Tondela,SC Braga,6.0,3.85,1.53,1.80,1.67,Mais de2.5,1.24,2.9,Mais de1.5,2.94,1.23,Mais de3.5,1.83,1.65,Ambas Equipas Marcam (Sim/Não),2.35,1.18,1.09,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:10",
136,1601640942-141,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Sassuolo
              
                FC Crotone",https://www.betano.pt/odds/sassuolo-fc-crotone/6595026/,Série A,"Sábado, 3 Outubro 2020 14:00",Sassuolo,FC Crotone,1.42,4.65,6.4,1.50,2.15,Mais de2.5,1.14,4.0,Mais de1.5,2.25,1.45,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.08,1.13,2.68,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:13",
137,1601639791-1,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                FC Utrecht",https://www.betano.pt/odds/fc-groningen-fc-utrecht/6549970/,Eredivisie,"Domingo, 18 Outubro 2020 15:45",FC Groningen,FC Utrecht,3.05,3.35,2.2,1.50,1.28,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 12:56",
138,1601640455-83,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Hamilton Academical",https://www.betano.pt/odds/hibernian-fc-hamilton-academical/6403491/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Hibernian FC,Hamilton Academical,1.5,4.2,5.9,1.61,1.90,Mais de2.5,1.17,3.4,Mais de1.5,2.54,1.32,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.10,1.15,2.45,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:07",
139,1601640926-139,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Atalanta
              
                Cagliari",https://www.betano.pt/odds/atalanta-cagliari/6595029/,Série A,"Domingo, 4 Outubro 2020 11:30",Atalanta,Cagliari,1.24,5.8,10.0,1.80,1.75,Mais de3.5,1.07,5.1,Mais de1.5,1.31,2.72,Mais de2.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),1.03,1.11,3.65,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:13",
140,1601639923-18,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Utrecht
              
                SC Heerenveen",https://www.betano.pt/odds/fc-utrecht-sc-heerenveen/6403096/,Eredivisie,"Sexta-feira, 2 Outubro 2020 19:00",FC Utrecht,SC Heerenveen,1.65,4.15,4.25,1.95,1.57,Mais de3.5,1.08,4.4,Mais de1.5,1.36,2.4,Mais de2.5,1.4,2.3,Ambas Equipas Marcam (Sim/Não),1.18,1.15,2.1,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 12:56",
141,1601640526-91,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                Arsenal Tula",https://www.betano.pt/odds/tambov-arsenal-tula/6411716/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Tambov,Arsenal Tula,3.05,3.05,2.35,2.10,1.47,Mais de2.5,1.35,2.37,Mais de1.5,3.65,1.13,Mais de3.5,1.8,1.65,Ambas Equipas Marcam (Sim/Não),1.53,1.28,1.32,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:07",
142,1601640148-45,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Nimes
              
                PSG",https://www.betano.pt/odds/nimes-psg/6551750/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Nimes,PSG,11.5,6.65,1.19,3.00,-,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 13:01",
143,1601640265-59,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Coventry City",https://www.betano.pt/odds/brentford-fc-coventry-city/6539932/,Championship,"Sábado, 17 Outubro 2020 15:00",Brentford FC,Coventry City,1.6,3.8,5.25,1.09,2.05,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 13:03",
144,1601639883-13,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"FC Groningen
              
                Ajax",https://www.betano.pt/odds/fc-groningen-ajax/6418630/,Eredivisie,"Domingo, 4 Outubro 2020 11:15",FC Groningen,Ajax,6.4,4.75,1.4,2.00,1.53,Mais de3.5,1.09,4.3,Mais de1.5,1.38,2.35,Mais de2.5,1.55,2.0,Ambas Equipas Marcam (Sim/Não),2.74,1.11,1.08,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 12:56",
145,1601640502-88,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Rubin Kazan
              
                FC Akhmat Grozny",https://www.betano.pt/odds/rubin-kazan-fc-akhmat-grozny/6419925/,Premier Liga,"Domingo, 4 Outubro 2020 14:30",Rubin Kazan,FC Akhmat Grozny,2.05,3.1,3.7,1.91,1.57,Mais de2.5,1.28,2.62,Mais de1.5,3.2,1.18,Mais de3.5,1.7,1.75,Ambas Equipas Marcam (Sim/Não),1.23,1.27,1.7,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:07",
146,1601640302-64,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Wycombe
              
                Millwall FC",https://www.betano.pt/odds/wycombe-millwall-fc/6539926/,Championship,"Sábado, 17 Outubro 2020 15:00",Wycombe,Millwall FC,4.7,3.4,1.75,1.87,1.12,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 13:03",
147,1601639866-11,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Willem II Tilburg
              
                Feyenoord",https://www.betano.pt/odds/willem-ii-tilburg-feyenoord/6419535/,Eredivisie,"Domingo, 4 Outubro 2020 13:30",Willem II Tilburg,Feyenoord,3.8,3.9,1.78,1.47,2.13,Mais de2.5,1.12,3.9,Mais de1.5,2.2,1.44,Mais de3.5,1.47,2.15,Ambas Equipas Marcam (Sim/Não),1.91,1.17,1.22,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 12:56",
148,1601639962-22,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Bayern Munique",https://www.betano.pt/odds/arminia-bielefeld-bayern-munique/6632982/,Bundesliga,"Sábado, 17 Outubro 2020 17:30",Arminia Bielefeld,Bayern Munique,11.0,6.4,1.2,1.70,1.85,Mais de3.5,1.05,5.55,Mais de1.5,1.27,2.94,Mais de2.5,1.63,1.95,Ambas Equipas Marcam (Sim/Não),4.05,1.1,1.02,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 12:58",
149,1601640557-95,https://www.betano.pt/sport/futebol/liga-dos-campeoes/liga-dos-campeoes-jogos/182748r/,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 13:09",
150,1601639954-21,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                Wolfsburgo",https://www.betano.pt/odds/borussia-monchengladbach-wolfsburgo/6632983/,Bundesliga,"Sábado, 17 Outubro 2020 19:30",Borussia Mönchengladbach,Wolfsburgo,2.1,3.45,3.2,1.57,2.02,Mais de2.5,1.17,3.6,Mais de1.5,2.4,1.4,Mais de3.5,1.5,2.19,Ambas Equipas Marcam (Sim/Não),1.30,1.23,1.67,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 12:58",
151,1601640588-98,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Cádiz CF
              
                Granada CF",https://www.betano.pt/odds/cadiz-cf-granada-cf/6641042/,LaLiga,"Domingo, 4 Outubro 2020 17:30",Cádiz CF,Granada CF,2.92,2.86,2.58,1.47,2.20,Mais de1.5,2.4,1.4,Mais de2.5,4.5,1.1,Mais de3.5,2.0,1.6,Ambas Equipas Marcam (Sim/Não),1.45,1.33,1.35,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:09",
152,1601640793-123,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"Vitória Guimarães
              
                FC Paços Ferreira",https://www.betano.pt/odds/vitoria-guimaraes-fc-pacos-ferreira/6568904/,Primeira Liga,"Sexta-feira, 2 Outubro 2020 21:15",Vitória Guimarães,FC Paços Ferreira,1.7,3.45,5.0,2.05,1.50,Mais de2.5,1.33,2.5,Mais de1.5,3.6,1.15,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.13,1.22,2.05,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:10",
153,1601641020-150,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Arsenal",https://www.betano.pt/odds/manchester-city-arsenal/6458216/,Premier League,"Sábado, 17 Outubro 2020 16:00",Manchester City,Arsenal,1.38,4.5,7.3,1.91,1.65,Mais de3.5,1.09,4.65,Mais de1.5,1.36,2.5,Mais de2.5,1.5,2.13,Ambas Equipas Marcam (Sim/Não),1.06,1.14,2.78,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:15",
154,1601640090-37,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Stade Reims
              
                FC Lorient",https://www.betano.pt/odds/stade-reims-fc-lorient/6551760/,Ligue 1,"Domingo, 18 Outubro 2020 19:00",Stade Reims,FC Lorient,2.11,3.25,3.35,1.23,1.57,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 13:01",
155,1601639843-8,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Willem II Tilburg
              
                FC Twente Enschede",https://www.betano.pt/odds/willem-ii-tilburg-fc-twente-enschede/6542328/,Eredivisie,"Sábado, 17 Outubro 2020 19:00",Willem II Tilburg,FC Twente Enschede,1.91,3.6,3.6,1.21,1.70,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 12:56",
156,1601640416-79,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Norwich City
              
                Derby County",https://www.betano.pt/odds/norwich-city-derby-county/6411301/,Championship,"Sábado, 3 Outubro 2020 12:30",Norwich City,Derby County,1.65,3.8,4.75,1.60,1.90,Mais de2.5,1.18,3.3,Mais de1.5,2.5,1.33,Mais de3.5,1.6,1.91,Ambas Equipas Marcam (Sim/Não),1.15,1.19,2.11,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:03",
157,1601640235-56,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"PSG
              
                Angers",https://www.betano.pt/odds/psg-angers/6422096/,Ligue 1,"Sexta-feira, 2 Outubro 2020 20:00",PSG,Angers,1.08,9.75,21.0,2.05,1.50,Mais de4.5,1.02,6.05,Mais de1.5,1.16,3.5,Mais de2.5,1.87,1.63,Ambas Equipas Marcam (Sim/Não),-,1.03,6.6,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:01",
158,1601639813-4,https://www.betano.pt/sport/futebol/holanda/eredivisie/17067r/,"Den Haag
              
                Vitesse",https://www.betano.pt/odds/den-haag-vitesse/6548891/,Eredivisie,"Domingo, 18 Outubro 2020 13:30",Den Haag,Vitesse,3.6,3.6,1.91,1.70,1.21,1X,,,,,,,,,,,,,,,,"Sexta-feira, 2 Outubro 2020 12:56",
159,1601640652-106,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Valladolid
              
                Eibar",https://www.betano.pt/odds/real-valladolid-eibar/6641033/,LaLiga,"Sábado, 3 Outubro 2020 12:00",Real Valladolid,Eibar,2.33,2.98,3.2,2.25,1.45,Mais de2.5,1.42,2.35,Mais de1.5,4.1,1.13,Mais de3.5,1.91,1.65,Ambas Equipas Marcam (Sim/Não),1.30,1.31,1.53,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:09",
160,1601640572-96,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Real Madrid",https://www.betano.pt/odds/barcelona-real-madrid/6385298/,LaLiga,"Domingo, 25 Outubro 2020 20:00",Barcelona,Real Madrid,2.25,3.65,2.76,2.16,1.50,Mais de3.5,1.12,4.15,Mais de1.5,1.45,2.25,Mais de2.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),1.38,1.21,1.57,1X,12.0,2X,"Sexta-feira, 2 Outubro 2020 13:09",
