,web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,HomeTeam,AwayTeam,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,Tag25,ODD_15+,ODD_15-,Tag15,ODD_35+,ODD_35-,Tag35,ODD_BthScore_Yes,ODD_BthScore_No,TagBS,ODD_1X,ODD_12,ODD_X2,Tag1X,Tag12,TagX2,Current_Date,SOdds
107,1601297901-29,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Rennes
              
                Stade Reims",https://www.betano.pt/odds/rennes-stade-reims/6422094/,Ligue 1,"Domingo, 4 Outubro 2020 16:00",Rennes,Stade Reims,1.67,3.4,5.3,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.91,1.6,Ambas Equipas Marcam (Sim/Não),1.12,1.23,2.05,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:57",
108,1601297749-13,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Arminia Bielefeld
              
                Bayern Munique",https://www.betano.pt/odds/arminia-bielefeld-bayern-munique/6632982/,Bundesliga,"Sábado, 17 Outubro 2020 17:30",Arminia Bielefeld,Bayern Munique,11.0,6.3,1.21,1.65,1.91,Mais de3.5,1.05,5.75,Mais de1.5,1.25,3.05,Mais de2.5,1.57,2.04,Ambas Equipas Marcam (Sim/Não),3.95,1.1,1.03,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:55",
109,1601298312-73,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Tambov
              
                Arsenal Tula",https://www.betano.pt/odds/tambov-arsenal-tula/6411716/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Tambov,Arsenal Tula,3.2,3.1,2.25,2.13,1.45,Mais de2.5,1.36,2.35,Mais de1.5,3.75,1.12,Mais de3.5,1.83,1.63,Ambas Equipas Marcam (Sim/Não),1.57,1.28,1.3,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:04",
110,1601298483-91,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Sevilha
              
                Levante",https://www.betano.pt/odds/sevilha-levante/6567512/,LaLiga,"Quinta-feira, 1 Outubro 2020 18:00",Sevilha,Levante,1.5,4.2,5.9,1.63,1.95,Mais de2.5,1.18,3.55,Mais de1.5,2.52,1.36,Mais de3.5,1.72,1.83,Ambas Equipas Marcam (Sim/Não),1.09,1.16,2.45,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:05",
111,1601298170-59,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Luton Town
              
                Wycombe",https://www.betano.pt/odds/luton-town-wycombe/6411295/,Championship,"Sábado, 3 Outubro 2020 15:00",Luton Town,Wycombe,1.75,3.5,4.4,1.8,1.67,Mais de2.5,1.25,2.86,Mais de1.5,2.96,1.23,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.17,1.21,1.95,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:59",
112,1601298437-86,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Elche CF
              
                Huesca",https://www.betano.pt/odds/elche-cf-huesca/6641036/,LaLiga,"Sábado, 3 Outubro 2020 17:30",Elche CF,Huesca,3.1,2.96,2.37,2.14,1.5,Mais de2.5,1.36,2.5,Mais de1.5,3.75,1.16,Mais de3.5,1.83,1.72,Ambas Equipas Marcam (Sim/Não),1.50,1.32,1.32,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:05",
113,1601297740-12,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Borussia Mönchengladbach
              
                Wolfsburgo",https://www.betano.pt/odds/borussia-monchengladbach-wolfsburgo/6632983/,Bundesliga,"Sábado, 17 Outubro 2020 19:30",Borussia Mönchengladbach,Wolfsburgo,2.1,3.4,3.25,1.57,2.02,Mais de2.5,1.17,3.6,Mais de1.5,2.4,1.4,Mais de3.5,1.47,2.2,Ambas Equipas Marcam (Sim/Não),1.30,1.24,1.67,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:55",
114,1601298134-55,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Rotherham
              
                Huddersfield",https://www.betano.pt/odds/rotherham-huddersfield/6411310/,Championship,"Sábado, 3 Outubro 2020 15:00",Rotherham,Huddersfield,2.37,3.1,3.0,2.05,1.5,Mais de2.5,1.35,2.45,Mais de1.5,3.55,1.15,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.33,1.28,1.53,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:59",
115,1601298428-85,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Valência
              
                Bétis",https://www.betano.pt/odds/valencia-betis/6641037/,LaLiga,"Sábado, 3 Outubro 2020 20:00",Valência,Bétis,3.05,2.94,2.45,2.05,1.55,Mais de2.5,1.33,2.62,Mais de1.5,3.55,1.18,Mais de3.5,1.75,1.8,Ambas Equipas Marcam (Sim/Não),1.50,1.32,1.33,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:05",
116,1601298233-65,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Hibernian FC
              
                Hamilton Academical",https://www.betano.pt/odds/hibernian-fc-hamilton-academical/6403491/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Hibernian FC,Hamilton Academical,1.38,4.45,7.95,1.6,1.91,Mais de2.5,1.17,3.4,Mais de1.5,2.45,1.35,Mais de3.5,1.8,1.67,Ambas Equipas Marcam (Sim/Não),1.04,1.13,2.86,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:03",
117,1601298242-66,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"Dundee United
              
                Livingston FC",https://www.betano.pt/odds/dundee-united-livingston-fc/6403489/,Premiership,"Sexta-feira, 2 Outubro 2020 19:45",Dundee United,Livingston FC,2.4,3.25,2.8,2.02,1.53,Mais de2.5,1.31,2.58,Mais de1.5,3.5,1.16,Mais de3.5,1.78,1.7,Ambas Equipas Marcam (Sim/Não),1.38,1.25,1.5,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:03",
118,1601297946-34,https://www.betano.pt/sport/futebol/franca/ligue-1/215r/,"Montpellier
              
                Nimes",https://www.betano.pt/odds/montpellier-nimes/6422092/,Ligue 1,"Domingo, 4 Outubro 2020 12:00",Montpellier,Nimes,1.7,3.65,4.7,1.75,1.72,Mais de2.5,1.23,2.96,Mais de1.5,2.86,1.25,Mais de3.5,1.72,1.75,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.05,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:57",
119,1601298572-100,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"SL Benfica
              
                SC Farense",https://www.betano.pt/odds/sl-benfica-sc-farense/6568911/,Primeira Liga,"Domingo, 4 Outubro 2020 18:30",SL Benfica,SC Farense,1.19,5.7,15.5,1.5,2.05,Mais de2.5,1.13,3.75,Mais de1.5,2.25,1.42,Mais de3.5,2.15,1.47,Ambas Equipas Marcam (Sim/Não),-,1.09,4.15,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:09",
120,1601298446-87,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Real Sociedad
              
                Getafe",https://www.betano.pt/odds/real-sociedad-getafe/6641035/,LaLiga,"Sábado, 3 Outubro 2020 17:30",Real Sociedad,Getafe,2.17,3.0,3.5,2.19,1.5,Mais de2.5,1.4,2.4,Mais de1.5,3.9,1.14,Mais de3.5,1.88,1.67,Ambas Equipas Marcam (Sim/Não),1.25,1.31,1.61,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:05",
121,1601298801-116,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Génova
              
                Torino",https://www.betano.pt/odds/genova-torino/6595027/,Série A,"Sábado, 3 Outubro 2020 17:00",Génova,Torino,2.45,3.2,2.78,1.78,1.75,Mais de2.5,1.24,3.1,Mais de1.5,2.86,1.28,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),1.38,1.27,1.47,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:10",
122,1601297803-19,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Bayern Munique
              
                Hertha Berlin",https://www.betano.pt/odds/bayern-munique-hertha-berlin/6562368/,Bundesliga,"Domingo, 4 Outubro 2020 17:00",Bayern Munique,Hertha Berlin,1.14,7.95,13.0,1.53,2.1,Mais de3.5,1.03,6.4,Mais de1.5,1.19,3.45,Mais de2.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.02,1.06,4.95,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:55",
123,1601299095-140,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Chelsea
              
                Crystal Palace FC",https://www.betano.pt/odds/chelsea-crystal-palace-fc/6458174/,Premier League,"Sábado, 3 Outubro 2020 12:30",Chelsea,Crystal Palace FC,1.4,4.55,6.8,1.5,2.13,Mais de2.5,1.14,3.9,Mais de1.5,2.3,1.44,Mais de3.5,1.67,1.87,Ambas Equipas Marcam (Sim/Não),1.07,1.14,2.72,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:14",
124,1601297767-15,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"Mainz 05
              
                Bayer Leverkusen",https://www.betano.pt/odds/mainz-05-bayer-leverkusen/6632980/,Bundesliga,"Sábado, 17 Outubro 2020 14:30",Mainz 05,Bayer Leverkusen,4.55,3.9,1.65,1.95,1.63,Mais de3.5,1.1,4.55,Mais de1.5,1.38,2.45,Mais de2.5,1.4,2.4,Ambas Equipas Marcam (Sim/Não),2.10,1.18,1.16,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:55",
125,1601298321-74,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"Ural Sverdlovskaya Oblast
              
                CSKA Moscovo",https://www.betano.pt/odds/ural-sverdlovskaya-oblast-cska-moscovo/6411715/,Premier Liga,"Sábado, 3 Outubro 2020 14:30",Ural Sverdlovskaya Oblast,CSKA Moscovo,5.3,3.65,1.61,1.83,1.63,Mais de2.5,1.25,2.78,Mais de1.5,3.0,1.21,Mais de3.5,1.8,1.65,Ambas Equipas Marcam (Sim/Não),2.15,1.2,1.12,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:04",
126,1601298791-115,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Udinese
              
                AS Roma",https://www.betano.pt/odds/udinese-as-roma/6595028/,Série A,"Sábado, 3 Outubro 2020 19:45",Udinese,AS Roma,4.35,3.7,1.72,1.63,1.95,Mais de2.5,1.18,3.5,Mais de1.5,2.54,1.36,Mais de3.5,1.6,2.0,Ambas Equipas Marcam (Sim/Não),2.00,1.21,1.18,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:10",
127,1601298215-63,https://www.betano.pt/sport/futebol/escocia/premiership/1647r/,"FC St Johnstone
              
                Celtic",https://www.betano.pt/odds/fc-st-johnstone-celtic/6403494/,Premiership,"Domingo, 4 Outubro 2020 12:00",FC St Johnstone,Celtic,9.5,5.2,1.28,1.55,2.0,Mais de2.5,1.15,3.55,Mais de1.5,2.4,1.36,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),3.35,1.13,1.03,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:03",
128,1601297875-27,https://www.betano.pt/sport/futebol/alemanha/bundesliga/216r/,"1. FC Union Berlin
              
                Mainz 05",https://www.betano.pt/odds/1-fc-union-berlin-mainz-05/6562361/,Bundesliga,"Sexta-feira, 2 Outubro 2020 19:30",1. FC Union Berlin,Mainz 05,2.25,3.3,3.0,1.75,1.8,Mais de2.5,1.23,3.15,Mais de1.5,2.8,1.3,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),1.33,1.25,1.57,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:55",
129,1601298917-128,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Manchester City
              
                Arsenal",https://www.betano.pt/odds/manchester-city-arsenal/6458216/,Premier League,"Sábado, 17 Outubro 2020 16:00",Manchester City,Arsenal,1.38,4.55,7.25,1.91,1.65,Mais de3.5,1.09,4.7,Mais de1.5,1.36,2.52,Mais de2.5,1.53,2.12,Ambas Equipas Marcam (Sim/Não),1.06,1.14,2.78,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:14",
130,1601298099-51,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Preston",https://www.betano.pt/odds/brentford-fc-preston/6411330/,Championship,"Domingo, 4 Outubro 2020 14:00",Brentford FC,Preston,1.67,3.65,4.75,1.72,1.75,Mais de2.5,1.22,3.05,Mais de1.5,2.76,1.27,Mais de3.5,1.67,1.8,Ambas Equipas Marcam (Sim/Não),1.15,1.2,2.05,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 13:59",
131,1601298669-110,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Juventus
              
                Nápoles",https://www.betano.pt/odds/juventus-napoles/6595034/,Série A,"Domingo, 4 Outubro 2020 19:45",Juventus,Nápoles,2.05,3.25,3.5,1.85,1.7,Mais de2.5,1.27,2.92,Mais de1.5,3.05,1.25,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.25,1.27,1.67,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:10",
132,1601298616-105,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Santa Clara
              
                Gil Vicente FC",https://www.betano.pt/odds/cd-santa-clara-gil-vicente-fc/6568905/,Primeira Liga,"Sábado, 3 Outubro 2020 16:00",CD Santa Clara,Gil Vicente FC,2.02,3.25,3.6,2.25,1.42,Mais de2.5,1.38,2.33,Mais de1.5,4.0,1.11,Mais de3.5,1.95,1.57,Ambas Equipas Marcam (Sim/Não),1.25,1.25,1.7,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:09",
133,1601299112-142,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Fulham
              
                Aston Villa",https://www.betano.pt/odds/fulham-aston-villa/6397061/,Premier League,"Segunda-feira, 28 Setembro 2020 17:45",Fulham,Aston Villa,2.98,3.3,2.4,1.91,1.7,Mais de2.5,1.28,2.86,Mais de1.5,3.15,1.23,Mais de3.5,1.67,1.88,Ambas Equipas Marcam (Sim/Não),1.50,1.27,1.36,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:14",
134,1601298373-79,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Barcelona
              
                Real Madrid",https://www.betano.pt/odds/barcelona-real-madrid/6385298/,LaLiga,"Domingo, 25 Outubro 2020 20:00",Barcelona,Real Madrid,2.35,3.6,2.65,1.47,2.2,Mais de2.5,1.13,4.05,Mais de1.5,2.2,1.47,Mais de3.5,1.42,2.37,Ambas Equipas Marcam (Sim/Não),1.42,1.22,1.53,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:05",
135,1601298837-120,https://www.betano.pt/sport/futebol/italia/serie-a/1635/,"Benevento Calcio
              
                Inter de Milão",https://www.betano.pt/odds/benevento-calcio-inter-de-milao/6551987/,Série A,"Quarta-feira, 30 Setembro 2020 17:00",Benevento Calcio,Inter de Milão,6.85,4.9,1.38,2.14,1.5,Mais de3.5,1.11,4.33,Mais de1.5,1.45,2.25,Mais de2.5,1.65,1.91,Ambas Equipas Marcam (Sim/Não),2.86,1.11,1.07,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:10",
136,1601298589-102,https://www.betano.pt/sport/futebol/portugal/primeira-liga/17083/,"CD Nacional Madeira
              
                Belenenses SAD",https://www.betano.pt/odds/cd-nacional-madeira-belenenses-sad/6568907/,Primeira Liga,"Domingo, 4 Outubro 2020 15:30",CD Nacional Madeira,Belenenses SAD,2.4,3.1,2.92,2.02,1.53,Mais de2.5,1.32,2.54,Mais de1.5,3.45,1.16,Mais de3.5,1.75,1.72,Ambas Equipas Marcam (Sim/Não),1.36,1.27,1.5,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:09",
137,1601298908-127,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Everton
              
                Liverpool",https://www.betano.pt/odds/everton-liverpool/6458217/,Premier League,"Sábado, 17 Outubro 2020 16:00",Everton,Liverpool,4.85,3.65,1.67,1.57,2.02,Mais de2.5,1.17,3.65,Mais de1.5,2.4,1.4,Mais de3.5,1.57,2.02,Ambas Equipas Marcam (Sim/Não),2.05,1.21,1.14,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:14",
138,1601298391-81,https://www.betano.pt/sport/futebol/espanha/laliga/5/,"Cádiz CF
              
                Granada CF",https://www.betano.pt/odds/cadiz-cf-granada-cf/6641042/,LaLiga,"Domingo, 4 Outubro 2020 17:30",Cádiz CF,Granada CF,2.78,2.72,2.84,1.47,2.2,Mais de1.5,2.45,1.38,Mais de2.5,4.45,1.1,Mais de3.5,1.95,1.61,Ambas Equipas Marcam (Sim/Não),1.38,1.36,1.38,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:05",
139,1601298277-69,https://www.betano.pt/sport/futebol/russia/premier-liga/17098r/,"PFC Sochi
              
                Rostov",https://www.betano.pt/odds/pfc-sochi-rostov/6419926/,Premier Liga,"Domingo, 4 Outubro 2020 14:30",PFC Sochi,Rostov,2.62,3.1,2.67,2.05,1.5,Mais de2.5,1.33,2.45,Mais de1.5,3.55,1.14,Mais de3.5,1.78,1.67,Ambas Equipas Marcam (Sim/Não),1.42,1.27,1.44,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:04",
140,1601298944-131,https://www.betano.pt/sport/futebol/inglaterra/premier-league/1/,"Leeds United
              
                Wolverhampton",https://www.betano.pt/odds/leeds-united-wolverhampton/6493467/,Premier League,"Sábado, 17 Outubro 2020 15:00",Leeds United,Wolverhampton,2.76,3.25,2.45,2.02,1.57,Mais de2.5,1.32,2.68,Mais de1.5,3.55,1.18,Mais de3.5,1.78,1.75,Ambas Equipas Marcam (Sim/Não),1.47,1.27,1.4,1X,12.0,2X,"Segunda-feira, 28 Setembro 2020 14:14",
141,1601298006-40,https://www.betano.pt/sport/futebol/inglaterra/championship/2r/,"Brentford FC
              
                Coventry City",https://www.betano.pt/odds/brentford-fc-coventry-city/6539932/,Championship,"Sábado, 17 Outubro 2020 15:00",Brentford FC,Coventry City,1.6,3.8,5.25,1.09,2.05,1X,,,,,,,,,,,,,,,,"Segunda-feira, 28 Setembro 2020 13:59",
