League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,Scrape_Date,Scrape_Time
Bundesliga,2020-09-18,1930,Bayern Munique,FC Schalke 04,1.14,7.6,14.25,1.19,3.45,1.65,1.91,1.02,None,4.95,2020-09-03,2230
Premier_League,2020-09-19,1230,Everton,West Brom,1.57,4.05,5.2,1.55,2.05,1.6,2.0,1.13,None,2.25,2020-09-03,2244
Bundesliga,2020-09-19,1430,Estugarda,Friburgo,2.2,3.35,3.05,1.7,1.85,1.57,2.02,1.33,None,1.60,2020-09-03,2230
Bundesliga,2020-09-19,1430,Colonia,Hoffenheim,2.45,3.5,2.58,1.5,2.17,1.42,2.37,1.45,None,1.47,2020-09-03,2230
Bundesliga,2020-09-19,1430,Eintracht Frankfurt,Arminia Bielefeld,1.63,4.0,4.6,1.5,2.16,1.53,2.12,1.16,None,2.12,2020-09-03,2230
Bundesliga,2020-09-19,1430,Werder Bremen,Hertha Berlin,2.68,3.35,2.45,1.65,1.91,1.5,2.14,1.47,None,1.42,2020-09-03,2230
Bundesliga,2020-09-19,1430,1. FC Union Berlin,Augsburgo,2.19,3.25,3.15,1.88,1.67,1.7,1.85,1.31,None,1.61,2020-09-03,2230
Premier_League,2020-09-19,1500,Leeds United,Fulham,1.75,3.5,4.55,1.88,1.67,1.8,1.75,1.16,None,1.95,2020-09-03,2244
Premier_League,2020-09-19,1500,Leicester,Burnley,1.63,3.8,4.9,1.75,1.8,1.75,1.8,1.14,None,2.13,2020-09-03,2244
Premier_League,2020-09-19,1730,Manchester United,Crystal Palace FC,1.25,5.4,11.0,1.45,2.25,1.85,1.7,1.03,None,3.55,2020-09-03,2244
Bundesliga,2020-09-19,1730,Borussia Dortmund,Borussia Monchengladbach,1.61,4.15,4.6,1.38,2.45,1.42,2.37,1.16,None,2.19,2020-09-03,2230
Premier_League,2020-09-20,1200,Southampton,Tottenham,3.15,3.3,2.18,1.83,1.72,1.67,1.88,1.61,None,1.31,2020-09-03,2244
Serie_A,2020-09-20,1400,Udinese,Spezia,1.78,3.55,4.3,1.75,1.8,1.67,1.88,1.18,None,1.91,2020-09-03,2242
Serie_A,2020-09-20,1400,AC Milao,Bolonha,1.53,4.1,5.45,1.5,2.15,1.57,2.04,1.11,None,2.33,2020-09-03,2242
Serie_A,2020-09-20,1400,Fiorentina,Torino,2.02,3.3,3.55,1.7,1.85,1.57,2.02,1.25,None,1.70,2020-09-03,2242
Serie_A,2020-09-20,1400,Lazio,Atalanta,2.3,3.4,2.84,1.5,2.19,1.4,2.4,1.36,None,1.55,2020-09-03,2242
Premier_League,2020-09-20,1400,Aston Villa,Sheffield United,2.68,3.0,2.68,2.0,1.6,1.72,1.83,1.42,None,1.42,2020-09-03,2244
Premier_League,2020-09-20,1400,Arsenal,West Ham,1.5,4.15,5.75,1.55,2.05,1.63,1.95,1.10,None,2.40,2020-09-03,2244
Premier_League,2020-09-20,1400,Newcastle,Brighton,2.54,3.15,2.7,2.17,1.5,1.88,1.67,1.40,None,1.45,2020-09-03,2244
Serie_A,2020-09-20,1400,Genova,FC Crotone,1.88,3.35,4.0,1.75,1.8,1.63,1.95,1.21,None,1.80,2020-09-03,2242
Serie_A,2020-09-20,1400,Juventus,Sampdoria,1.26,5.25,10.0,1.44,2.3,1.8,1.75,1.03,None,3.50,2020-09-03,2242
Serie_A,2020-09-20,1400,Hellas Verona,AS Roma,3.45,3.3,2.05,1.7,1.85,1.57,2.02,1.67,None,1.27,2020-09-03,2242
Serie_A,2020-09-20,1400,Sassuolo,Cagliari,2.04,3.65,3.15,1.47,2.2,1.42,2.35,1.31,None,1.70,2020-09-03,2242
Serie_A,2020-09-20,1400,Parma,Napoles,4.6,3.8,1.67,1.5,2.14,1.5,2.15,2.10,None,1.16,2020-09-03,2242
Serie_A,2020-09-20,1400,Benevento Calcio,Inter de Milao,7.25,5.05,1.35,1.44,2.3,1.67,1.87,2.98,None,1.06,2020-09-03,2242
Bundesliga,2020-09-20,1430,RB Leipzig,Mainz 05,1.36,5.1,6.85,1.3,2.76,1.47,2.2,1.07,None,2.92,2020-09-03,2230
Premier_League,2020-09-20,1630,Chelsea,Liverpool,3.2,3.4,2.12,1.57,2.02,1.47,2.2,1.65,None,1.30,2020-09-03,2244
Bundesliga,2020-09-20,1700,Wolfsburgo,Bayer Leverkusen,2.8,3.4,2.33,1.63,1.95,1.5,2.15,1.53,None,1.38,2020-09-03,2230
Primeira_Liga,2020-09-20,1700,CD Santa Clara,CS Maritimo,2.16,3.1,3.4,2.1,1.53,1.85,1.7,1.27,None,1.61,2020-09-03,2240
Primeira_Liga,2020-09-21,2000,Portimonense,FC Pacos Ferreira,2.37,3.25,2.86,2.05,1.55,1.83,1.72,1.36,None,1.50,2020-09-03,2240
Primeira_Liga,2020-09-21,2000,Famalicao,SL Benfica,9.0,4.9,1.31,1.63,1.95,1.95,1.61,3.15,None,1.03,2020-09-03,2240
Primeira_Liga,2020-09-21,2000,Moreirense FC,SC Farense,2.02,3.35,3.5,2.0,1.6,1.8,1.75,1.26,None,1.70,2020-09-03,2240
Primeira_Liga,2020-09-21,2000,FC Porto,SC Braga,1.65,3.75,4.9,1.7,1.85,1.7,1.85,1.14,None,2.12,2020-09-03,2240
Primeira_Liga,2020-09-21,2000,Sporting CP,Gil Vicente FC,1.33,4.95,7.75,1.83,1.72,2.2,1.47,1.05,None,3.05,2020-09-03,2240
Primeira_Liga,2020-09-21,2000,CD Tondela,Rio Ave FC,3.5,3.2,2.1,2.1,1.53,1.85,1.7,1.67,None,1.26,2020-09-03,2240
Primeira_Liga,2020-09-21,2000,CD Nacional Madeira,Boavista FC,2.58,3.15,2.68,2.13,1.5,1.85,1.7,1.42,None,1.44,2020-09-03,2240
Primeira_Liga,2020-09-21,2000,Vitoria Guimaraes,Belenenses SAD,1.55,3.85,5.7,1.65,1.91,1.7,1.85,1.10,None,2.30,2020-09-03,2240
Premier_League,2020-09-21,2000,Wolverhampton,Manchester City,6.35,4.5,1.42,1.55,2.05,1.7,1.85,2.62,None,1.08,2020-09-03,2244
Bundesliga,2020-09-25,1430,Hertha Berlin,Eintracht Frankfurt,2.05,3.4,3.35,1.57,2.02,1.47,2.2,1.28,None,1.67,2020-09-03,2230
Bundesliga,2020-09-26,1430,Bayer Leverkusen,RB Leipzig,2.67,3.45,2.4,1.5,2.14,1.42,2.35,1.50,None,1.42,2020-09-03,2230
Bundesliga,2020-09-26,1430,Arminia Bielefeld,Colonia,2.72,3.3,2.45,1.53,2.1,1.42,2.35,1.47,None,1.40,2020-09-03,2230
Bundesliga,2020-09-26,1430,Augsburgo,Borussia Dortmund,5.45,4.15,1.53,1.4,2.4,1.47,2.2,2.35,None,1.11,2020-09-03,2230
Bundesliga,2020-09-26,1430,Mainz 05,Estugarda,2.25,3.25,3.05,1.53,2.1,1.42,2.33,1.32,None,1.57,2020-09-03,2230
Bundesliga,2020-09-26,1430,Borussia Monchengladbach,1. FC Union Berlin,1.55,4.0,5.45,1.65,1.91,1.7,1.85,1.11,None,2.30,2020-09-03,2230
Bundesliga,2020-09-26,1730,FC Schalke 04,Werder Bremen,2.2,3.65,2.84,1.57,2.04,1.5,2.18,1.38,None,1.60,2020-09-03,2230
Bundesliga,2020-09-27,1430,Hoffenheim,Bayern Munique,7.0,4.65,1.38,1.26,2.98,1.38,2.45,2.78,None,1.06,2020-09-03,2230
Bundesliga,2020-09-27,1700,Friburgo,Wolfsburgo,2.74,3.4,2.37,1.72,1.83,1.6,2.0,1.50,None,1.40,2020-09-03,2230
La_Liga,2020-10-25,2000,Barcelona,Real Madrid,2.45,3.6,2.54,1.47,2.2,1.42,2.37,1.45,None,1.47,2020-09-03,2239
