League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,SO,Scrape_Date,Scrape_Time
Bundesliga,2020-10-25,1430,Wolfsburgo,Arminia Bielefeld,1.67,3.7,4.7,1.75,1.80,1.72,1.83,1.15,None,2.05,None,2020-10-15,20
La_Liga,2020-10-25,1500,Cadiz CF,Villarreal,4.3,3.1,1.91,2.33,1.42,2.05,1.55,1.78,None,1.18,None,2020-10-15,45
Eredivisie,2020-10-25,1545,RKC Waalwijk,Feyenoord,10.0,5.85,1.24,1.32,2.54,1.65,1.83,3.70,None,1.03,None,2020-10-15,17
Ligue_1,2020-10-25,1600,Nice,Lille,2.92,3.2,2.35,2.02,1.53,1.75,1.72,1.53,None,1.35,None,2020-10-15,24
Premier_League,2020-10-25,1630,Wolverhampton,Newcastle,1.72,3.4,4.85,2.02,1.57,1.9,1.65,1.15,None,2.0,None,2020-10-15,52
Serie_A,2020-10-25,1700,Fiorentina,Udinese,1.7,3.7,4.55,1.72,1.83,1.67,1.87,1.16,None,2.04,None,2020-10-15,50
Bundesliga,2020-10-25,1700,Werder Bremen,Hoffenheim,2.76,3.5,2.33,1.47,2.2,1.4,2.4,1.53,None,1.4,None,2020-10-15,20
La_Liga,2020-10-25,1730,Getafe,Granada CF,1.83,3.45,4.1,2.58,1.35,2.35,1.42,1.19,None,1.88,None,2020-10-15,45
Eredivisie,2020-10-25,1900,Den Haag,AZ Alkmaar,5.45,4.1,1.53,1.47,2.10,1.53,2.0,2.33,None,1.11,None,2020-10-15,17
Premier_League,2020-10-25,1915,Arsenal,Leicester,2.02,3.9,3.05,1.61,1.95,1.55,2.05,1.33,None,1.7,None,2020-10-15,52
Ligue_1,2020-10-25,2000,Lyon,Monaco,1.7,3.8,4.35,1.53,2.02,1.5,2.05,1.17,None,2.04,None,2020-10-15,24
La_Liga,2020-10-25,2000,Real Sociedad,Huesca,1.5,3.85,6.45,2.12,1.53,2.2,1.47,1.08,None,2.4,None,2020-10-15,45
Premier_League,2020-10-26,1730,Brighton,West Brom,1.87,3.65,3.7,1.67,1.88,1.61,1.95,1.23,None,1.83,None,2020-10-15,52
Bundesliga,2020-10-26,1930,Bayer Leverkusen,Augsburgo,1.6,4.05,4.8,1.45,2.25,1.47,2.2,1.15,None,2.2,None,2020-10-15,20
La_Liga,2020-10-26,2000,Levante,Celta de Vigo,2.33,3.15,3.0,2.04,1.57,1.8,1.75,1.33,None,1.53,None,2020-10-15,45
Premier_League,2020-10-26,2000,Burnley,Tottenham,5.0,3.65,1.65,1.75,1.80,1.72,1.83,2.11,None,1.13,None,2020-10-15,52
Champions,2020-10-27,1755,Lokomotiv Moscovo,Bayern Munique,11.0,4.9,1.28,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-27,1755,Shakhtar Donetsk,Inter de Milao,3.4,3.45,2.02,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-27,2000,FC Porto,Olympiacos,1.85,3.25,4.3,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-27,2000,Borussia Monchengladbach,Real Madrid,5.8,3.8,1.55,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-27,2000,Atalanta,Ajax,1.78,3.5,4.33,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-27,2000,Liverpool,FC Midtjylland,1.17,6.0,17.0,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-27,2000,Marselha,Manchester City,8.0,4.15,1.4,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-27,2000,Atletico de Madrid,Salzburgo,1.53,3.65,6.55,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-28,1755,Istanbul Basaksehir,PSG,8.5,4.15,1.38,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-28,1755,Krasnodar,Chelsea,4.95,3.7,1.65,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-28,2000,Borussia Dortmund,Zenit Sao Petersburgo,1.5,3.7,7.3,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-28,2000,Sevilha,Rennes,1.67,3.35,5.35,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-28,2000,Manchester United,RB Leipzig,1.88,3.4,3.95,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-28,2000,Juventus,Barcelona,2.4,3.1,2.9,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-28,2000,Ferencvaros,Dinamo Kiev,3.35,3.2,2.13,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-10-28,2000,Club Brugge,Lazio,3.65,3.4,1.95,None,None,None,None,None,None,None,None,2020-10-15,38
Liga_Europa,2020-10-29,1755,AEK Atenas,Leicester,4.2,3.35,1.85,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-29,1755,FC Zorya Luhansk,SC Braga,3.3,3.15,2.17,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-29,2000,SL Benfica,Standard Liege,1.35,4.45,8.5,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-10-29,2000,Rangers,Lech Poznan,1.5,4.15,6.0,None,None,None,None,None,None,None,None,2020-10-15,33
Bundesliga,2020-10-30,1930,FC Schalke 04,Estugarda,2.68,3.45,2.4,None,None,None,None,None,None,None,None,2020-10-15,20
Bundesliga,2020-10-31,1430,Augsburgo,Mainz 05,1.83,3.55,3.95,None,None,None,None,None,None,None,None,2020-10-15,20
Bundesliga,2020-10-31,1430,Arminia Bielefeld,Borussia Dortmund,6.0,4.55,1.44,None,None,None,None,None,None,None,None,2020-10-15,20
Bundesliga,2020-10-31,1430,Eintracht Frankfurt,Werder Bremen,1.78,3.7,4.0,None,None,None,None,None,None,None,None,2020-10-15,20
Bundesliga,2020-10-31,1430,Colonia,Bayern Munique,11.5,7.25,1.17,None,None,None,None,None,None,None,None,2020-10-15,20
Bundesliga,2020-10-31,1730,Borussia Monchengladbach,RB Leipzig,2.45,3.6,2.54,None,None,None,None,None,None,None,None,2020-10-15,20
Bundesliga,2020-11-01,1430,Friburgo,Bayer Leverkusen,3.35,3.6,2.0,None,None,None,None,None,None,None,None,2020-10-15,20
Bundesliga,2020-11-01,1700,Hertha Berlin,Wolfsburgo,2.25,3.45,2.86,None,None,None,None,None,None,None,None,2020-10-15,20
Bundesliga,2020-11-02,1930,Hoffenheim,1. FC Union Berlin,1.67,3.75,4.6,None,None,None,None,None,None,None,None,2020-10-15,20
Champions,2020-11-03,1755,Lokomotiv Moscovo,Atletico de Madrid,4.85,3.5,1.7,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-03,1755,Shakhtar Donetsk,Borussia Monchengladbach,2.05,3.4,3.35,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-03,2000,FC Porto,Marselha,2.02,3.35,3.5,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-03,2000,Salzburgo,Bayern Munique,5.1,4.3,1.53,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-03,2000,Real Madrid,Inter de Milao,1.8,3.55,4.1,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-03,2000,Atalanta,Liverpool,3.25,3.5,2.05,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-03,2000,Manchester City,Olympiacos,1.15,6.45,17.0,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-03,2000,FC Midtjylland,Ajax,3.0,3.4,2.2,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-04,1755,Istanbul Basaksehir,Manchester United,4.8,3.65,1.67,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-04,1755,Zenit Sao Petersburgo,Lazio,2.84,3.25,2.37,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-04,2000,RB Leipzig,PSG,3.45,3.35,2.04,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-04,2000,Sevilha,Krasnodar,1.47,3.7,7.5,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-04,2000,Club Brugge,Borussia Dortmund,4.55,3.55,1.72,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-04,2000,Barcelona,Dinamo Kiev,1.24,5.35,11.5,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-04,2000,Chelsea,Rennes,1.57,3.65,5.8,None,None,None,None,None,None,None,None,2020-10-15,38
Champions,2020-11-04,2000,Ferencvaros,Juventus,9.0,4.8,1.31,None,None,None,None,None,None,None,None,2020-10-15,38
Liga_Europa,2020-11-05,1755,Lech Poznan,Standard Liege,2.5,3.35,2.63,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-11-05,1755,SL Benfica,Rangers,1.55,3.65,6.2,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-11-05,2000,Leicester,SC Braga,1.91,3.25,4.0,None,None,None,None,None,None,None,None,2020-10-15,33
Liga_Europa,2020-11-05,2000,FC Zorya Luhansk,AEK Atenas,2.6,3.15,2.66,None,None,None,None,None,None,None,None,2020-10-15,33
