web-scraper-order,web-scraper-start-url,Games,Games-href,HomeTeam,AwayTeam,League,Date,HGoals,AGoals,HxG,AxG,HShots,AShots,HST,AST,HDEEP,ADEEP,HPPDA,APPDA,HxPTS,AxPTS
1604065866-393,https://understat.com/league/Ligue_1,210.183.04,https://understat.com/match/13984,Nice,Lens,Ligue 1,Aug 23 2020,2,1,0.18,3.04,4,17,2,4,3,5,7.27,12.41,0.02,2.96
1604064795-228,https://understat.com/league/Bundesliga,313.231.07,https://understat.com/match/14180,RasenBallsport Leipzig,Mainz 05,Bundesliga,Sep 20 2020,3,1,3.23,1.07,23,9,10,1,14,2,6.19,29.59,2.63,0.25
1604065726-373,https://understat.com/league/La_liga,030.301.58,https://understat.com/match/14827,Real Betis,Real Sociedad,La liga,Oct 18 2020,0,3,0.3,1.58,7,8,1,5,0,5,10.5,10.77,0.29,2.54
1604066359-470,https://understat.com/league/Ligue_1,010.850.88,https://understat.com/match/15835,Lorient,Marseille,Ligue 1,Oct 24 2020,0,1,0.85,0.88,12,15,3,3,2,4,9.78,4.82,1.31,1.35
1604065909-400,https://understat.com/league/Ligue_1,232.131.32,https://understat.com/match/13988,Brest,Marseille,Ligue 1,Aug 30 2020,2,3,2.13,1.32,19,7,4,4,11,3,6.34,14.33,1.99,0.77
1604065151-283,https://understat.com/league/EPL,131.101.91,https://understat.com/match/14098,Manchester United,Crystal Palace,EPL,Sep 19 2020,1,3,1.1,1.91,17,14,4,5,9,4,3.31,13.59,0.75,2.02
1604064914-247,https://understat.com/league/Bundesliga,403.260.22,https://understat.com/match/15164,RasenBallsport Leipzig,Schalke 04,Bundesliga,Oct 03 2020,4,0,3.26,0.22,21,5,7,1,10,0,4.04,42.67,2.94,0.04
1604065314-309,https://understat.com/league/EPL,030.532.03,https://understat.com/match/14114,Fulham,Aston Villa,EPL,Sep 28 2020,0,3,0.53,2.03,16,12,3,5,5,10,5.96,9.3,0.37,2.46
1604066320-464,https://understat.com/league/Ligue_1,110.870.89,https://understat.com/match/15830,Nice,Lille,Ligue 1,Oct 25 2020,1,1,0.87,0.89,8,12,3,4,3,5,13.17,13.55,1.31,1.34
1604065557-346,https://understat.com/league/La_liga,111.521.08,https://understat.com/match/14162,Real Valladolid,Celta Vigo,La liga,Sep 27 2020,1,1,1.52,1.08,10,5,4,1,3,3,4.08,6.58,1.73,0.96
1604065978-411,https://understat.com/league/Ligue_1,241.012.09,https://understat.com/match/14198,Nimes,Rennes,Ligue 1,Sep 13 2020,2,4,1.01,2.09,16,10,9,6,2,5,9.54,12.11,0.59,2.21
1604064255-146,https://understat.com/league/RFPL,130.763.13,https://understat.com/match/14247,FC Rotor Volgograd,Rubin Kazan,RFPL,Sep 27 2020,1,3,0.76,3.13,7,27,2,7,4,15,22.92,4.89,0.16,2.75
1604065220-294,https://understat.com/league/EPL,120.442.27,https://understat.com/match/14107,Crystal Palace,Everton,EPL,Sep 26 2020,1,2,0.44,2.27,8,10,1,5,4,3,12.03,7.3,0.19,2.7
1604064645-206,https://understat.com/league/Serie_A,412.051.24,https://understat.com/match/14132,Bologna,Parma Calcio 1913,Serie A,Sep 28 2020,4,1,2.05,1.24,12,9,8,3,7,3,7.36,10.57,1.96,0.81
1604065189-289,https://understat.com/league/EPL,251.452.87,https://understat.com/match/14112,Manchester City,Leicester,EPL,Sep 27 2020,2,5,1.45,2.87,16,7,5,7,5,3,5.33,25.08,0.42,2.43
1604066162-439,https://understat.com/league/Ligue_1,001.180.65,https://understat.com/match/14217,Bordeaux,Nice,Ligue 1,Sep 27 2020,0,0,1.18,0.65,18,13,5,2,5,9,17.71,10.26,1.82,0.87
1604064161-133,https://understat.com/league/RFPL,310.850.78,https://understat.com/match/14230,CSKA Moscow,Spartak Moscow,RFPL,Sep 13 2020,3,1,0.85,0.78,10,14,5,4,4,10,8.53,8.72,1.33,1.3
1604065001-261,https://understat.com/league/Bundesliga,111.061.66,https://understat.com/match/15168,Freiburg,Werder Bremen,Bundesliga,Oct 17 2020,1,1,1.06,1.66,20,13,4,4,14,2,9.05,13.52,0.86,1.88
1604062583-97,https://understat.com/league/RFPL,030.322.15,https://understat.com/match/13999,FC Ufa,FC Krasnodar,RFPL,Aug 09 2020,0,3,0.32,2.15,5,24,2,11,5,14,24.14,4.96,0.16,2.74
1604064627-203,https://understat.com/league/Serie_A,141.801.90,https://understat.com/match/14135,Lazio,Atalanta,Serie A,Sep 30 2020,1,4,1.8,1.9,14,10,6,6,9,6,8.07,16.91,1.31,1.44
1604065576-349,https://understat.com/league/La_liga,130.722.99,https://understat.com/match/14160,Osasuna,Levante,La liga,Sep 27 2020,1,3,0.72,2.99,8,11,4,5,1,8,9.87,6.0,0.13,2.79
1604064539-189,https://understat.com/league/Serie_A,141.292.65,https://understat.com/match/14127,Spezia,Sassuolo,Serie A,Sep 27 2020,1,4,1.29,2.65,12,17,5,6,6,16,27.94,7.26,0.53,2.28
1604065345-314,https://understat.com/league/EPL,140.872.22,https://understat.com/match/14481,Newcastle United,Manchester United,EPL,Oct 17 2020,1,4,0.87,2.22,7,28,4,14,3,12,12.14,6.06,0.42,2.38
1604064689-213,https://understat.com/league/Serie_A,301.830.45,https://understat.com/match/15458,Sampdoria,Lazio,Serie A,Oct 17 2020,3,0,1.83,0.45,12,10,7,0,8,8,14.4,12.65,2.49,0.34
1604064683-212,https://understat.com/league/Serie_A,111.401.58,https://understat.com/match/15459,Crotone,Juventus,Serie A,Oct 17 2020,1,1,1.4,1.58,10,11,3,2,7,5,12.04,11.18,1.14,1.5
1604065689-367,https://understat.com/league/La_liga,102.650.54,https://understat.com/match/14169,Real Madrid,Real Valladolid,La liga,Sep 30 2020,1,0,2.65,0.54,15,11,5,5,9,2,11.21,17.74,2.76,0.16
1604065601-353,https://understat.com/league/La_liga,000.871.31,https://understat.com/match/14154,Alaves,Getafe,La liga,Sep 26 2020,0,0,0.87,1.31,9,11,0,4,3,2,6.43,8.69,0.97,1.74
1604064406-170,https://understat.com/league/RFPL,311.131.00,https://understat.com/match/14308,Zenit St. Petersburg,PFC Sochi,RFPL,Oct 17 2020,3,1,1.13,1.0,10,10,6,3,5,7,17.36,15.18,1.45,1.22
1604066270-456,https://understat.com/league/Ligue_1,111.800.11,https://understat.com/match/15820,Monaco,Montpellier,Ligue 1,Oct 18 2020,1,1,1.8,0.11,21,3,7,2,19,0,2.37,35.88,2.76,0.13
1604064907-246,https://understat.com/league/Bundesliga,001.321.81,https://understat.com/match/15165,Wolfsburg,Augsburg,Bundesliga,Oct 04 2020,0,0,1.32,1.81,19,8,6,1,7,4,6.28,15.13,0.93,1.82
1604064143-130,https://understat.com/league/RFPL,303.450.39,https://understat.com/match/14031,Rubin Kazan,FC Ufa,RFPL,Aug 26 2020,3,0,3.45,0.39,20,12,11,3,7,2,13.82,23.45,2.94,0.03
1604064964-255,https://understat.com/league/Bundesliga,111.421.55,https://understat.com/match/15174,FC Cologne,Eintracht Frankfurt,Bundesliga,Oct 18 2020,1,1,1.42,1.55,9,17,5,4,4,10,7.53,8.81,1.23,1.47
1604065283-304,https://understat.com/league/EPL,311.960.44,https://understat.com/match/14472,Newcastle United,Burnley,EPL,Oct 03 2020,3,1,1.96,0.44,10,7,5,3,4,10,20.75,9.42,2.61,0.25
1604064236-143,https://understat.com/league/RFPL,725.320.98,https://understat.com/match/14233,FC Krasnodar,Khimki,RFPL,Sep 18 2020,7,2,5.32,0.98,28,6,16,2,25,2,7.17,21.0,2.97,0.02
1604066066-425,https://understat.com/league/Ligue_1,102.380.49,https://understat.com/match/14208,Strasbourg,Dijon,Ligue 1,Sep 20 2020,1,0,2.38,0.49,17,5,6,2,10,5,13.45,20.18,2.68,0.21
1604065320-310,https://understat.com/league/EPL,010.670.87,https://understat.com/match/14479,Leicester,Aston Villa,EPL,Oct 18 2020,0,1,0.67,0.87,11,10,5,4,4,7,8.75,9.22,1.11,1.53
1604064746-222,https://understat.com/league/Serie_A,020.011.64,https://understat.com/match/15470,Genoa,Inter,Serie A,Oct 24 2020,0,2,0.01,1.64,1,14,0,4,0,8,16.64,6.76,0.12,2.76
1604064338-159,https://understat.com/league/RFPL,020.310.97,https://understat.com/match/14299,Ural,CSKA Moscow,RFPL,Oct 03 2020,0,2,0.31,0.97,8,12,1,3,6,12,9.35,28.22,0.68,1.96
1604066003-415,https://understat.com/league/Ligue_1,100.810.74,https://understat.com/match/14194,Lille,Metz,Ligue 1,Sep 13 2020,1,0,0.81,0.74,17,5,7,1,9,2,6.03,13.09,1.33,1.29
1604063441-111,https://understat.com/league/RFPL,101.241.35,https://understat.com/match/14021,Ural,FC Krasnodar,RFPL,Aug 22 2020,1,0,1.24,1.35,12,15,4,6,4,9,24.0,8.71,1.26,1.45
1604066181-442,https://understat.com/league/Ligue_1,202.090.66,https://understat.com/match/14214,Lille,Nantes,Ligue 1,Sep 25 2020,2,0,2.09,0.66,12,12,4,7,9,2,8.0,10.1,2.49,0.35
1604065351-315,https://understat.com/league/EPL,101.430.84,https://understat.com/match/14480,Manchester City,Arsenal,EPL,Oct 17 2020,1,0,1.43,0.84,13,11,5,3,7,3,13.52,20.35,1.87,0.84
1604064788-227,https://understat.com/league/Bundesliga,001.280.44,https://understat.com/match/14181,Wolfsburg,Bayer Leverkusen,Bundesliga,Sep 20 2020,0,0,1.28,0.44,9,7,1,3,7,8,11.65,11.88,2.15,0.57
1604066295-460,https://understat.com/league/Ligue_1,130.272.81,https://understat.com/match/15823,Reims,Lorient,Ligue 1,Oct 17 2020,1,3,0.27,2.81,6,14,3,4,3,4,9.56,5.81,0.04,2.94
1604066092-429,https://understat.com/league/Ligue_1,001.630.71,https://understat.com/match/14204,Lyon,Nimes,Ligue 1,Sep 18 2020,0,0,1.63,0.71,15,10,3,3,10,2,2.91,13.52,2.15,0.61
1604065683-366,https://understat.com/league/La_liga,010.550.26,https://understat.com/match/14164,Athletic Club,Cadiz,La liga,Oct 01 2020,0,1,0.55,0.26,13,3,4,1,5,4,4.4,11.57,1.55,0.94
1604065295-306,https://understat.com/league/EPL,422.341.17,https://understat.com/match/14468,Everton,Brighton,EPL,Oct 03 2020,4,2,2.34,1.17,11,11,6,3,10,7,9.06,9.17,2.26,0.53
1604066212-447,https://understat.com/league/Ligue_1,301.500.24,https://understat.com/match/15811,Bordeaux,Dijon,Ligue 1,Oct 04 2020,3,0,1.5,0.24,17,5,7,1,2,2,9.26,13.12,2.47,0.33
1604064243-144,https://understat.com/league/RFPL,000.930.34,https://understat.com/match/14232,FC Rostov,Lokomotiv Moscow,RFPL,Sep 14 2020,0,0,0.93,0.34,11,7,3,1,10,2,8.09,12.76,1.97,0.68
1604064951-253,https://understat.com/league/Bundesliga,402.070.19,https://understat.com/match/15158,Union Berlin,Mainz 05,Bundesliga,Oct 02 2020,4,0,2.07,0.19,11,5,7,0,1,2,11.08,13.35,2.72,0.17
1604064970-256,https://understat.com/league/Bundesliga,112.111.34,https://understat.com/match/15173,Borussia M.Gladbach,Wolfsburg,Bundesliga,Oct 17 2020,1,1,2.11,1.34,13,15,2,6,6,4,8.13,9.37,1.98,0.79
1604064445-176,https://understat.com/league/RFPL,121.050.97,https://understat.com/match/14320,Zenit St. Petersburg,Rubin Kazan,RFPL,Oct 24 2020,1,2,1.05,0.97,8,9,2,2,8,2,5.1,20.93,1.41,1.26
1604065088-273,https://understat.com/league/EPL,030.352.96,https://understat.com/match/14092,West Bromwich Albion,Leicester,EPL,Sep 13 2020,0,3,0.35,2.96,7,13,1,7,6,3,19.11,10.53,0.06,2.91
1604064633-204,https://understat.com/league/Serie_A,021.870.81,https://understat.com/match/14134,Udinese,Spezia,Serie A,Sep 30 2020,0,2,1.87,0.81,13,4,3,2,11,0,14.13,12.94,2.21,0.56
1604065695-368,https://understat.com/league/La_liga,011.060.38,https://understat.com/match/14166,Eibar,Elche,La liga,Sep 30 2020,0,1,1.06,0.38,12,5,4,2,6,4,4.0,12.8,2.13,0.57
1604064457-178,https://understat.com/league/RFPL,512.660.84,https://understat.com/match/14316,CSKA Moscow,Arsenal Tula,RFPL,Oct 26 2020,5,1,2.66,0.84,23,6,8,2,21,4,8.33,17.73,2.6,0.26
1604065985-412,https://understat.com/league/Ligue_1,102.150.32,https://understat.com/match/14197,Angers,Reims,Ligue 1,Sep 13 2020,1,0,2.15,0.32,20,7,7,2,2,3,15.11,18.05,2.69,0.2
1604064989-259,https://understat.com/league/Bundesliga,020.552.40,https://understat.com/match/15170,Augsburg,RasenBallsport Leipzig,Bundesliga,Oct 17 2020,0,2,0.55,2.4,5,15,2,5,1,19,23.47,6.22,0.21,2.67
1604065507-338,https://understat.com/league/La_liga,201.770.29,https://understat.com/match/14153,Real Betis,Real Valladolid,La liga,Sep 20 2020,2,0,1.77,0.29,16,9,6,2,1,2,6.83,9.04,2.6,0.25
1604065821-388,https://understat.com/league/La_liga,011.990.20,https://understat.com/match/14842,Sevilla,Eibar,La liga,Oct 24 2020,0,1,1.99,0.2,21,3,3,1,5,2,5.17,15.63,2.74,0.15
1604065207-292,https://understat.com/league/EPL,010.350.71,https://understat.com/match/14109,Burnley,Southampton,EPL,Sep 26 2020,0,1,0.35,0.71,9,5,2,1,9,6,8.21,13.75,0.87,1.71
1604066168-440,https://understat.com/league/Ligue_1,110.861.11,https://understat.com/match/14216,Marseille,Metz,Ligue 1,Sep 26 2020,1,1,0.86,1.11,17,14,3,3,7,0,5.32,18.95,1.13,1.56
1604065513-339,https://understat.com/league/La_liga,212.450.77,https://understat.com/match/14151,Granada,Alaves,La liga,Sep 20 2020,2,1,2.45,0.77,10,5,3,3,3,2,5.61,12.19,2.64,0.23
1604065470-332,https://understat.com/league/La_liga,110.860.31,https://understat.com/match/14140,Real Valladolid,Real Sociedad,La liga,Sep 13 2020,1,1,0.86,0.31,8,8,3,2,2,3,10.29,6.05,1.95,0.69
1604064520-186,https://understat.com/league/Serie_A,020.112.43,https://understat.com/match/14130,Crotone,AC Milan,Serie A,Sep 27 2020,0,2,0.11,2.43,5,16,0,6,5,6,9.38,9.73,0.05,2.91
1604065182-288,https://understat.com/league/EPL,403.060.39,https://understat.com/match/14113,West Ham,Wolverhampton Wanderers,EPL,Sep 27 2020,4,0,3.06,0.39,15,11,7,2,1,4,21.76,8.19,2.87,0.08
1604065960-408,https://understat.com/league/Ligue_1,413.970.22,https://understat.com/match/13990,Lyon,Dijon,Ligue 1,Aug 28 2020,4,1,3.97,0.22,27,6,12,2,15,0,6.0,28.6,2.98,0.01
1604066143-436,https://understat.com/league/Ligue_1,321.561.41,https://understat.com/match/14220,Monaco,Strasbourg,Ligue 1,Sep 27 2020,3,2,1.56,1.41,11,11,5,5,6,3,9.09,16.1,1.46,1.25
1604066016-417,https://understat.com/league/Ligue_1,311.700.38,https://understat.com/match/14192,Montpellier,Nice,Ligue 1,Sep 12 2020,3,1,1.7,0.38,20,9,13,1,8,0,11.68,7.26,2.41,0.39
1604065972-410,https://understat.com/league/Ligue_1,212.271.11,https://understat.com/match/14199,Monaco,Nantes,Ligue 1,Sep 13 2020,2,1,2.27,1.11,18,7,5,2,8,5,9.07,17.0,2.15,0.64
1604065651-361,https://understat.com/league/La_liga,302.200.32,https://understat.com/match/14821,Real Sociedad,Getafe,La liga,Oct 03 2020,3,0,2.2,0.32,11,5,6,1,1,1,4.35,7.27,2.74,0.16
1604065664-363,https://understat.com/league/La_liga,121.091.69,https://understat.com/match/14823,Real Valladolid,Eibar,La liga,Oct 03 2020,1,2,1.09,1.69,9,11,3,5,3,2,8.0,7.68,0.79,1.9
1604064003-120,https://understat.com/league/RFPL,222.100.73,https://understat.com/match/14037,Rubin Kazan,FC Tambov,RFPL,Aug 30 2020,2,2,2.1,0.73,15,7,8,3,11,2,11.41,15.83,2.39,0.43
1604064312-155,https://understat.com/league/RFPL,420.911.03,https://understat.com/match/14303,PFC Sochi,FC Rostov,RFPL,Oct 04 2020,4,2,0.91,1.03,14,8,8,3,2,2,8.94,14.33,1.25,1.43
1604066117-433,https://understat.com/league/Ligue_1,020.213.94,https://understat.com/match/14223,Reims,Paris Saint Germain,Ligue 1,Sep 27 2020,0,2,0.21,3.94,8,21,3,7,6,26,26.77,11.2,0.03,2.96
1604064771-226,https://understat.com/league/Serie_A,332.822.36,https://understat.com/match/15473,AC Milan,Roma,Serie A,Oct 26 2020,3,3,2.82,2.36,13,12,8,7,11,7,13.42,17.0,1.68,1.08
1604066326-465,https://understat.com/league/Ligue_1,030.731.29,https://understat.com/match/15833,Brest,Strasbourg,Ligue 1,Oct 25 2020,0,3,0.73,1.29,14,7,4,5,10,3,10.61,25.93,0.78,1.93
1604065639-359,https://understat.com/league/La_liga,020.481.88,https://understat.com/match/14822,Valencia,Real Betis,La liga,Oct 03 2020,0,2,0.48,1.88,5,17,2,8,3,7,9.85,8.1,0.35,2.47
1604066127-434,https://understat.com/league/Ligue_1,110.300.82,https://understat.com/match/14222,Lorient,Lyon,Ligue 1,Sep 27 2020,1,1,0.3,0.82,4,19,2,6,4,11,17.95,12.33,0.78,1.82
1604064652-207,https://understat.com/league/Serie_A,524.191.56,https://understat.com/match/15464,Roma,Benevento,Serie A,Oct 18 2020,5,2,4.19,1.56,20,10,7,4,13,4,7.51,12.95,2.8,0.13
1604064413-171,https://understat.com/league/RFPL,312.540.42,https://understat.com/match/14317,FK Akhmat,FC Ufa,RFPL,Oct 25 2020,3,1,2.54,0.42,8,6,3,1,7,3,11.94,4.97,2.84,0.1
1604066365-471,https://understat.com/league/Ligue_1,121.221.21,https://understat.com/match/15832,Rennes,Angers,Ligue 1,Oct 23 2020,1,2,1.22,1.21,11,10,1,4,8,4,8.44,28.21,1.38,1.31
1604064350-161,https://understat.com/league/RFPL,000.920.23,https://understat.com/match/14297,FC Ufa,FC Rotor Volgograd,RFPL,Oct 03 2020,0,0,0.92,0.23,13,6,4,0,2,4,8.64,16.77,1.98,0.64
1604064331-158,https://understat.com/league/RFPL,111.721.85,https://understat.com/match/14300,Spartak Moscow,Zenit St. Petersburg,RFPL,Oct 03 2020,1,1,1.72,1.85,13,22,4,11,3,10,9.05,12.79,1.28,1.4
1604065439-329,https://understat.com/league/EPL,110.550.30,https://understat.com/match/14487,Brighton,West Bromwich Albion,EPL,Oct 26 2020,1,1,0.55,0.3,5,9,3,3,4,4,10.71,14.42,1.58,0.94
1604064876-241,https://understat.com/league/Bundesliga,100.161.37,https://understat.com/match/14185,Arminia Bielefeld,FC Cologne,Bundesliga,Sep 26 2020,1,0,0.16,1.37,7,12,2,2,1,10,10.96,13.1,0.26,2.56
1604063580-113,https://understat.com/league/RFPL,313.200.58,https://understat.com/match/14018,FK Akhmat,FC Rotor Volgograd,RFPL,Aug 19 2020,3,1,3.2,0.58,25,7,9,3,11,1,6.87,15.17,2.84,0.1
1604066352-469,https://understat.com/league/Ligue_1,404.091.49,https://understat.com/match/15831,Paris Saint Germain,Dijon,Ligue 1,Oct 24 2020,4,0,4.09,1.49,20,16,9,3,10,2,8.05,17.1,2.73,0.2
1604064670-210,https://understat.com/league/Serie_A,220.931.08,https://understat.com/match/15461,Spezia,Fiorentina,Serie A,Oct 18 2020,2,2,0.93,1.08,12,9,2,3,2,6,7.81,8.1,1.21,1.47
1604065796-384,https://understat.com/league/La_liga,011.330.95,https://understat.com/match/14837,Getafe,Granada,La liga,Oct 25 2020,0,1,1.33,0.95,10,5,1,2,4,2,2.5,5.04,1.67,0.98
1604065966-409,https://understat.com/league/Ligue_1,012.220.50,https://understat.com/match/14200,Paris Saint Germain,Marseille,Ligue 1,Sep 13 2020,0,1,2.22,0.5,14,5,4,2,6,1,4.38,12.38,2.68,0.21
1604064363-163,https://understat.com/league/RFPL,303.171.68,https://understat.com/match/14307,FC Rostov,FK Akhmat,RFPL,Oct 18 2020,3,0,3.17,1.68,20,15,9,4,6,10,9.76,8.41,2.31,0.53
1604064759-224,https://understat.com/league/Serie_A,331.692.09,https://understat.com/match/15475,Sassuolo,Torino,Serie A,Oct 23 2020,3,3,1.69,2.09,17,17,6,10,13,7,5.0,20.52,1.09,1.67
1604064268-148,https://understat.com/league/RFPL,202.690.19,https://understat.com/match/14245,FK Akhmat,Ural,RFPL,Sep 27 2020,2,0,2.69,0.19,19,4,6,2,8,2,5.43,12.82,2.92,0.05
1604064752-223,https://understat.com/league/Serie_A,132.102.50,https://understat.com/match/15466,Atalanta,Sampdoria,Serie A,Oct 24 2020,1,3,2.1,2.5,20,7,5,4,12,3,7.27,10.13,1.05,1.7
1604066010-416,https://understat.com/league/Ligue_1,201.761.30,https://understat.com/match/14193,Saint-Etienne,Strasbourg,Ligue 1,Sep 12 2020,2,0,1.76,1.3,10,14,4,6,2,4,9.8,9.09,1.84,0.89
1604066193-444,https://understat.com/league/Ligue_1,222.091.05,https://understat.com/match/15814,Rennes,Reims,Ligue 1,Oct 04 2020,2,2,2.09,1.05,18,9,3,4,7,2,6.15,20.38,2.12,0.65
1604064419-172,https://understat.com/league/RFPL,021.501.84,https://understat.com/match/14319,FC Rostov,Khimki,RFPL,Oct 25 2020,0,2,1.5,1.84,14,14,7,9,6,6,6.52,19.55,1.11,1.63
1604065922-402,https://understat.com/league/Ligue_1,212.160.87,https://understat.com/match/13992,Nantes,Nimes,Ligue 1,Aug 30 2020,2,1,2.16,0.87,8,17,5,9,1,8,16.71,5.96,2.36,0.46
1604065783-382,https://understat.com/league/La_liga,101.090.70,https://understat.com/match/14831,Granada,Sevilla,La liga,Oct 17 2020,1,0,1.09,0.7,13,8,3,3,5,5,8.0,11.41,1.71,0.95
1604064570-194,https://understat.com/league/Serie_A,202.940.83,https://understat.com/match/14122,AC Milan,Bologna,Serie A,Sep 21 2020,2,0,2.94,0.83,17,13,5,4,6,3,9.26,13.5,2.67,0.23
1604065395-322,https://understat.com/league/EPL,000.650.22,https://understat.com/match/14491,Manchester United,Chelsea,EPL,Oct 24 2020,0,0,0.65,0.22,14,6,4,1,6,1,22.06,14.68,1.73,0.79
1604065532-342,https://understat.com/league/La_liga,100.700.49,https://understat.com/match/14145,Getafe,Osasuna,La liga,Sep 19 2020,1,0,0.7,0.49,7,10,1,3,2,3,6.17,12.5,1.54,1.05
1604062577-96,https://understat.com/league/RFPL,000.810.45,https://understat.com/match/14000,Arsenal Tula,FK Akhmat,RFPL,Aug 09 2020,0,0,0.81,0.45,6,10,1,2,6,4,7.73,9.31,1.73,0.88
1604064400-169,https://understat.com/league/RFPL,312.560.80,https://understat.com/match/14306,FC Krasnodar,Rubin Kazan,RFPL,Oct 17 2020,3,1,2.56,0.8,11,8,4,3,6,4,8.32,8.7,2.68,0.21
1604065376-319,https://understat.com/league/EPL,110.760.25,https://understat.com/match/14494,Wolverhampton Wanderers,Newcastle United,EPL,Oct 25 2020,1,1,0.76,0.25,16,5,3,2,5,4,10.19,31.31,1.79,0.78
1604065991-413,https://understat.com/league/Ligue_1,020.302.20,https://understat.com/match/14196,Dijon,Brest,Ligue 1,Sep 13 2020,0,2,0.3,2.2,7,19,3,5,5,4,11.43,9.97,0.18,2.71
1604062570-95,https://understat.com/league/RFPL,221.462.13,https://understat.com/match/14001,Spartak Moscow,PFC Sochi,RFPL,Aug 09 2020,2,2,1.46,2.13,13,15,4,4,9,4,25.0,22.77,0.86,1.9
1604062637-101,https://understat.com/league/RFPL,101.531.45,https://understat.com/match/14011,Lokomotiv Moscow,FC Krasnodar,RFPL,Aug 15 2020,1,0,1.53,1.45,16,16,9,3,5,13,13.91,6.17,1.4,1.34
1604064124-127,https://understat.com/league/RFPL,110.900.83,https://understat.com/match/14034,FC Krasnodar,CSKA Moscow,RFPL,Aug 26 2020,1,1,0.9,0.83,18,18,7,10,14,8,10.24,8.61,1.39,1.27
1604065433-328,https://understat.com/league/EPL,010.950.80,https://understat.com/match/14488,Burnley,Tottenham,EPL,Oct 26 2020,0,1,0.95,0.8,13,9,4,3,4,6,14.87,9.78,1.46,1.2
1604064299-153,https://understat.com/league/RFPL,101.140.85,https://understat.com/match/14240,Dinamo Moscow,FK Akhmat,RFPL,Sep 21 2020,1,0,1.14,0.85,22,10,3,4,10,5,5.48,11.5,1.57,1.12
1604066289-459,https://understat.com/league/Ligue_1,310.980.51,https://understat.com/match/15819,Marseille,Bordeaux,Ligue 1,Oct 17 2020,3,1,0.98,0.51,6,8,4,4,3,1,10.78,12.67,1.91,0.74
1604066225-449,https://understat.com/league/Ligue_1,010.690.59,https://understat.com/match/15809,Montpellier,Nimes,Ligue 1,Oct 04 2020,0,1,0.69,0.59,12,8,2,1,6,4,10.74,7.82,1.38,1.22
1604066251-453,https://understat.com/league/Ligue_1,402.900.25,https://understat.com/match/15818,Lille,Lens,Ligue 1,Oct 18 2020,4,0,2.9,0.25,17,7,6,2,4,1,10.95,11.59,2.88,0.07
1604066219-448,https://understat.com/league/Ligue_1,311.600.85,https://understat.com/match/15810,Metz,Lorient,Ligue 1,Oct 04 2020,3,1,1.6,0.85,16,10,8,4,6,1,9.24,12.63,2.01,0.7
1604065846-392,https://understat.com/league/La_liga,111.190.82,https://understat.com/match/14839,Levante,Celta Vigo,La liga,Oct 26 2020,1,1,1.19,0.82,10,11,3,3,10,3,6.03,8.41,1.72,0.95
1604065777-381,https://understat.com/league/La_liga,021.901.51,https://understat.com/match/14828,Celta Vigo,Atletico Madrid,La liga,Oct 17 2020,0,2,1.9,1.51,15,9,5,4,12,7,13.83,9.52,1.65,1.1
1604065928-403,https://understat.com/league/Ligue_1,010.630.19,https://understat.com/match/13991,Metz,Monaco,Ligue 1,Aug 30 2020,0,1,0.63,0.19,14,3,4,2,4,2,8.74,10.37,1.76,0.77
1604064845-236,https://understat.com/league/Bundesliga,110.920.41,https://understat.com/match/14190,Freiburg,Wolfsburg,Bundesliga,Sep 27 2020,1,1,0.92,0.41,19,8,7,2,2,6,7.83,11.17,1.79,0.83
1604066111-432,https://understat.com/league/Ligue_1,211.752.17,https://understat.com/match/14201,Montpellier,Lyon,Ligue 1,Sep 15 2020,2,1,1.75,2.17,10,19,3,7,3,10,11.09,8.74,1.04,1.67
1604065551-345,https://understat.com/league/La_liga,403.510.24,https://understat.com/match/14156,Barcelona,Villarreal,La liga,Sep 27 2020,4,0,3.51,0.24,17,5,9,1,17,6,14.95,19.15,2.95,0.03
1604064426-173,https://understat.com/league/RFPL,000.640.17,https://understat.com/match/14313,Ural,FC Tambov,RFPL,Oct 25 2020,0,0,0.64,0.17,12,6,1,1,5,0,6.56,22.07,1.8,0.72
1604064526-187,https://understat.com/league/Serie_A,602.340.27,https://understat.com/match/14128,Napoli,Genoa,Serie A,Sep 27 2020,6,0,2.34,0.27,18,6,9,0,6,2,12.84,37.92,2.74,0.16
1604064813-231,https://understat.com/league/Bundesliga,140.502.05,https://understat.com/match/14177,Werder Bremen,Hertha Berlin,Bundesliga,Sep 19 2020,1,4,0.5,2.05,16,13,6,6,6,3,12.09,4.79,0.35,2.49
1604065714-371,https://understat.com/league/La_liga,300.910.44,https://understat.com/match/14167,Getafe,Real Betis,La liga,Sep 29 2020,3,0,0.91,0.44,8,10,4,2,1,3,13.84,3.58,1.81,0.83
1604066282-458,https://understat.com/league/Ligue_1,231.934.16,https://understat.com/match/15825,Strasbourg,Lyon,Ligue 1,Oct 18 2020,2,3,1.93,4.16,20,14,9,8,6,8,7.29,12.25,0.25,2.65
1604064480-180,https://understat.com/league/Serie_A,112.030.96,https://understat.com/match/14120,Sassuolo,Cagliari,Serie A,Sep 20 2020,1,1,2.03,0.96,33,8,9,4,15,4,9.26,18.64,2.13,0.64
1604064765-225,https://understat.com/league/Serie_A,000.880.38,https://understat.com/match/15465,Verona,Genoa,Serie A,Oct 19 2020,0,0,0.88,0.38,18,6,10,2,9,1,6.9,12.86,1.8,0.82
