League,Date,Time,HT,AT,ODDH,ODDD,ODDA,ODD_25+,ODD_25-,ODD_BthScore_Yes,ODD_BthScore_No,ODD_1X,ODD_12,ODD_X2,Scrape_Date,Scrape_Time
Ligue_1,2020-09-20,1400,Estrasburgo,Dijon,1.7,3.6,4.65,1.90,1.61,1.83,1.65,1.16,None,2.02,2020-09-16,1807
Ligue_1,2020-09-20,1400,Montpellier,Angers,2.12,3.15,3.45,2.05,1.5,1.8,1.67,1.26,None,1.65,2020-09-16,1807
Ligue_1,2020-09-20,1400,FC Metz,Stade Reims,2.54,2.86,2.96,2.40,1.36,2.0,1.55,1.35,None,1.45,2020-09-16,1807
Ligue_1,2020-09-20,1400,Stade Brestois 29,FC Lorient,2.35,3.15,2.96,1.95,1.57,1.72,1.75,1.35,None,1.53,2020-09-16,1807
Serie_A,2020-09-20,1400,Hellas Verona,AS Roma,3.55,3.5,1.95,1.72,1.83,1.61,1.95,1.75,None,1.26,2020-09-16,1821
Serie_A,2020-09-20,1400,Juventus,Sampdoria,1.27,5.25,10.0,1.45,2.25,1.8,1.75,1.03,None,3.45,2020-09-16,1821
Bundesliga,2020-09-20,1430,RB Leipzig,Mainz 05,1.36,5.05,6.85,1.3,2.76,1.47,2.2,1.07,None,2.92,2020-09-16,1804
RFPL,2020-09-20,1430,Rubin Kazan,Spartak Moscovo,3.45,2.96,2.2,2.05,1.5,1.75,1.7,1.57,None,1.27,2020-09-16,1814
Premiership,2020-09-20,1500,Aberdeen FC,Motherwell FC,1.85,3.4,4.1,2.00,1.53,1.85,1.65,1.20,None,1.85,2020-09-16,1813
La_Liga,2020-09-20,1500,Huesca,Cadiz CF,2.13,2.86,3.85,2.40,1.4,2.02,1.57,1.22,None,1.63,2020-09-16,1815
Eredivisie,2020-09-20,1545,Ajax,RKC Waalwijk,1.05,11.5,23.0,1.1,4.1,1.87,1.63,-,None,7.95,2020-09-16,1801
Ligue_1,2020-09-20,1600,Nantes,Saint-Etienne,2.25,3.1,3.2,2.14,1.47,1.87,1.63,1.30,None,1.57,2020-09-16,1807
Primeira_Liga,2020-09-20,1600,CD Santa Clara,CS Maritimo,2.18,3.1,3.35,2.05,1.55,1.83,1.72,1.28,None,1.61,2020-09-16,1818
Premier_League,2020-09-20,1630,Chelsea,Liverpool,3.05,3.55,2.13,1.53,2.12,1.45,2.25,1.63,None,1.33,2020-09-16,1824
Bundesliga,2020-09-20,1700,Wolfsburgo,Bayer Leverkusen,2.74,3.35,2.4,1.63,1.95,1.5,2.16,1.50,None,1.40,2020-09-16,1804
Serie_A,2020-09-20,1700,Sassuolo,Cagliari,1.95,3.75,3.35,1.47,2.2,1.44,2.3,1.28,None,1.75,2020-09-16,1821
RFPL,2020-09-20,1700,Lokomotiv Moscovo,Tambov,1.6,3.75,5.3,1.90,1.57,1.91,1.57,1.12,None,2.19,2020-09-16,1814
La_Liga,2020-09-20,1730,Granada CF,Alaves,2.02,3.0,3.95,2.40,1.4,2.05,1.55,1.21,None,1.70,2020-09-16,1815
La_Liga,2020-09-20,1730,Betis,Real Valladolid,1.87,3.4,3.95,1.88,1.67,1.75,1.8,1.21,None,1.83,2020-09-16,1815
Primeira_Liga,2020-09-20,1830,Moreirense FC,SC Farense,2.2,3.15,3.25,2.19,1.5,1.9,1.65,1.30,None,1.57,2020-09-16,1818
Premier_League,2020-09-20,1900,Leicester,Burnley,1.61,3.8,5.1,1.80,1.75,1.8,1.75,1.13,None,2.16,2020-09-16,1824
Ligue_1,2020-09-20,2000,Marselha,Lille,2.33,3.1,3.05,2.10,1.47,1.8,1.67,1.33,None,1.53,2020-09-16,1807
La_Liga,2020-09-20,2000,Real Sociedad,Real Madrid,4.3,3.75,1.72,1.63,1.95,1.6,2.0,1.95,None,1.18,2020-09-16,1815
Primeira_Liga,2020-09-20,2100,CD Tondela,Rio Ave FC,3.6,3.2,2.05,2.12,1.53,1.88,1.67,1.67,None,1.25,2020-09-16,1818
RFPL,2020-09-21,1700,Dinamo Moscovo,FC Akhmat Grozny,1.83,3.4,4.2,2.00,1.53,1.85,1.61,1.18,None,1.88,2020-09-16,1814
Premier_League,2020-09-21,1800,Aston Villa,Sheffield United,2.6,3.05,2.72,2.02,1.57,1.75,1.8,1.40,None,1.44,2020-09-16,1824
Serie_A,2020-09-21,1945,AC Milao,Bolonha,1.53,4.3,5.15,1.50,2.16,1.57,2.02,1.13,None,2.33,2020-09-16,1821
Primeira_Liga,2020-09-21,1945,Portimonense,FC Pacos Ferreira,2.2,3.1,3.3,2.10,1.53,1.83,1.72,1.28,None,1.60,2020-09-16,1818
Premier_League,2020-09-21,2015,Wolverhampton,Manchester City,5.7,4.15,1.5,1.57,2.02,1.65,1.91,2.40,None,1.11,2020-09-16,1824
Bundesliga,2020-09-25,1430,Hertha Berlin,Eintracht Frankfurt,2.18,3.4,3.05,1.60,2.0,1.5,2.19,1.33,None,1.61,2020-09-16,1804
Eredivisie,2020-09-25,1900,FC Twente Enschede,FC Groningen,2.4,3.4,2.7,None,None,None,None,None,None,None,2020-09-16,1801
Championship,2020-09-25,1945,Bournemouth,Norwich City,2.45,3.3,2.72,None,None,None,None,None,None,None,2020-09-16,1809
Primeira_Liga,2020-09-25,2030,SC Braga,CD Santa Clara,1.38,4.55,7.4,1.60,1.91,1.8,1.67,1.05,None,2.82,2020-09-16,1818
Championship,2020-09-26,1230,Wycombe,Swansea City,3.85,3.4,1.9,None,None,None,None,None,None,None,2020-09-16,1809
Premier_League,2020-09-26,1230,Brighton,Manchester United,5.4,3.55,1.63,1.80,1.75,1.78,1.75,2.13,None,1.12,2020-09-16,1824
Serie_A,2020-09-26,1400,Torino,Atalanta,4.1,3.85,1.75,1.50,2.18,1.47,2.2,1.95,None,1.20,2020-09-16,1821
Bundesliga,2020-09-26,1430,Borussia Monchengladbach,1. FC Union Berlin,1.5,4.25,5.8,1.63,1.95,1.72,1.83,1.10,None,2.40,2020-09-16,1804
Bundesliga,2020-09-26,1430,Arminia Bielefeld,Colonia,2.7,3.4,2.4,1.53,2.11,1.42,2.33,1.50,None,1.40,2020-09-16,1804
Bundesliga,2020-09-26,1430,Bayer Leverkusen,RB Leipzig,2.7,3.45,2.37,1.50,2.15,1.42,2.37,1.50,None,1.40,2020-09-16,1804
Bundesliga,2020-09-26,1430,Mainz 05,Estugarda,2.25,3.5,2.86,1.53,2.1,1.45,2.25,1.36,None,1.57,2020-09-16,1804
Bundesliga,2020-09-26,1430,Augsburgo,Borussia Dortmund,5.5,4.5,1.47,1.4,2.4,1.5,2.16,2.45,None,1.11,2020-09-16,1804
Championship,2020-09-26,1500,Huddersfield,Nottingham Forest,2.8,3.2,2.45,None,None,None,None,None,None,None,2020-09-16,1809
Championship,2020-09-26,1500,Derby County,Blackburn Rovers,2.35,3.25,2.9,None,None,None,None,None,None,None,2020-09-16,1809
Championship,2020-09-26,1500,Birmingham,Rotherham,2.05,3.35,3.4,None,None,None,None,None,None,None,2020-09-16,1809
Championship,2020-09-26,1500,Barnsley FC,Coventry City,2.2,3.2,3.2,None,None,None,None,None,None,None,2020-09-16,1809
Championship,2020-09-26,1500,Queens Park Rangers,Middlesbrough,2.45,3.2,2.8,None,None,None,None,None,None,None,2020-09-16,1809
Championship,2020-09-26,1500,Bristol City,Sheffield Wednesday,2.4,3.2,2.86,None,None,None,None,None,None,None,2020-09-16,1809
Championship,2020-09-26,1500,Watford,Luton Town,1.6,3.9,5.0,None,None,None,None,None,None,None,2020-09-16,1809
Championship,2020-09-26,1500,Millwall FC,Brentford FC,2.96,3.25,2.3,None,None,None,None,None,None,None,2020-09-16,1809
Championship,2020-09-26,1500,Cardiff,Reading,1.95,3.45,3.65,None,None,None,None,None,None,None,2020-09-16,1809
Premier_League,2020-09-26,1500,Crystal Palace FC,Everton,3.55,3.1,2.1,2.10,1.53,1.85,1.7,1.65,None,1.25,2020-09-16,1824
Championship,2020-09-26,1500,Preston,Stoke City,2.3,3.25,2.96,None,None,None,None,None,None,None,2020-09-16,1809
Primeira_Liga,2020-09-26,1530,CS Maritimo,CD Tondela,2.2,3.3,3.1,2.05,1.5,1.8,1.67,1.32,None,1.60,2020-09-16,1818
Eredivisie,2020-09-26,1530,PEC Zwolle,Sparta Rotterdam,2.2,3.6,2.86,None,None,None,None,None,None,None,2020-09-16,1801
Serie_A,2020-09-26,1700,Sampdoria,Benevento Calcio,2.04,3.25,3.55,1.75,1.8,1.61,1.95,1.25,None,1.70,2020-09-16,1821
Serie_A,2020-09-26,1700,Cagliari,Lazio,3.6,3.65,1.9,1.57,2.02,1.53,2.12,1.80,None,1.25,2020-09-16,1821
Bundesliga,2020-09-26,1730,FC Schalke 04,Werder Bremen,2.3,3.4,2.84,1.63,1.95,1.5,2.15,1.38,None,1.55,2020-09-16,1804
Premier_League,2020-09-26,1730,West Brom,Chelsea,8.5,4.6,1.35,1.57,2.02,1.83,1.72,2.96,None,1.04,2020-09-16,1824
Eredivisie,2020-09-26,1745,Fortuna Sittard,AZ Alkmaar,4.7,3.95,1.63,None,None,None,None,None,None,None,2020-09-16,1801
Primeira_Liga,2020-09-26,1830,SL Benfica,Moreirense FC,1.19,6.25,12.25,1.42,2.25,1.95,1.57,1.02,None,4.10,2020-09-16,1818
Eredivisie,2020-09-26,1900,SC Heerenveen,VVV Venlo,1.63,3.95,4.7,None,None,None,None,None,None,None,2020-09-16,1801
Serie_A,2020-09-26,1945,Inter de Milao,Fiorentina,1.5,4.35,5.6,1.55,2.05,1.65,1.9,1.11,None,2.45,2020-09-16,1821
Eredivisie,2020-09-26,2000,Ajax,Vitesse,1.19,6.7,11.0,None,None,None,None,None,None,None,2020-09-16,1801
Premier_League,2020-09-26,2000,Burnley,Southampton,3.1,3.05,2.33,2.02,1.57,1.75,1.78,1.53,None,1.32,2020-09-16,1824
Primeira_Liga,2020-09-26,2100,Boavista FC,FC Porto,9.0,4.4,1.35,1.95,1.57,2.33,1.38,2.98,None,1.03,2020-09-16,1818
Eredivisie,2020-09-27,1115,Feyenoord,Den Haag,1.15,6.8,15.0,None,None,None,None,None,None,None,2020-09-16,1801
Serie_A,2020-09-27,1130,Spezia,Sassuolo,3.2,3.25,2.17,1.65,1.91,1.5,2.13,1.61,None,1.30,2020-09-16,1821
Premier_League,2020-09-27,1200,Sheffield United,Leeds United,2.62,3.1,2.65,2.05,1.55,1.8,1.75,1.42,None,1.42,2020-09-16,1824
Eredivisie,2020-09-27,1330,FC Utrecht,RKC Waalwijk,1.15,6.8,15.0,None,None,None,None,None,None,None,2020-09-16,1801
Eredivisie,2020-09-27,1330,Heracles Almelo,PSV Eindhoven,3.6,3.7,1.88,None,None,None,None,None,None,None,2020-09-16,1801
Premier_League,2020-09-27,1400,Tottenham,Newcastle,1.5,4.2,5.6,1.65,1.91,1.75,1.8,1.11,None,2.40,2020-09-16,1824
Serie_A,2020-09-27,1400,Napoles,Genova,1.32,4.85,8.5,1.47,2.2,1.75,1.8,1.04,None,3.10,2020-09-16,1821
Serie_A,2020-09-27,1400,Hellas Verona,Udinese,2.67,2.94,2.74,2.25,1.45,1.88,1.67,1.40,None,1.42,2020-09-16,1821
Bundesliga,2020-09-27,1430,Hoffenheim,Bayern Munique,7.05,5.35,1.33,1.24,3.1,1.42,2.37,3.00,None,1.06,2020-09-16,1804
Primeira_Liga,2020-09-27,1530,SC Farense,CD Nacional Madeira,2.4,3.3,2.76,1.90,1.61,1.7,1.78,1.38,None,1.50,2020-09-16,1818
Eredivisie,2020-09-27,1545,FC Emmen,Willem II Tilburg,2.7,3.4,2.4,None,None,None,None,None,None,None,2020-09-16,1801
Premier_League,2020-09-27,1630,Manchester City,Leicester,1.3,5.4,8.0,1.31,2.72,1.53,2.1,1.04,None,3.25,2020-09-16,1824
Bundesliga,2020-09-27,1700,Friburgo,Wolfsburgo,2.86,3.25,2.37,1.75,1.78,1.6,2.0,1.50,None,1.36,2020-09-16,1804
Serie_A,2020-09-27,1700,FC Crotone,AC Milao,5.9,4.05,1.5,1.55,2.05,1.63,1.95,2.40,None,1.09,2020-09-16,1821
La_Liga,2020-09-27,1800,Betis,Real Madrid,4.2,3.7,1.75,1.55,2.05,1.5,2.13,1.95,None,1.19,2020-09-16,1815
La_Liga,2020-09-27,1800,Elche CF,Real Sociedad,3.0,3.1,2.37,2.20,1.47,1.9,1.65,1.50,None,1.33,2020-09-16,1815
La_Liga,2020-09-27,1800,Cadiz CF,Sevilha,4.2,3.25,1.87,2.19,1.5,1.95,1.61,1.83,None,1.19,2020-09-16,1815
La_Liga,2020-09-27,1800,Alaves,Getafe,3.2,2.94,2.33,2.56,1.35,2.11,1.53,1.53,None,1.30,2020-09-16,1815
La_Liga,2020-09-27,1800,CA Osasuna,Levante,2.37,3.25,2.86,1.91,1.65,1.72,1.83,1.36,None,1.50,2020-09-16,1815
La_Liga,2020-09-27,1800,Real Valladolid,Celta de Vigo,2.68,2.96,2.7,2.40,1.4,2.02,1.57,1.40,None,1.42,2020-09-16,1815
La_Liga,2020-09-27,1800,Valencia,Huesca,1.85,3.45,4.05,1.95,1.63,1.8,1.75,1.20,None,1.87,2020-09-16,1815
La_Liga,2020-09-27,1800,Atletico de Madrid,Granada CF,1.47,3.85,6.95,2.12,1.53,2.25,1.45,1.06,None,2.45,2020-09-16,1815
La_Liga,2020-09-27,1800,Barcelona,Villarreal,1.45,4.4,6.05,1.42,2.33,1.53,2.1,1.09,None,2.52,2020-09-16,1815
La_Liga,2020-09-27,1800,Eibar,Athletic Bilbao,2.9,3.05,2.45,2.25,1.45,1.95,1.63,1.47,None,1.36,2020-09-16,1815
Primeira_Liga,2020-09-27,1830,FC Pacos Ferreira,Sporting CP,8.0,4.55,1.36,1.67,1.8,1.95,1.57,2.92,None,1.04,2020-09-16,1818
Premier_League,2020-09-27,1900,West Ham,Wolverhampton,3.15,3.15,2.25,2.10,1.53,1.83,1.72,1.57,None,1.31,2020-09-16,1824
Serie_A,2020-09-27,1945,AS Roma,Juventus,3.35,3.55,2.0,1.55,2.05,1.47,2.2,1.72,None,1.28,2020-09-16,1821
Primeira_Liga,2020-09-27,2100,Rio Ave FC,Vitoria Guimaraes,2.35,3.3,2.86,1.87,1.63,1.67,1.8,1.36,None,1.53,2020-09-16,1818
Premier_League,2020-09-28,1800,Fulham,Aston Villa,2.5,3.1,2.78,1.85,1.7,1.65,1.91,1.38,None,1.47,2020-09-16,1824
Primeira_Liga,2020-09-28,1945,Belenenses SAD,Famalicao,2.86,3.05,2.5,1.70,1.78,1.53,2.04,1.47,None,1.36,2020-09-16,1818
Serie_A,2020-09-28,1945,Bolonha,Parma,2.05,3.45,3.3,1.65,1.91,1.53,2.1,1.28,None,1.67,2020-09-16,1821
Premier_League,2020-09-28,2015,Liverpool,Arsenal,1.55,4.1,5.15,1.47,2.2,1.5,2.13,1.13,None,2.25,2020-09-16,1824
Serie_A,2020-09-30,1700,Udinese,Spezia,1.7,3.5,4.9,1.75,1.8,1.7,1.85,1.14,None,2.04,2020-09-16,1821
Serie_A,2020-09-30,1700,Benevento Calcio,Inter de Milao,7.2,4.85,1.36,1.47,2.2,1.67,1.87,2.90,None,1.06,2020-09-16,1821
Serie_A,2020-09-30,1945,Lazio,Atalanta,2.35,3.35,2.82,1.50,2.18,1.4,2.4,1.38,None,1.53,2020-09-16,1821
