web-scraper-order,web-scraper-start-url,Games,Games-href,League,Date,Teams,Warning,Country
1601846933-65,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Willem II - Twente,https://www.oddsportal.com/soccer/netherlands/eredivisie/willem-ii-twente-6ksAj89L/,Eredivisie,"Saturday, 17 Oct  2020, 18:00",Willem II - Twente,,Netherlands
1601846996-74,https://www.oddsportal.com/soccer/germany/bundesliga/,Wolfsburg - Arminia Bielefeld,https://www.oddsportal.com/soccer/germany/bundesliga/wolfsburg-arminia-bielefeld-tUnw2ksb/,Bundesliga,"Sunday, 25 Oct  2020, 13:30",Wolfsburg - Arminia Bielefeld,,Germany
1601847322-123,https://www.oddsportal.com/soccer/france/ligue-1/,St Etienne - Nice,https://www.oddsportal.com/soccer/france/ligue-1/st-etienne-nice-2PS37aYg/,Ligue 1,"Saturday, 17 Oct  2020, 18:00",St Etienne - Nice,,France
1601846715-33,https://www.oddsportal.com/soccer/russia/premier-league/,Dynamo Moscow - Krasnodar,https://www.oddsportal.com/soccer/russia/premier-league/dynamo-moscow-krasnodar-48HZndsB/,Premier League,"Today, 04 Oct  2020, 17:00",Dynamo Moscow - Krasnodar,Final result,Russia
1601847523-154,https://www.oddsportal.com/soccer/england/championship/,Rotherham - Norwich,https://www.oddsportal.com/soccer/england/championship/rotherham-norwich-UkJ28V3R/,Championship,"Saturday, 17 Oct  2020, 14:00",Rotherham - Norwich,,England
1601847579-163,https://www.oddsportal.com/soccer/england/championship/,Stoke - Birmingham,https://www.oddsportal.com/soccer/england/championship/stoke-city-birmingham-fiHsBC2B/,Championship,"Today, 04 Oct  2020, 14:00",Stoke - Birmingham,Final result,England
1601847736-187,https://www.oddsportal.com/soccer/england/premier-league/,Wolves - Fulham,https://www.oddsportal.com/soccer/england/premier-league/wolves-fulham-rFhWKqMQ/,Premier League,"Today, 04 Oct  2020, 13:00",Wolves - Fulham,Final result,England
1601847347-127,https://www.oddsportal.com/soccer/france/ligue-1/,Monaco - Montpellier,https://www.oddsportal.com/soccer/france/ligue-1/monaco-montpellier-bipLFNQD/,Ligue 1,"Saturday, 17 Oct  2020, 18:00",Monaco - Montpellier,,France
1601847159-98,https://www.oddsportal.com/soccer/italy/serie-a/,Udinese - Parma,https://www.oddsportal.com/soccer/italy/serie-a/udinese-parma-dzpsFD8E/,Serie A,"Sunday, 18 Oct  2020, 16:00",Udinese - Parma,,Italy
1601846864-55,https://www.oddsportal.com/soccer/usa/mls/,FC Dallas - Columbus Crew,https://www.oddsportal.com/soccer/usa/mls/fc-dallas-columbus-crew-UwVP6Gw3/,MLS,"Today, 04 Oct  2020, 00:30",FC Dallas - Columbus Crew,Final result,USA
1601847585-164,https://www.oddsportal.com/soccer/england/championship/,Brentford - Preston,https://www.oddsportal.com/soccer/england/championship/brentford-preston-rJjZqz4C/,Championship,"Today, 04 Oct  2020, 13:00",Brentford - Preston,Final result,England
1601847184-102,https://www.oddsportal.com/soccer/italy/serie-a/,Crotone - Juventus,https://www.oddsportal.com/soccer/italy/serie-a/crotone-juventus-C6OBaY8R/,Serie A,"Saturday, 17 Oct  2020, 18:45",Crotone - Juventus,,Italy
1601846920-63,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Feyenoord - Sparta Rotterdam,https://www.oddsportal.com/soccer/netherlands/eredivisie/feyenoord-sparta-rotterdam-xYXuonXr/,Eredivisie,"Sunday, 18 Oct  2020, 10:15",Feyenoord - Sparta Rotterdam,,Netherlands
1601847698-181,https://www.oddsportal.com/soccer/england/premier-league/,Newcastle - Manchester Utd,https://www.oddsportal.com/soccer/england/premier-league/newcastle-utd-manchester-united-MTZMAabJ/,Premier League,"Saturday, 17 Oct  2020, 14:00",Newcastle - Manchester Utd,,England
1601846958-69,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Willem II - Feyenoord,https://www.oddsportal.com/soccer/netherlands/eredivisie/willem-ii-feyenoord-tjzJV6Xe/,Eredivisie,"Today, 04 Oct  2020, 12:30",Willem II - Feyenoord,Final result,Netherlands
1601846684-28,https://www.oddsportal.com/soccer/russia/premier-league/,Krasnodar - Rubin Kazan,https://www.oddsportal.com/soccer/russia/premier-league/krasnodar-rubin-kazan-0zXD0FBA/,Premier League,"Saturday, 17 Oct  2020, 13:00",Krasnodar - Rubin Kazan,,Russia
1601847516-153,https://www.oddsportal.com/soccer/england/championship/,Swansea - Huddersfield,https://www.oddsportal.com/soccer/england/championship/swansea-huddersfield-6e6H9rX4/,Championship,"Saturday, 17 Oct  2020, 14:00",Swansea - Huddersfield,,England
1601847210-106,https://www.oddsportal.com/soccer/italy/serie-a/,Juventus - Napoli,https://www.oddsportal.com/soccer/italy/serie-a/juventus-napoli-z9NBtg2k/,Serie A,"Today, 04 Oct  2020, 18:45",Juventus - Napoli,Postponed,Italy
1601846902-60,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Groningen - Utrecht,https://www.oddsportal.com/soccer/netherlands/eredivisie/groningen-utrecht-6DPds4W7/,Eredivisie,"Sunday, 18 Oct  2020, 14:45",Groningen - Utrecht,,Netherlands
1601847241-111,https://www.oddsportal.com/soccer/italy/serie-a/,Atalanta - Cagliari,https://www.oddsportal.com/soccer/italy/serie-a/atalanta-cagliari-rBrXmyAF/,Serie A,"Today, 04 Oct  2020, 10:30",Atalanta - Cagliari,Final result,Italy
1601846771-40,https://www.oddsportal.com/soccer/usa/mls/,Los Angeles Galaxy - Portland Timbers,https://www.oddsportal.com/soccer/usa/mls/los-angeles-galaxy-portland-timbers-xzmYQmqf/,MLS,"Thursday, 08 Oct  2020, 02:30",Los Angeles Galaxy - Portland Timbers,,USA
1601847234-110,https://www.oddsportal.com/soccer/italy/serie-a/,Benevento - Bologna,https://www.oddsportal.com/soccer/italy/serie-a/benevento-bologna-QZXymePL/,Serie A,"Today, 04 Oct  2020, 13:00",Benevento - Bologna,Final result,Italy
1601847673-177,https://www.oddsportal.com/soccer/england/premier-league/,Crystal Palace - Brighton,https://www.oddsportal.com/soccer/england/premier-league/crystal-palace-brighton-Ecq2FNql/,Premier League,"Sunday, 18 Oct  2020, 13:00",Crystal Palace - Brighton,,England
1601846808-46,https://www.oddsportal.com/soccer/usa/mls/,Philadelphia Union - FC Cincinnati,https://www.oddsportal.com/soccer/usa/mls/philadelphia-union-fc-cincinnati-dh71eSIS/,MLS,"Wednesday, 07 Oct  2020, 23:30",Philadelphia Union - FC Cincinnati,,USA
1601846883-58,https://www.oddsportal.com/soccer/usa/mls/,Houston Dynamo - Sporting Kansas City,https://www.oddsportal.com/soccer/usa/mls/houston-dynamo-sporting-kansas-city-UuvJzW5n/,MLS,"Today, 04 Oct  2020, 00:00",Houston Dynamo - Sporting Kansas City,Final result,USA
1601847353-128,https://www.oddsportal.com/soccer/france/ligue-1/,Marseille - Bordeaux,https://www.oddsportal.com/soccer/france/ligue-1/marseille-bordeaux-pldwivlD/,Ligue 1,"Saturday, 17 Oct  2020, 18:00",Marseille - Bordeaux,,France
1601847654-174,https://www.oddsportal.com/soccer/england/premier-league/,West Ham - Manchester City,https://www.oddsportal.com/soccer/england/premier-league/west-ham-manchester-city-nVD6E2Gi/,Premier League,"Saturday, 24 Oct  2020, 11:30",West Ham - Manchester City,,England
1601847197-104,https://www.oddsportal.com/soccer/italy/serie-a/,Inter - AC Milan,https://www.oddsportal.com/soccer/italy/serie-a/inter-ac-milan-EFAwehHr/,Serie A,"Saturday, 17 Oct  2020, 16:00",Inter - AC Milan,,Italy
1601847548-158,https://www.oddsportal.com/soccer/england/championship/,Bournemouth - QPR,https://www.oddsportal.com/soccer/england/championship/bournemouth-qpr-jsPE9Kr4/,Championship,"Saturday, 17 Oct  2020, 14:00",Bournemouth - QPR,,England
1601846964-70,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Sparta Rotterdam - AZ Alkmaar,https://www.oddsportal.com/soccer/netherlands/eredivisie/sparta-rotterdam-az-alkmaar-fgvNUQn2/,Eredivisie,"Today, 04 Oct  2020, 12:30",Sparta Rotterdam - AZ Alkmaar,Final result,Netherlands
1601847027-79,https://www.oddsportal.com/soccer/germany/bundesliga/,Bayern Munich - Eintracht Frankfurt,https://www.oddsportal.com/soccer/germany/bundesliga/bayern-munich-eintracht-frankfurt-WIJKq8RT/,Bundesliga,"Saturday, 24 Oct  2020, 13:30",Bayern Munich - Eintracht Frankfurt,,Germany
1601847052-83,https://www.oddsportal.com/soccer/germany/bundesliga/,B. Monchengladbach - Wolfsburg,https://www.oddsportal.com/soccer/germany/bundesliga/b-monchengladbach-wolfsburg-CvIkWlcU/,Bundesliga,"Saturday, 17 Oct  2020, 18:30",B. Monchengladbach - Wolfsburg,,Germany
1601847366-130,https://www.oddsportal.com/soccer/france/ligue-1/,Dijon - Rennes,https://www.oddsportal.com/soccer/france/ligue-1/dijon-rennes-biMC5w36/,Ligue 1,"Saturday, 17 Oct  2020, 18:00",Dijon - Rennes,,France
1601846827-49,https://www.oddsportal.com/soccer/usa/mls/,New York Red Bulls - Inter Miami,https://www.oddsportal.com/soccer/usa/mls/new-york-red-bulls-inter-miami-GOWPAVgk/,MLS,"Wednesday, 07 Oct  2020, 23:00",New York Red Bulls - Inter Miami,,USA
1601847172-100,https://www.oddsportal.com/soccer/italy/serie-a/,Spezia - Fiorentina,https://www.oddsportal.com/soccer/italy/serie-a/spezia-fiorentina-tS1fiAG7/,Serie A,"Sunday, 18 Oct  2020, 13:00",Spezia - Fiorentina,,Italy
1601847692-180,https://www.oddsportal.com/soccer/england/premier-league/,Sheffield Utd - Fulham,https://www.oddsportal.com/soccer/england/premier-league/sheffield-utd-fulham-OlSeJi2J/,Premier League,"Saturday, 17 Oct  2020, 14:00",Sheffield Utd - Fulham,,England
1601847216-107,https://www.oddsportal.com/soccer/italy/serie-a/,AC Milan - Spezia,https://www.oddsportal.com/soccer/italy/serie-a/ac-milan-spezia-fBwDvXW1/,Serie A,"Today, 04 Oct  2020, 16:00",AC Milan - Spezia,Final result,Italy
1601846870-56,https://www.oddsportal.com/soccer/usa/mls/,Minnesota United - FC Cincinnati,https://www.oddsportal.com/soccer/usa/mls/minnesota-united-fc-cincinnati-MJ89ZZmm/,MLS,"Today, 04 Oct  2020, 00:00",Minnesota United - FC Cincinnati,Final result,USA
1601847253-112,https://www.oddsportal.com/soccer/france/ligue-1/,Rennes - Angers,https://www.oddsportal.com/soccer/france/ligue-1/rennes-angers-AB7nIGnC/,Ligue 1,"Saturday, 24 Oct  2020, 18:00",Rennes - Angers,,France
1601846540-6,https://www.oddsportal.com/soccer/spain/laliga/,Getafe - Barcelona,https://www.oddsportal.com/soccer/spain/laliga/getafe-barcelona-8zJZImjb/,LaLiga,"Sunday, 18 Oct  2020, 15:00",Getafe - Barcelona,,Spain
1601846783-42,https://www.oddsportal.com/soccer/usa/mls/,Colorado Rapids - Los Angeles FC,https://www.oddsportal.com/soccer/usa/mls/colorado-rapids-los-angeles-fc-Q523kF8S/,MLS,"Thursday, 08 Oct  2020, 01:00",Colorado Rapids - Los Angeles FC,,USA
1601847472-146,https://www.oddsportal.com/soccer/england/championship/,Norwich - Birmingham,https://www.oddsportal.com/soccer/england/championship/norwich-birmingham-YcKXLlYQ/,Championship,"Tuesday, 20 Oct  2020, 18:45",Norwich - Birmingham,,England
1601846552-8,https://www.oddsportal.com/soccer/spain/laliga/,Celta Vigo - Atl. Madrid,https://www.oddsportal.com/soccer/spain/laliga/celta-vigo-atl-madrid-C8PQK9Lo/,LaLiga,"Sunday, 18 Oct  2020, 15:00",Celta Vigo - Atl. Madrid,,Spain
1601846752-38,https://www.oddsportal.com/soccer/scotland/premiership/,St Johnstone - Celtic,https://www.oddsportal.com/soccer/scotland/premiership/st-johnstone-celtic-CfG61gUI/,Premiership,"Today, 04 Oct  2020, 11:00",St Johnstone - Celtic,Final result,Scotland
1601846970-71,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Groningen - Ajax,https://www.oddsportal.com/soccer/netherlands/eredivisie/groningen-ajax-bRpEWnIk/,Eredivisie,"Today, 04 Oct  2020, 10:15",Groningen - Ajax,Final result,Netherlands
1601847391-134,https://www.oddsportal.com/soccer/france/ligue-1/,Strasbourg - Lille,https://www.oddsportal.com/soccer/france/ligue-1/strasbourg-lille-lM2Uh0J0/,Ligue 1,"Today, 04 Oct  2020, 13:00",Strasbourg - Lille,Final result,France
1601847642-172,https://www.oddsportal.com/soccer/england/premier-league/,Aston Villa - Leeds,https://www.oddsportal.com/soccer/england/premier-league/aston-villa-leeds-Gn7zC9fg/,Premier League,"Saturday, 24 Oct  2020, 14:00",Aston Villa - Leeds,,England
1601846665-25,https://www.oddsportal.com/soccer/russia/premier-league/,Zenit - Sochi,https://www.oddsportal.com/soccer/russia/premier-league/zenit-st-petersburg-pfc-sochi-6yv52ysb/,Premier League,"Saturday, 17 Oct  2020, 13:00",Zenit - Sochi,,Russia
1601847328-124,https://www.oddsportal.com/soccer/france/ligue-1/,Reims - Lorient,https://www.oddsportal.com/soccer/france/ligue-1/reims-lorient-hjwUD1eQ/,Ligue 1,"Saturday, 17 Oct  2020, 18:00",Reims - Lorient,,France
1601847228-109,https://www.oddsportal.com/soccer/italy/serie-a/,Lazio - Inter,https://www.oddsportal.com/soccer/italy/serie-a/lazio-inter-GKv9uDHe/,Serie A,"Today, 04 Oct  2020, 13:00",Lazio - Inter,Final result,Italy
1601847397-135,https://www.oddsportal.com/soccer/france/ligue-1/,Metz - Lorient,https://www.oddsportal.com/soccer/france/ligue-1/metz-lorient-dONk0rRQ/,Ligue 1,"Today, 04 Oct  2020, 13:00",Metz - Lorient,Final result,France
1601846571-11,https://www.oddsportal.com/soccer/spain/laliga/,Alaves - Elche,https://www.oddsportal.com/soccer/spain/laliga/alaves-elche-xhSgIGam/,LaLiga,"Sunday, 18 Oct  2020, 15:00",Alaves - Elche,,Spain
1601846845-52,https://www.oddsportal.com/soccer/usa/mls/,Real Salt Lake - Los Angeles FC,https://www.oddsportal.com/soccer/usa/mls/real-salt-lake-los-angeles-fc-M1FjsxbI/,MLS,"Tomorrow, 05 Oct  2020, 01:30",Real Salt Lake - Los Angeles FC,,USA
1601847222-108,https://www.oddsportal.com/soccer/italy/serie-a/,Parma - Verona,https://www.oddsportal.com/soccer/italy/serie-a/parma-verona-8ERf3G92/,Serie A,"Today, 04 Oct  2020, 13:00",Parma - Verona,Final result,Italy
1601847648-173,https://www.oddsportal.com/soccer/england/premier-league/,Arsenal - Leicester,https://www.oddsportal.com/soccer/england/premier-league/arsenal-leicester-YNHVCkum/,Premier League,"Saturday, 24 Oct  2020, 14:00",Arsenal - Leicester,,England
1601847485-148,https://www.oddsportal.com/soccer/england/championship/,Huddersfield - Derby,https://www.oddsportal.com/soccer/england/championship/huddersfield-derby-8KlHDQu7/,Championship,"Tuesday, 20 Oct  2020, 18:45",Huddersfield - Derby,,England
1601846727-35,https://www.oddsportal.com/soccer/russia/premier-league/,Sochi - FK Rostov,https://www.oddsportal.com/soccer/russia/premier-league/pfc-sochi-fk-rostov-fcAnpfRT/,Premier League,"Today, 04 Oct  2020, 13:30",Sochi - FK Rostov,Final result,Russia
1601847447-142,https://www.oddsportal.com/soccer/england/championship/,QPR - Preston,https://www.oddsportal.com/soccer/england/championship/qpr-preston-Yct3yUXD/,Championship,"Wednesday, 21 Oct  2020, 18:45",QPR - Preston,,England
1601847510-152,https://www.oddsportal.com/soccer/england/championship/,Wycombe - Millwall,https://www.oddsportal.com/soccer/england/championship/wycombe-millwall-ENfZ29Rl/,Championship,"Saturday, 17 Oct  2020, 14:00",Wycombe - Millwall,,England
1601847660-175,https://www.oddsportal.com/soccer/england/premier-league/,Leeds - Wolves,https://www.oddsportal.com/soccer/england/premier-league/leeds-wolves-zDXAD1E0/,Premier League,"Monday, 19 Oct  2020, 19:00",Leeds - Wolves,,England
1601847203-105,https://www.oddsportal.com/soccer/italy/serie-a/,Napoli - Atalanta,https://www.oddsportal.com/soccer/italy/serie-a/napoli-atalanta-dv0rfCWl/,Serie A,"Saturday, 17 Oct  2020, 13:00",Napoli - Atalanta,,Italy
1601846696-30,https://www.oddsportal.com/soccer/russia/premier-league/,FK Rostov - Akhmat Grozny,https://www.oddsportal.com/soccer/russia/premier-league/fk-rostov-akhmat-grozny-IBs91ed4/,Premier League,"Saturday, 17 Oct  2020, 13:00",FK Rostov - Akhmat Grozny,,Russia
1601846989-73,https://www.oddsportal.com/soccer/germany/bundesliga/,Werder Bremen - Hoffenheim,https://www.oddsportal.com/soccer/germany/bundesliga/werder-bremen-hoffenheim-GnujamRG/,Bundesliga,"Sunday, 25 Oct  2020, 16:00",Werder Bremen - Hoffenheim,,Germany
1601847566-161,https://www.oddsportal.com/soccer/england/championship/,Barnsley - Bristol City,https://www.oddsportal.com/soccer/england/championship/barnsley-bristol-city-jJAj9jXN/,Championship,"Saturday, 17 Oct  2020, 14:00",Barnsley - Bristol City,,England
1601847266-114,https://www.oddsportal.com/soccer/france/ligue-1/,Nice - Lille,https://www.oddsportal.com/soccer/france/ligue-1/nice-lille-WK8rJdX5/,Ligue 1,"Saturday, 24 Oct  2020, 18:00",Nice - Lille,,France
1601847008-76,https://www.oddsportal.com/soccer/germany/bundesliga/,Union Berlin - Freiburg,https://www.oddsportal.com/soccer/germany/bundesliga/union-berlin-freiburg-KKos19d4/,Bundesliga,"Saturday, 24 Oct  2020, 13:30",Union Berlin - Freiburg,,Germany
1601847039-81,https://www.oddsportal.com/soccer/germany/bundesliga/,Schalke - Union Berlin,https://www.oddsportal.com/soccer/germany/bundesliga/schalke-union-berlin-Y3NalWCb/,Bundesliga,"Sunday, 18 Oct  2020, 16:00",Schalke - Union Berlin,,Germany
1601847409-137,https://www.oddsportal.com/soccer/france/ligue-1/,Bordeaux - Dijon,https://www.oddsportal.com/soccer/france/ligue-1/bordeaux-dijon-p6Bv3ps8/,Ligue 1,"Today, 04 Oct  2020, 13:00",Bordeaux - Dijon,Final result,France
1601846895-59,https://www.oddsportal.com/soccer/netherlands/eredivisie/,Zwolle - PSV,https://www.oddsportal.com/soccer/netherlands/eredivisie/zwolle-psv-SMQhrpH1/,Eredivisie,"Sunday, 18 Oct  2020, 14:45",Zwolle - PSV,,Netherlands
1601847573-162,https://www.oddsportal.com/soccer/england/championship/,Derby - Watford,https://www.oddsportal.com/soccer/england/championship/derby-watford-zXZalACe/,Championship,"Friday, 16 Oct  2020, 18:45",Derby - Watford,,England
1601847272-115,https://www.oddsportal.com/soccer/france/ligue-1/,Montpellier - Reims,https://www.oddsportal.com/soccer/france/ligue-1/montpellier-reims-2o4vKxIa/,Ligue 1,"Saturday, 24 Oct  2020, 18:00",Montpellier - Reims,,France
1601847686-179,https://www.oddsportal.com/soccer/england/premier-league/,West Brom - Burnley,https://www.oddsportal.com/soccer/england/premier-league/west-brom-burnley-KKDRDVPt/,Premier League,"Saturday, 17 Oct  2020, 14:00",West Brom - Burnley,,England
1601847014-77,https://www.oddsportal.com/soccer/germany/bundesliga/,RB Leipzig - Hertha Berlin,https://www.oddsportal.com/soccer/germany/bundesliga/rb-leipzig-hertha-berlin-zXqV3BCo/,Bundesliga,"Saturday, 24 Oct  2020, 13:30",RB Leipzig - Hertha Berlin,,Germany
1601846640-21,https://www.oddsportal.com/soccer/russia/premier-league/,FK Rostov - Khimki,https://www.oddsportal.com/soccer/russia/premier-league/fk-rostov-khimki-bV2rGfBc/,Premier League,"Saturday, 24 Oct  2020, 13:00",FK Rostov - Khimki,,Russia
1601847278-116,https://www.oddsportal.com/soccer/france/ligue-1/,Metz - St Etienne,https://www.oddsportal.com/soccer/france/ligue-1/metz-st-etienne-W4KK3HXI/,Ligue 1,"Saturday, 24 Oct  2020, 18:00",Metz - St Etienne,,France
1601846734-36,https://www.oddsportal.com/soccer/russia/premier-league/,Lokomotiv Moscow - Khimki,https://www.oddsportal.com/soccer/russia/premier-league/lokomotiv-moscow-khimki-nX6vnGdH/,Premier League,"Today, 04 Oct  2020, 11:00",Lokomotiv Moscow - Khimki,Final result,Russia
1601847309-121,https://www.oddsportal.com/soccer/france/ligue-1/,Bordeaux - Nimes,https://www.oddsportal.com/soccer/france/ligue-1/bordeaux-nimes-WdQeS0AJ/,Ligue 1,"Saturday, 24 Oct  2020, 18:00",Bordeaux - Nimes,,France
1601847089-89,https://www.oddsportal.com/soccer/germany/bundesliga/,Augsburg - RB Leipzig,https://www.oddsportal.com/soccer/germany/bundesliga/augsburg-rb-leipzig-OhGCoUdH/,Bundesliga,"Saturday, 17 Oct  2020, 13:30",Augsburg - RB Leipzig,,Germany
1601847466-145,https://www.oddsportal.com/soccer/england/championship/,Nottingham - Rotherham,https://www.oddsportal.com/soccer/england/championship/nottingham-rotherham-vuc0H8tr/,Championship,"Tuesday, 20 Oct  2020, 18:45",Nottingham - Rotherham,,England
1601846821-48,https://www.oddsportal.com/soccer/usa/mls/,Columbus Crew - Montreal Impact,https://www.oddsportal.com/soccer/usa/mls/columbus-crew-montreal-impact-SfvqxaZ4/,MLS,"Wednesday, 07 Oct  2020, 23:30",Columbus Crew - Montreal Impact,,USA
1601846709-32,https://www.oddsportal.com/soccer/russia/premier-league/,Arsenal Tula - Ural,https://www.oddsportal.com/soccer/russia/premier-league/arsenal-tula-ural-niZPcDeT/,Premier League,"Saturday, 17 Oct  2020, 13:00",Arsenal Tula - Ural,,Russia
1601846814-47,https://www.oddsportal.com/soccer/usa/mls/,New England Revolution - Toronto FC,https://www.oddsportal.com/soccer/usa/mls/new-england-revolution-toronto-fc-2PfJwCA9/,MLS,"Wednesday, 07 Oct  2020, 23:30",New England Revolution - Toronto FC,,USA
1601847667-176,https://www.oddsportal.com/soccer/england/premier-league/,Tottenham - West Ham,https://www.oddsportal.com/soccer/england/premier-league/tottenham-west-ham-2uRaIBHP/,Premier League,"Sunday, 18 Oct  2020, 15:30",Tottenham - West Ham,,England
1601847064-85,https://www.oddsportal.com/soccer/germany/bundesliga/,Mainz - Bayer Leverkusen,https://www.oddsportal.com/soccer/germany/bundesliga/mainz-bayer-leverkusen-SQM3mjS4/,Bundesliga,"Saturday, 17 Oct  2020, 13:30",Mainz - Bayer Leverkusen,,Germany
1601847178-101,https://www.oddsportal.com/soccer/italy/serie-a/,Bologna - Sassuolo,https://www.oddsportal.com/soccer/italy/serie-a/bologna-sassuolo-rXJ70EgL/,Serie A,"Sunday, 18 Oct  2020, 10:30",Bologna - Sassuolo,,Italy
1601847441-141,https://www.oddsportal.com/soccer/england/championship/,Sheffield Wed - Brentford,https://www.oddsportal.com/soccer/england/championship/sheffield-wed-brentford-UPZBZ72Q/,Championship,"Wednesday, 21 Oct  2020, 18:45",Sheffield Wed - Brentford,,England
